#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.25,"start":0.05,"steps":50},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[3500,400,600,800,1000,1200,1600,2000,2500,3000,200]}
#lambda c var_c  m var_m
0.05 0.1043266559999731 0.02508873094067082 0.02716390400000739 0.0016794218650782173
0.05408163265306123 0.11868433599997096 0.028252056529051824 0.03256401600000784 0.002077239345150953
0.05816326530612245 0.13391603199996904 0.030894396110983366 0.037807776000007925 0.002392045891532808
0.06224489795918368 0.14911273599996816 0.03427086461539887 0.04164502400000711 0.0025910232144383716
0.0663265306122449 0.16916108799996651 0.03885150448265851 0.045593552000001994 0.0027409312928226037
0.07040816326530613 0.18921470399996518 0.044169942010992475 0.04871595199999954 0.002850740987133314
0.07448979591836735 0.210688143999963 0.04919992126744564 0.05214574399999717 0.002944205837086699
0.07857142857142857 0.23047769599996176 0.05374794884335011 0.0552191359999957 0.0030248816050142077
0.08265306122448979 0.24876083199996207 0.05727475710909357 0.058306271999993234 0.003096111535063355
0.08673469387755103 0.2658275199999621 0.06011475067947836 0.061227631999993336 0.0031469271788741567
0.09081632653061225 0.2791077919999623 0.06232903661131704 0.06366711999999213 0.0032061966149074875
0.09489795918367347 0.29512868799996506 0.06370203382023278 0.06681884799999042 0.0032359647519552524
0.0989795918367347 0.3067708959999638 0.06475186140579409 0.06942633599999055 0.0032948854760175474
0.10306122448979593 0.3176903359999647 0.06588164762184438 0.07146180799999019 0.0033195209029737915
0.10714285714285715 0.33058601599996845 0.06680770228128474 0.07406043199998942 0.0033506749847763547
0.11122448979591837 0.3452712799999795 0.06742717911759409 0.07689006399998932 0.003351162006879043
0.11530612244897959 0.35860150399998997 0.06829205356576004 0.07943398399998948 0.003371210275490797
0.11938775510204082 0.37258060799999665 0.06893473705756883 0.08199289599998957 0.0033717136775364386
0.12346938775510205 0.38399300800000485 0.07026856418152497 0.0839219839999895 0.003402399276707122
0.12755102040816327 0.39633216000000765 0.07101791643454464 0.08611599999998852 0.003410846025603734
0.1316326530612245 0.40902638400001223 0.07158319333908827 0.08846023999998794 0.003421555673546354
0.13571428571428573 0.42211726400001637 0.07185061993235578 0.09082574399998805 0.0034133939548505327
0.13979591836734695 0.4334816960000221 0.07203955501535561 0.092724687999988 0.0034002940465067914
0.14387755102040817 0.444363072000022 0.07215444531791645 0.09473030399998801 0.0033956154560717666
0.14795918367346939 0.4503173440000236 0.0732792529567799 0.09611617599998828 0.003469269389541266
0.1520408163265306 0.4622029760000272 0.07249784975753037 0.0986326239999885 0.0034489357804790115
0.15612244897959185 0.4721787680000336 0.07188534297318472 0.10095779199998717 0.003451022205689368
0.16020408163265304 0.47787062400003216 0.0724536932522368 0.10232254399998801 0.003503328867772647
0.16428571428571428 0.48919452800003405 0.07095000965964102 0.10489055999998807 0.0034649877412910052
0.16836734693877553 0.4961746240000365 0.07080025225844086 0.10678958399998766 0.003503789798711904
0.17244897959183675 0.5041411040000389 0.0700545206912414 0.1089586239999876 0.0035218568352313843
0.17653061224489797 0.5088964800000454 0.07026371655398367 0.11007710399998956 0.003555736115777664
0.18061224489795918 0.5182588000000417 0.06876901356653614 0.11251415999998886 0.0035347346218990786
0.1846938775510204 0.5253415360000456 0.06788533063633356 0.11453153599998914 0.0035416651110853382
0.18877551020408162 0.5342669280000453 0.06625229260861082 0.11678299199998896 0.003515607998732599
0.1928571428571429 0.5382482080000424 0.06632103267116246 0.11827686399998932 0.003572549227930157
0.1969387755102041 0.5424191840000441 0.06624093462714165 0.1194322559999903 0.0036130817755549004
0.20102040816326533 0.5515776160000461 0.06400711855812258 0.12165814399998977 0.0035393138672799394
0.20510204081632655 0.5572500960000366 0.06362156832556498 0.12341415999999089 0.0035706143146989992
0.20918367346938777 0.5607304640000373 0.0637272159775199 0.12450068799999077 0.003613742444331148
0.21326530612244898 0.5693769280000399 0.061604062699653406 0.1268556639999901 0.0035556916791237847
0.2173469387755102 0.5770322720000385 0.05964195906088787 0.12927932799999187 0.003523297348672759
0.22142857142857142 0.5790638720000355 0.06028986911074041 0.13073763199998994 0.003633842996637493
0.22551020408163264 0.5820626080000348 0.060395461917011284 0.13158577599999116 0.0036646179672823707
0.2295918367346939 0.588339600000033 0.059065490054216185 0.13381310399999066 0.0036535315786899135
0.23367346938775513 0.5960883360000289 0.05680058895192952 0.13672660799999045 0.0036227822424189336
0.23775510204081635 0.6000672160000349 0.056596530144380264 0.13854247999999184 0.003676803513853983
0.24183673469387756 0.6045763520000229 0.05573971804555561 0.14056225599999222 0.0037110069721948066
0.24591836734693878 0.6092600320000263 0.05468648434493739 0.1429825599999924 0.0037312364702505665
0.25 0.6122040000000198 0.05472625453758567 0.14483523199999215 0.003813000397110331
