#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.25,"start":0.05,"steps":50},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[3500,400,600,800,1000,1200,1600,2000,2500,3000,200]}
#lambda c var_c  m var_m
0.05 0.1031170000000299 0.02481939617099023 0.02749699999999344 0.0017246282309999394
0.05408163265306123 0.11853622000003178 0.027930117558100764 0.03306807999999325 0.002108025905113502
0.05816326530612245 0.13237832000003294 0.030626622113972376 0.037663579999993174 0.002391370991583504
0.06224489795918368 0.14886208000003381 0.03428285245807425 0.041793919999994496 0.002601561931033395
0.0663265306122449 0.1684605200000342 0.038795758261333725 0.045648219999999254 0.0027457203008310863
0.07040816326530613 0.1884709600000374 0.043781356776683426 0.04899368000000209 0.0028618442400568174
0.07448979591836735 0.21124890000003754 0.04877375759879207 0.052831640000004315 0.0029621917349093568
0.07857142857142857 0.22801656000004042 0.05297463064576486 0.05522088000000649 0.003029655652024293
0.08265306122448979 0.2445047400000402 0.05664081576752782 0.05786946000000796 0.0031045276093069384
0.08673469387755103 0.26293364000003805 0.05911702967634393 0.06144032000000834 0.0031692887982960097
0.09081632653061225 0.2767311800000376 0.06127902868579972 0.06392208000000994 0.003218971648471759
0.09489795918367347 0.292908240000037 0.06243869438009231 0.06726344000000951 0.0032489264393646003
0.0989795918367347 0.3043223600000356 0.06393727462401978 0.06949532000001057 0.0032981759380956033
0.10306122448979593 0.31814514000003347 0.06501450750437142 0.07225556000001127 0.0033286756890842832
0.10714285714285715 0.3332345600000353 0.06553425560159477 0.07532842000001141 0.0033332105103013633
0.11122448979591837 0.3437609600000345 0.06689203033986897 0.07721278000001178 0.0033682713946692625
0.11530612244897959 0.3568335000000341 0.06781044984773923 0.07965666000001093 0.0033852462076421463
0.11938775510204082 0.3715900400000342 0.06854620509278803 0.08231882000001169 0.0033825362838052885
0.12346938775510205 0.3813351000000321 0.06997985569798237 0.08403152000001197 0.0034281463664873483
0.12755102040816327 0.39387556000003077 0.07063956933468005 0.08631504000001161 0.003435489509796473
0.1316326530612245 0.4056846200000288 0.071410085165449 0.08834214000001146 0.0034466982102186808
0.13571428571428573 0.4179649600000297 0.07185305293219091 0.09053152000001259 0.003444310446487865
0.13979591836734695 0.4292314000000286 0.07195600755403417 0.09280664000001114 0.0034526980119090455
0.14387755102040817 0.4416699000000272 0.07170867972398381 0.09501218000001233 0.003423735601646171
0.14795918367346939 0.44981298000002723 0.07216671773351066 0.09660908000001255 0.0034513658015521767
0.1520408163265306 0.45839254000002716 0.07217491834233858 0.09859662000001149 0.003478364314574482
0.15612244897959185 0.470251080000026 0.07110298029882708 0.10130356000001121 0.0034587525913255916
0.16020408163265304 0.48047264000002654 0.0703796228714231 0.10364978000001202 0.0034497809159507037
0.16428571428571428 0.48727778000002664 0.07032473444826212 0.10542016000001143 0.0034895148655735824
0.16836734693877553 0.49377466000002235 0.07045425717187764 0.10704354000001148 0.003524730894267627
0.17244897959183675 0.5029536000000233 0.06926456550703247 0.10914760000001089 0.003504087314239311
0.17653061224489797 0.5107239600000235 0.06855044220191236 0.11130762000001233 0.0035226610999346906
0.18061224489795918 0.5161812200000228 0.06826677222930616 0.11297874000001089 0.0035596151580118435
0.1846938775510204 0.5250869000000207 0.06692422697838557 0.11504320000001027 0.0035268864137595075
0.18877551020408162 0.5298681400000186 0.06680611052293906 0.1164873400000115 0.003569866489723737
0.1928571428571429 0.5391775000000195 0.06479579580374828 0.11901872000001054 0.003524587369561216
0.1969387755102041 0.5400127600000212 0.06641806427718133 0.1195893800000104 0.00364447958121524
0.20102040816326533 0.5501985800000198 0.06390723573598406 0.12191896000001018 0.0035572936325179803
0.20510204081632655 0.5547504000000173 0.06384919121984517 0.12356076000001058 0.0036090593282219925
0.20918367346938777 0.5598077400000192 0.06323683218609377 0.12480588000001068 0.0035972849974249942
0.21326530612244898 0.5678316200000172 0.061401759818181134 0.1272107200000101 0.0035781595770810644
0.2173469387755102 0.5725654400000132 0.061050248157617726 0.12907052000001004 0.003617626146929058
0.22142857142857142 0.5761815200000155 0.060648853990501905 0.1306843800000102 0.0036633796140151005
0.22551020408163264 0.5815749600000178 0.05970135230100582 0.1325048200000099 0.0036609656867667775
0.2295918367346939 0.5889911600000169 0.05801854216186242 0.13480158000000972 0.003636482039502717
0.23367346938775513 0.5929424200000156 0.0576345488345561 0.13701768000000958 0.0037058578474164737
0.23775510204081635 0.5963406400000117 0.05769869202440392 0.13878102000000886 0.0037843915377585614
0.24183673469387756 0.6043278600000138 0.05508006457782816 0.14117416000000876 0.0036866094482931357
0.24591836734693878 0.6034352200000126 0.056809780993562486 0.14257066000000798 0.0038842950371633066
0.25 0.6098870400000166 0.05513582596004707 0.1454407600000087 0.003891237650620577
