#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.4,"start":0.05,"steps":70},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[200,400,600,1000,1200,1600,2000,2400,2800,3200]}
#lambda c var_c
0.05 0.08144999999999997 0.022017417499999994
0.05507246376811595 0.09047000000000001 0.02460220909999998
0.060144927536231886 0.09842000000000004 0.025979278599999975
0.06521739130434782 0.120065 0.032198428274999996
0.07028985507246377 0.1446150000000001 0.040750299274999985
0.07536231884057971 0.19066499999999995 0.04828756527500001
0.08043478260869566 0.21507500000000002 0.056650371874999994
0.0855072463768116 0.21087499999999998 0.05692787187500002
0.09057971014492755 0.23839499999999997 0.059529331475
0.09565217391304348 0.260805 0.06316869447499998
0.10072463768115943 0.29767499999999986 0.06464808187500001
0.10579710144927537 0.2969849999999999 0.06695321727499993
0.1108695652173913 0.3071449999999999 0.06876717147499999
0.11594202898550726 0.33823000000000003 0.07086908209999987
0.1210144927536232 0.356025 0.07471736187499989
0.12608695652173912 0.3560900000000001 0.07509593189999986
0.13115942028985508 0.38312000000000007 0.0757831155999997
0.13623188405797104 0.3971349999999999 0.07809631427499994
0.14130434782608697 0.4039150000000001 0.07745131027499985
0.1463768115942029 0.4184600000000001 0.07920607339999985
0.15144927536231884 0.43457500000000004 0.07776259687499987
0.15652173913043482 0.44320500000000007 0.0771293854749999
0.16159420289855073 0.461965 0.07558162127499993
0.16666666666666669 0.46414 0.07658456039999989
0.17173913043478262 0.4937200000000002 0.07337813659999956
0.17681159420289855 0.5037800000000001 0.07224412159999982
0.18188405797101453 0.5075350000000003 0.07329800627499966
0.18695652173913047 0.5107550000000001 0.07416571747499984
0.1920289855072464 0.5216350000000002 0.0729158442749997
0.19710144927536233 0.52912 0.07057943059999983
0.20217391304347826 0.5333900000000001 0.07178156289999976
0.20724637681159425 0.5309550000000002 0.07085536547499971
0.21231884057971018 0.5513800000000002 0.07185728559999965
0.2173913043478261 0.5511900000000002 0.07189395889999983
0.22246376811594204 0.5516500000000002 0.07200784749999989
0.22753623188405803 0.5543150000000001 0.07252125827499994
0.2326086956521739 0.5637300000000001 0.07035645709999999
0.2376811594202899 0.5689150000000002 0.07166240027499954
0.24275362318840582 0.570205 0.07183646047499997
0.24782608695652175 0.5883800000000001 0.0667621055999999
0.2528985507246377 0.6001400000000001 0.06397489040000004
0.2579710144927536 0.5975450000000002 0.06360381047499974
0.2630434782608696 0.6027600000000003 0.06492589239999957
0.26811594202898553 0.6177700000000003 0.057717197099999784
0.27318840579710146 0.6244299999999998 0.0538610201000001
0.2782608695652174 0.6272600000000002 0.05420801740000003
0.2833333333333333 0.6324850000000001 0.05507482727499974
0.2884057971014493 0.6427050000000001 0.05159573547499979
0.29347826086956524 0.6419350000000005 0.0515158932749995
0.2985507246376812 0.6526300000000005 0.04796278309999935
0.3036231884057971 0.6603800000000001 0.04357839059999974
0.30869565217391304 0.6640700000000002 0.044068495099999716
0.313768115942029 0.6668099999999998 0.04468828890000043
0.31884057971014496 0.6671600000000001 0.044609954400000096
0.3239130434782609 0.667795 0.044726070474999935
0.3289855072463768 0.6688950000000001 0.04476074647499978
0.3340579710144928 0.6680800000000003 0.05006040359999986
0.33913043478260874 0.6725800000000004 0.04525008859999968
0.34420289855072467 0.6749449999999999 0.04536594447500025
0.3492753623188406 0.6749149999999999 0.045570215275000214
0.35434782608695653 0.6737250000000001 0.045407196874999944
0.3594202898550725 0.701545 0.03187040547500003
0.36449275362318845 0.6985850000000005 0.031797620274999494
0.3695652173913043 0.71166 0.027130664400000226
0.3746376811594203 0.70748 0.026864539600000015
0.37971014492753624 0.71114 0.02721328040000004
0.38478260869565223 0.7147599999999997 0.027445382400000606
0.3898550724637681 0.7169850000000006 0.027410267274999067
0.3949275362318841 0.71589 0.027533347899999727
0.4 0.7201450000000001 0.02797785647499995
