#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.4,"start":0.05,"steps":70},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[200,400,600,1000,1200,1600,2000,2400,2800,3200]}
#lambda c var_c
0.05 0.11240000000000001 0.02147073999999998
0.05507246376811595 0.11495000000000005 0.022414747499999988
0.060144927536231886 0.13315000000000002 0.027037827499999997
0.06521739130434782 0.14660000000000006 0.029884439999999953
0.07028985507246377 0.15085000000000004 0.03083352749999997
0.07536231884057971 0.17760000000000006 0.03506923999999995
0.08043478260869566 0.19040000000000018 0.03787833999999992
0.0855072463768116 0.20205000000000006 0.040668547500000006
0.09057971014492755 0.2077500000000001 0.03948718749999995
0.09565217391304348 0.23490000000000005 0.04450998999999997
0.10072463768115943 0.2601000000000001 0.04307099000000002
0.10579710144927537 0.27394999999999997 0.045441147500000056
0.1108695652173913 0.28665 0.048335527500000044
0.11594202898550726 0.3028 0.04752566000000004
0.1210144927536232 0.2922 0.047154160000000056
0.12608695652173912 0.3065 0.04893425000000008
0.13115942028985508 0.30250000000000005 0.04614225000000004
0.13623188405797104 0.31705000000000005 0.05084004750000001
0.14130434782608697 0.3332500000000001 0.05249468750000005
0.1463768115942029 0.3434 0.0536164400000001
0.15144927536231884 0.3517499999999999 0.05058118750000021
0.15652173913043482 0.37039999999999984 0.04933384000000021
0.16159420289855073 0.3744999999999999 0.048129750000000165
0.16666666666666669 0.37554999999999983 0.05036444750000024
0.17173913043478262 0.41569999999999996 0.05130201000000009
0.17681159420289855 0.4321999999999999 0.05248666000000013
0.18188405797101453 0.4260500000000001 0.05158164750000002
0.18695652173913047 0.4396 0.05232883999999996
0.1920289855072464 0.43200000000000005 0.04754500000000006
0.19710144927536233 0.43719999999999976 0.047716660000000244
0.20217391304347826 0.4366000000000001 0.04946294000000004
0.20724637681159425 0.43815 0.051157327500000044
0.21231884057971018 0.45035 0.0487926275000001
0.2173913043478261 0.45249999999999985 0.04871275000000025
0.22246376811594204 0.45135 0.048235427499999955
0.22753623188405803 0.45789999999999986 0.04740759000000022
0.2326086956521739 0.46340000000000003 0.0482914400000001
0.2376811594202899 0.47139999999999993 0.048760040000000116
0.24275362318840582 0.47090000000000004 0.049522189999999994
0.24782608695652175 0.48935 0.047668827500000094
0.2528985507246377 0.4971999999999999 0.041106660000000156
0.2579710144927536 0.5030500000000001 0.041981947499999894
0.2630434782608696 0.5004000000000003 0.04510983999999979
0.26811594202898553 0.51285 0.04378362750000009
0.27318840579710146 0.5294000000000002 0.03971763999999983
0.2782608695652174 0.52655 0.04045534750000018
0.2833333333333333 0.5284500000000001 0.044885847500000076
0.2884057971014493 0.5409500000000004 0.04230884749999975
0.29347826086956524 0.5433 0.038987609999999895
0.2985507246376812 0.5492000000000002 0.03646585999999985
0.3036231884057971 0.55795 0.03826454750000008
0.30869565217391304 0.55 0.034769500000000175
0.313768115942029 0.55975 0.03583068750000035
0.31884057971014496 0.5650000000000002 0.038067499999999865
0.3239130434782609 0.5565500000000001 0.036099847499999727
0.3289855072463768 0.5745499999999999 0.03922104750000016
0.3340579710144928 0.5733999999999999 0.03749594000000028
0.33913043478260874 0.5691000000000002 0.036239689999999936
0.34420289855072467 0.5821999999999999 0.03755366000000021
0.3492753623188406 0.5795000000000001 0.03416974999999994
0.35434782608695653 0.5807500000000002 0.033713187499999686
0.3594202898550725 0.5843500000000003 0.035819827499999846
0.36449275362318845 0.5949 0.03638748999999997
0.3695652173913043 0.6076500000000001 0.03609272750000003
0.3746376811594203 0.5922999999999998 0.0335192100000003
0.37971014492753624 0.5972000000000001 0.0327811600000002
0.38478260869565223 0.6009000000000001 0.035007689999999925
0.3898550724637681 0.5997 0.033126410000000106
0.3949275362318841 0.6022000000000002 0.03328415999999973
0.4 0.6104999999999999 0.03261425000000029
