#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.4,"start":0.05,"steps":70},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[200,400,600,1000,1200,1600,2000,2400,2800,3200]}
#lambda c var_c
0.05 0.1040625 0.02428405859374997
0.05507246376811595 0.10810000000000003 0.025922561874999965
0.060144927536231886 0.13469374999999997 0.032351816367187466
0.06521739130434782 0.14488124999999996 0.0358981616796875
0.07028985507246377 0.16361874999999998 0.04030752574218745
0.07536231884057971 0.19924374999999986 0.04873751011718754
0.08043478260869566 0.21247499999999994 0.050788975937500064
0.0855072463768116 0.23956249999999973 0.057708074218750155
0.09057971014492755 0.26547499999999985 0.058041008750000136
0.09565217391304348 0.29763124999999985 0.05957160386718771
0.10072463768115943 0.3155999999999998 0.06134389000000018
0.10579710144927537 0.33321249999999986 0.06287339859375023
0.1108695652173913 0.3414624999999997 0.06357138453125026
0.11594202898550726 0.37116249999999995 0.0627584220312501
0.1210144927536232 0.37406249999999985 0.06651918359375017
0.12608695652173912 0.39754375 0.06540017386718763
0.13115942028985508 0.4095249999999998 0.06589779781250024
0.13623188405797104 0.4109687499999998 0.0698005341796877
0.14130434782608697 0.4347874999999998 0.06688132203125025
0.1463768115942029 0.44437499999999985 0.07025906250000014
0.15144927536231884 0.45605624999999994 0.0698784116796875
0.15652173913043482 0.4609250000000001 0.06797540218749992
0.16159420289855073 0.4791374999999999 0.06901837328125005
0.16666666666666669 0.4814687499999998 0.06971515917968774
0.17173913043478262 0.4893062499999996 0.06823559292968787
0.17681159420289855 0.5143812499999999 0.06672602730468763
0.18188405797101453 0.51075 0.06592996093749992
0.18695652173913047 0.51363125 0.06670972417968757
0.1920289855072464 0.5247375 0.06930753265624989
0.19710144927536233 0.5222437499999999 0.06879392261718764
0.20217391304347826 0.5272937499999999 0.07012841449218754
0.20724637681159425 0.5402937499999999 0.06939233167968745
0.21231884057971018 0.5394999999999999 0.06902907812499987
0.2173913043478261 0.5423062499999998 0.06950260699218758
0.22246376811594204 0.5529812499999999 0.07240735042968754
0.22753623188405803 0.5526687499999998 0.07218868636718756
0.2326086956521739 0.5590187499999998 0.06925072074218769
0.2376811594202899 0.5610374999999999 0.06989631421874998
0.24275362318840582 0.5704312500000001 0.06750510699218742
0.24782608695652175 0.572275 0.06758897281249976
0.2528985507246377 0.5929062499999999 0.06267882324218749
0.2579710144927536 0.5898625000000001 0.06201605921874964
0.2630434782608696 0.5962749999999999 0.06344803843750008
0.26811594202898553 0.5992000000000001 0.0640709615624997
0.27318840579710146 0.6086749999999995 0.060863541250000486
0.2782608695652174 0.6099437499999999 0.061179211679687595
0.2833333333333333 0.6104312499999999 0.06128394292968764
0.2884057971014493 0.61496875 0.05730100292968748
0.29347826086956524 0.6333 0.055317578749999874
0.2985507246376812 0.64385 0.051910419687499876
0.3036231884057971 0.6501687499999997 0.04770772542968765
0.30869565217391304 0.64616875 0.04701263011718737
0.313768115942029 0.6506749999999997 0.047943528750000186
0.31884057971014496 0.6526937499999999 0.04824852886718789
0.3239130434782609 0.64995625 0.04760170511718742
0.3289855072463768 0.6625187499999998 0.04941736292968757
0.3340579710144928 0.6539812499999997 0.05346399730468765
0.33913043478260874 0.6570562500000001 0.048505822617187055
0.34420289855072467 0.66153125 0.049363456054687616
0.3492753623188406 0.6637125 0.04941976421875005
0.35434782608695653 0.6635250000000004 0.04937930874999941
0.3594202898550725 0.68221875 0.040950463867187537
0.36449275362318845 0.68328125 0.041195956054687455
0.3695652173913043 0.68700625 0.04166086949218756
0.3746376811594203 0.6819937500000003 0.04122953667968704
0.37971014492753624 0.6908687499999996 0.036631842929687686
0.38478260869565223 0.6919812499999998 0.0365727582421877
0.3898550724637681 0.6996375000000001 0.03730655609374989
0.3949275362318841 0.6998000000000001 0.037422803749999844
0.4 0.7002749999999999 0.037464213437500005
