#{"compare_nolock":true,"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[3,20]},"lambda_range":{"end":1.0,"start":0.0,"steps":200},"lock_thresh":0.1,"lockdown":"CircuitBreaker","measure":"M","recovery_prob":0.14,"rel_thresh":0.05,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":500}
#lambda meanWL varianceWL meanNL varianceNL
0e0 2e-3 0e0 2e-3 0e0
5.025125628140704e-3 2.634e-3 4.888443999999602e-6 2.6192000000000003e-3 4.960591359999935e-6
1.0050251256281407e-2 5.0164e-3 8.32781310399969e-5 4.8664e-3 7.69357510400045e-5
1.507537688442211e-2 1.0738e-2 4.194945559999923e-4 1.04144e-2 4.15685872640037e-4
2.0100502512562814e-2 1.91904e-2 1.1138469478399946e-3 2.01648e-2 1.2300720409600284e-3
2.512562814070352e-2 3.02352e-2 1.970539880960078e-3 3.41596e-2 2.6018617278400153e-3
3.015075376884422e-2 3.90148e-2 2.547498980959912e-3 4.88144e-2 4.348669552640021e-3
3.5175879396984924e-2 4.46412e-2 2.8695592625598847e-3 6.678440000000001e-2 6.5812895166401176e-3
4.020100502512563e-2 5.38292e-2 3.210938027360052e-3 8.364e-2 8.87878559999954e-3
4.522613065326633e-2 6.0338e-2 3.4731297560001524e-3 1.050344e-1 1.1568971616639757e-2
5.025125628140704e-2 6.519799999999999e-2 3.6435735960000377e-3 1.26818e-1 1.4028774875999616e-2
5.527638190954774e-2 7.16904e-2 3.8143857478398404e-3 1.429356e-1 1.63837142526398e-2
6.030150753768844e-2 7.84352e-2 3.941666600960101e-3 1.711732e-1 1.8744410001760303e-2
6.532663316582915e-2 8.10852e-2 4.060687140960137e-3 1.837604e-1 2.1422754591840575e-2
7.035175879396985e-2 8.84632e-2 4.172993445759904e-3 2.0563599999999999e-1 2.3323971503999324e-2
7.537688442211055e-2 9.1494e-2 4.275435964000103e-3 2.2323400000000002e-1 2.5628569243999942e-2
8.040201005025126e-2 9.67392e-2 4.378442383360091e-3 2.4415440000000002e-1 2.7183064160639855e-2
8.542713567839195e-2 1.0291639999999999e-1 4.337242611039981e-3 2.6557159999999996e-1 2.8286054073440373e-2
9.045226130653267e-2 1.079028e-1 4.342082552159973e-3 2.821896e-1 2.99810504518406e-2
