#{"compare_nolock":true,"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.0,"steps":200},"lock_thresh":0.1,"lockdown":"CircuitBreaker","measure":"M","recovery_prob":0.14,"rel_thresh":0.05,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":200}
#lambda meanWL varianceWL meanNL varianceNL
0e0 5e-3 0e0 5e-3 0e0
5.025125628140704e-3 5.7350000000000005e-3 6.7447750000003415e-6 5.725e-3 6.519375000000254e-6
1.0050251256281407e-2 6.955e-3 3.207297499999913e-5 6.93e-3 3.3165100000001184e-5
1.507537688442211e-2 8.78e-3 1.1071160000000109e-4 8.8e-3 1.1836999999999379e-4
2.0100502512562814e-2 1.1806e-2 2.8076836400001506e-4 1.1536999999999999e-2 2.714326309999894e-4
2.512562814070352e-2 1.5569999999999999e-2 5.663651000000054e-4 1.6591e-2 6.430737189999632e-4
3.015075376884422e-2 2.0284e-2 9.369193440000647e-4 2.1424e-2 1.1225022239999727e-3
3.5175879396984924e-2 2.5971e-2 1.4185421590000506e-3 2.8378e-2 1.8560791159999476e-3
4.020100502512563e-2 3.234e-2 1.8381844000000154e-3 3.7789e-2 2.917656478999919e-3
4.522613065326633e-2 3.7529e-2 2.194029158999905e-3 4.6523e-2 4.011785470999977e-3
5.025125628140704e-2 4.2282e-2 2.5199424760000786e-3 5.7013999999999995e-2 5.377553804000276e-3
5.527638190954774e-2 4.7569999999999994e-2 2.81807510000007e-3 6.901600000000001e-2 6.835761743999979e-3
6.030150753768844e-2 5.3254e-2 3.027511483999992e-3 8.045e-2 8.36539749999986e-3
6.532663316582915e-2 5.8794000000000006e-2 3.2624155639999616e-3 9.216799999999999e-2 1.0087709776000077e-2
7.035175879396985e-2 6.1093e-2 3.3884003509998734e-3 1.06312e-1 1.174341865600018e-2
7.537688442211055e-2 6.6291e-2 3.521658318999911e-3 1.20218e-1 1.3492552476000114e-2
8.040201005025126e-2 7.0022e-2 3.655169516000187e-3 1.3411099999999998e-1 1.4918824679000266e-2
8.542713567839195e-2 7.3654e-2 3.7186082840001385e-3 1.44694e-1 1.645211636400045e-2
9.045226130653267e-2 7.785e-2 3.8203674999998673e-3 1.5870499999999998e-1 1.8356607974999464e-2
9.547738693467336e-2 7.9637e-2 3.9470232310002025e-3 1.72589e-1 1.981952207899983e-2
1.0050251256281408e-1 8.451700000000001e-2 3.9638017110000924e-3 1.8009e-1 2.1388861899999733e-2
1.0552763819095477e-1 8.6453e-2 4.057953790999963e-3 1.9131900000000002e-1 2.2958115238999134e-2
1.1055276381909548e-1 9.0025e-2 4.1980943749998605e-3 2.11253e-1 2.4058484990999527e-2
1.1557788944723618e-1 9.4621e-2 4.09918135899984e-3 2.25224e-1 2.519004982399947e-2
1.2060301507537688e-1 9.7317e-2 4.136636511000074e-3 2.32633e-1 2.6099812311000052e-2
1.2562814070351758e-1 1.01259e-1 4.219309918999931e-3 2.46738e-1 2.740314935599974e-2
1.306532663316583e-1 1.03278e-1 4.268114715999981e-3 2.58928e-1 2.822651081600038e-2
1.35678391959799e-1 1.0572200000000001e-1 4.295278715999906e-3 2.6732500000000003e-1 2.954144937500064e-2
1.407035175879397e-1 1.07171e-1 4.386641758999957e-3 2.7627199999999996e-1 3.092264201599954e-2
1.457286432160804e-1 1.10845e-1 4.363030975000112e-3 2.98651e-1 2.992737519900021e-2
1.507537688442211e-1 1.13236e-1 4.4195483039999785e-3 3.02212e-1 3.1861157056000323e-2
1.5577889447236182e-1 1.17025e-1 4.378684375000038e-3 3.13378e-1 3.2345029116000235e-2
1.6080402010050251e-1 1.19004e-1 4.4502779840000445e-3 3.24063e-1 3.2936007030999866e-2
1.658291457286432e-1 1.2129300000000001e-1 4.442123150999988e-3 3.30819e-1 3.443448423900025e-2
1.708542713567839e-1 1.22196e-1 4.539757583999931e-3 3.4549599999999997e-1 3.3948593984000366e-2
1.7587939698492464e-1 1.26121e-1 4.389008359000086e-3 3.54177e-1 3.409390767099975e-2
1.8090452261306533e-1 1.29961e-1 4.349353479000067e-3 3.62994e-1 3.5045325963999646e-2
1.8592964824120603e-1 1.31157e-1 4.552876351000001e-3 3.78674e-1 3.360690172399982e-2
1.9095477386934673e-1 1.3258699999999998e-1 4.467652430999991e-3 3.8813000000000003e-1 3.37705830999996e-2
1.9597989949748743e-1 1.3259600000000002e-1 4.666210784000111e-3 3.92005e-1 3.536205497500074e-2
2.0100502512562815e-1 1.36212e-1 4.5212510560000245e-3 4.0273600000000004e-1 3.517510430399982e-2
2.0603015075376885e-1 1.40909e-1 4.3795887189999865e-3 4.09477e-1 3.5504551471000095e-2
2.1105527638190955e-1 1.42587e-1 4.3564124309999844e-3 4.22014e-1 3.45908238040001e-2
2.1608040201005024e-1 1.42451e-1 4.531997599000009e-3 4.27892e-1 3.487992633599959e-2
2.2110552763819097e-1 1.46038e-1 4.293792556000081e-3 4.3998800000000005e-1 3.368183985599972e-2
2.2613065326633167e-1 1.46565e-1 4.714465774999966e-3 4.46222e-1 3.4266416715999705e-2
2.3115577889447236e-1 1.49603e-1 4.415287391e-3 4.49773e-1 3.533332347099969e-2
2.3618090452261306e-1 1.51903e-1 4.432183591000095e-3 4.60252e-1 3.471633649599956e-2
2.4120603015075376e-1 1.54221e-1 4.483418159000108e-3 4.6648e-1 3.4596359600000515e-2
2.4623115577889448e-1 1.54587e-1 4.590754431000117e-3 4.73181e-1 3.495920623899972e-2
2.5125628140703515e-1 1.58435e-1 4.5735557749999305e-3 4.8491500000000004e-1 3.326103777500023e-2
2.562814070351759e-1 1.61013e-1 4.455618830999927e-3 4.90364e-1 3.286365750399987e-2
2.613065326633166e-1 1.63269e-1 4.464778639000003e-3 4.96937e-1 3.340963303099973e-2
2.663316582914573e-1 1.64529e-1 4.673043159000026e-3 5.00217e-1 3.460315791099995e-2
2.71356783919598e-1 1.66432e-1 4.772469376000046e-3 5.13088e-1 3.15267542559997e-2
2.7638190954773867e-1 1.67979e-1 4.715040558999981e-3 5.13393e-1 3.308633255099963e-2
2.814070351758794e-1 1.71555e-1 4.73885697499988e-3 5.18551e-1 3.3911795399000355e-2
2.864321608040201e-1 1.73324e-1 4.731171024000017e-3 5.28406e-1 3.155817916399992e-2
2.914572864321608e-1 1.74857e-1 4.722904550999938e-3 5.3517e-1 3.1118971100000226e-2
2.964824120603015e-1 1.78191e-1 4.733472519000034e-3 5.4071e-1 3.1390635900000304e-2
3.015075376884422e-1 1.79084e-1 4.827380943999963e-3 5.47958e-1 3.023167023599979e-2
3.065326633165829e-1 1.8116900000000002e-1 4.9509484390000535e-3 5.51394e-1 3.08161867640003e-2
3.1155778894472363e-1 1.85216e-1 4.825183344000019e-3 5.522440000000001e-1 3.322012446399974e-2
3.165829145728643e-1 1.88005e-1 5.045774974999909e-3 5.62573e-1 3.070039467100014e-2
3.2160804020100503e-1 1.86886e-1 5.316123003999939e-3 5.69316e-1 2.9105572144000218e-2
3.2663316582914576e-1 1.8989899999999998e-1 5.261914799000015e-3 5.71764e-1 3.0342198304000412e-2
3.316582914572864e-1 1.9361699999999998e-1 5.138752311000018e-3 5.77673e-1 2.954968007099988e-2
3.3668341708542715e-1 1.96644e-1 5.107497263999998e-3 5.83384e-1 2.8820518544000147e-2
3.417085427135678e-1 1.96683e-1 5.658802510999936e-3 5.889909999999999e-1 2.8264136919000076e-2
3.4673366834170855e-1 1.9892600000000002e-1 5.353826524000039e-3 5.91127e-1 2.9060164871000098e-2
3.5175879396984927e-1 1.9925e-1 5.7161075000000065e-3 5.98656e-1 2.751340366399986e-2
3.5678391959798994e-1 2.0443999999999998e-1 5.611646400000084e-3 5.97923e-1 2.9094061071000182e-2
3.6180904522613067e-1 2.05013e-1 5.765744830999918e-3 6.08379e-1 2.6096837359000473e-2
3.6683417085427134e-1 2.0780300000000002e-1 5.883468191000007e-3 6.125430000000001e-1 2.5953508151000285e-2
3.7185929648241206e-1 2.09466e-1 5.9001448439999e-3 6.13908e-1 2.8087627536000657e-2
3.768844221105528e-1 2.11528e-1 5.983565215999998e-3 6.21796e-1 2.4932954383999808e-2
3.8190954773869346e-1 2.13066e-1 6.274999643999893e-3 6.25957e-1 2.3805909150999897e-2
3.869346733668342e-1 2.12906e-1 6.363205163999937e-3 6.28781e-1 2.4818319039000288e-2
3.9195979899497485e-1 2.1711e-1 6.363367899999955e-3 6.33622e-1 2.3918881115999734e-2
3.969849246231156e-1 2.17497e-1 6.528219991000037e-3 6.36172e-1 2.477791641599981e-2
4.020100502512563e-1 2.20492e-1 6.49653793600001e-3 6.41613e-1 2.3706563231000084e-2
4.0703517587939697e-1 2.21354e-1 6.645636684000073e-3 6.42877e-1 2.4854627871000214e-2
4.120603015075377e-1 2.23628e-1 6.7557676159999604e-3 6.49233e-1 2.281427671099985e-2
4.1708542713567837e-1 2.22548e-1 6.857157696000093e-3 6.50569e-1 2.40769812389995e-2
4.221105527638191e-1 2.25706e-1 7.055561564000133e-3 6.54392e-1 2.3761520335999344e-2
4.271356783919598e-1 2.2902999999999998e-1 7.127969099999925e-3 6.612649999999999e-1 2.158521477499939e-2
4.321608040201005e-1 2.29931e-1 7.37972023899998e-3 6.63916e-1 2.094215494400007e-2
4.371859296482412e-1 2.31633e-1 7.495018311000028e-3 6.708379999999999e-1 1.8789917756e-2
