#{"compare_nolock":true,"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[5,100]},"lambda_range":{"end":1.0,"start":0.01,"steps":300},"lock_thresh":0.1,"lockdown":"CircuitBreaker","measure":"C","recovery_prob":0.14,"rel_thresh":0.05,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":1000}
#lambda meanWL varianceWL meanNL varianceNL
1e-2 7.907739999999999e-2 1.4677477409240414e-2 1.0802160000000001e-1 2.5556335133438576e-2
1.3311036789297659e-2 1.099114e-1 2.0707216350040802e-2 1.52043e-1 3.972291955099892e-2
1.662207357859532e-2 1.32965e-1 2.39801249749994e-2 2.041e-1 5.5968866399998686e-2
1.9933110367892977e-2 1.5274780000000002e-1 2.6178118595160747e-2 2.504942e-1 7.102327756635815e-2
2.3244147157190635e-2 1.6832640000000001e-1 2.7793823463038974e-2 3.054502e-1 8.58822031199581e-2
2.6555183946488294e-2 1.902538e-1 2.9163740185560602e-2 3.4331860000000003e-1 9.924009269404307e-2
2.9866220735785952e-2 2.013074e-1 3.059797250523871e-2 4.025878e-1 1.0933107029115706e-1
3.317725752508361e-2 2.165308e-1 3.176910105136033e-2 4.273698e-1 1.2015684424796164e-1
3.648829431438127e-2 2.3364420000000002e-1 3.219387680636134e-2 4.68108e-1 1.2738767113600083e-1
3.9799331103678934e-2 2.4915199999999998e-1 3.225166529600088e-2 5.021018e-1 1.3385219983675659e-1
4.311036789297659e-2 2.597264e-1 3.2878816343040344e-2 5.394852e-1 1.3661914258096264e-1
4.642140468227425e-2 2.7116239999999997e-1 3.270027602623997e-2 5.635062000000001e-1 1.416157339615604e-1
4.973244147157191e-2 2.7839980000000003e-1 3.2687976359960895e-2 6.018342e-1 1.3964220711036315e-1
5.304347826086957e-2 2.9221660000000005e-1 3.2261882884440034e-2 6.208859999999999e-1 1.430082166039981e-1
5.6354515050167225e-2 3.029452e-1 3.1859174596960284e-2 6.499542e-1 1.4080066610236253e-1
5.9665551839464884e-2 3.1279840000000003e-1 3.202387095743968e-2 6.704532000000001e-1 1.4040088980975995e-1
6.297658862876254e-2 3.219122e-1 3.1821955691160614e-2 6.813554e-1 1.435372306908416e-1
6.62876254180602e-2 3.321616e-1 3.161301828543927e-2 7.084762e-1 1.3727832863355718e-1
6.959866220735786e-2 3.44455e-1 3.1078441174999718e-2 7.199794e-1 1.377607177756385e-1
7.290969899665552e-2 3.509294e-1 3.1261122815640405e-2 7.421023999999999e-1 1.3235861431424037e-1
7.622073578595318e-2 3.6084140000000003e-1 3.105068344603998e-2 7.487902000000001e-1 1.3370091138396192e-1
7.953177257525082e-2 3.636256e-1 3.187291422464003e-2 7.626304e-1 1.3074258539584435e-1
8.284280936454849e-2 3.7424979999999997e-1 3.0463016999959958e-2 7.776938e-1 1.2612069964156047e-1
8.615384615384615e-2 3.746888e-1 3.131025075455929e-2 7.81945e-1 1.27683719975e-1
8.946488294314381e-2 3.8168959999999996e-1 3.05606348518397e-2 8.003384e-1 1.2016445628544206e-1
9.277591973244147e-2 3.88646e-1 2.9348215483999962e-2 8.07578e-1 1.1885656271599841e-1
9.608695652173913e-2 3.944814e-1 2.8101439254040433e-2 8.138904e-1 1.1759233438784154e-1
9.939799331103678e-2 3.961154e-1 2.8249595682840203e-2 8.271118000000001e-1 1.1170406690075893e-1
1.0270903010033444e-1 4.00555e-1 2.7329870575000432e-2 8.315504e-1 1.1122578305984154e-1
1.060200668896321e-1 4.046632e-1 2.584047896575979e-2 8.463896e-1 1.0289395101184148e-1
1.0933110367892976e-1 4.091284e-1 2.5468423513439486e-2 8.43204e-1 1.0771801558400078e-1
1.1264214046822742e-1 4.1580079999999997e-1 2.371010511936043e-2 8.560566000000001e-1 1.0011478779643973e-1
1.1595317725752508e-1 4.2201459999999996e-1 2.262000118683979e-2 8.617598000000001e-1 9.782435890395932e-2
1.1926421404682273e-1 4.19808e-1 2.4094308335999973e-2 8.721318e-1 9.153022842875988e-2
1.2257525083612039e-1 4.2625799999999997e-1 2.2685099036000172e-2 8.713218e-1 9.383455584475825e-2
1.2588628762541806e-1 4.301114e-1 2.2690647390040213e-2 8.821064e-1 8.686141947904023e-2
1.2919732441471574e-1 4.357932e-1 2.1821573233760334e-2 8.84396e-1 8.614902798399826e-2
1.3250836120401338e-1 4.381206e-1 2.2308286855639677e-2 8.885534e-1 8.425095954843825e-2
1.3581939799331105e-1 4.48793e-1 1.9647168550999818e-2 8.920954000000001e-1 8.240150629883956e-2
1.391304347826087e-1 4.5017739999999995e-1 2.0709181529240027e-2 8.997938000000001e-1 7.718747528156157e-2
1.4244147157190637e-1 4.51024e-1 2.1252299824000412e-2 9.036162000000001e-1 7.510851329755987e-2
1.4575250836120401e-1 4.576114e-1 2.0445223590040112e-2 9.042595999999999e-1 7.54123522078394e-2
1.4906354515050166e-1 4.638902e-1 1.9352595743960158e-2 9.089652e-1 7.227970958896009e-2
1.5237458193979933e-1 4.663446e-1 1.9779839850839916e-2 9.138818e-1 6.894725702875996e-2
1.55685618729097e-1 4.724918e-1 1.9030660732760045e-2 9.114994000000001e-1 7.150865639964073e-2
1.5899665551839468e-1 4.75394e-1 1.9248842763999734e-2 9.132308e-1 7.079568353136116e-2
1.6230769230769232e-1 4.810062e-1 1.850839696155988e-2 9.214334e-1 6.436039516443942e-2
1.6561872909699e-1 4.873302e-1 1.770126596796006e-2 9.232548e-1 6.343414067696025e-2
1.6892976588628764e-1 4.87351e-1 1.9108071399000053e-2 9.333526000000001e-1 5.50983382732394e-2
1.7224080267558528e-1 4.943528e-1 1.8041020332160044e-2 9.310402e-1 5.757267018395803e-2
1.7555183946488295e-1 4.9865980000000004e-1 1.8158750863960096e-2 9.3463e-1 5.485355829999883e-2
1.788628762541806e-1 5.029534e-1 1.773196362844004e-2 9.348656e-1 5.507728273664054e-2
1.8217391304347827e-1 5.108706000000001e-1 1.605398065564002e-2 9.389772000000001e-1 5.179649988015872e-2
1.854849498327759e-1 5.126942e-1 1.6698526686359884e-2 9.398936e-1 5.1307506279041896e-2
1.8879598662207359e-1 5.157186e-1 1.789150421404009e-2 9.437863999999999e-1 4.8167139575037536e-2
1.9210702341137123e-1 5.245126e-1 1.5314278241240112e-2 9.477148e-1 4.499435426095974e-2
1.954180602006689e-1 5.248845999999999e-1 1.6577143282840042e-2 9.477563999999999e-1 4.5197883459039745e-2
1.9872909698996657e-1 5.289726e-1 1.6833711849239888e-2 9.462136e-1 4.682802677504077e-2
2.0204013377926422e-1 5.341857999999999e-1 1.688692847836002e-2 9.528276e-1 4.110596947823951e-2
2.053511705685619e-1 5.401541999999999e-1 1.5394254022359957e-2 9.500284e-1 4.3824513193441265e-2
2.0866220735785954e-1 5.420482e-1 1.606342147675982e-2 9.54221e-1 4.02328881589994e-2
2.119732441471572e-1 5.457496e-1 1.682715489984006e-2 9.539915999999999e-1 4.060864792943887e-2
2.1528428093645485e-1 5.527068e-1 1.4891292833759909e-2 9.54202e-1 4.0627385595998516e-2
2.1859531772575252e-1 5.569604e-1 1.5110237631839843e-2 9.541499999999999e-1 4.082235270000206e-2
2.2190635451505017e-1 5.581716e-1 1.63960229534402e-2 9.632486e-1 3.2589801598040626e-2
2.252173913043478e-1 5.630076e-1 1.5487113142240005e-2 9.621917999999999e-1 3.370850781275913e-2
2.2852842809364549e-1 5.689106e-1 1.5054029007639946e-2 9.573518e-1 3.8305735236759265e-2
2.3183946488294313e-1 5.74178e-1 1.424493671599995e-2 9.610496000000001e-1 3.501628193983844e-2
2.351505016722408e-1 5.770072e-1 1.494130114816013e-2 9.625686e-1 3.373324809404051e-2
2.3846153846153847e-1 5.796454e-1 1.4909675258839968e-2 9.616838e-1 3.4663922617558796e-2
2.4177257525083615e-1 5.860488e-1 1.4096090818560092e-2 9.669654000000001e-1 2.985181140284007e-2
