#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.4,"start":0.05,"steps":70},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[200,400,600,1000,1200,1600,2000,2400,2800,3200]}
#lambda c var_c
0.05 0.09754642857142859 0.0259911037117347
0.05507246376811595 0.11167142857142856 0.029191132346938785
0.060144927536231886 0.11507500000000002 0.029429607895408154
0.06521739130434782 0.13109642857142856 0.03650969707908164
0.07028985507246377 0.15923571428571429 0.04332739545918368
0.07536231884057971 0.20432142857142854 0.051286639030612285
0.08043478260869566 0.23207857142857147 0.05627003158163267
0.0855072463768116 0.2548357142857143 0.06024095260204086
0.09057971014492755 0.2797071428571428 0.06201876627551023
0.09565217391304348 0.2841214285714287 0.0639449474999999
0.10072463768115943 0.31564642857142877 0.06407305279336718
0.10579710144927537 0.3238964285714287 0.06480246707908155
0.1108695652173913 0.34648214285714296 0.0680179652423468
0.11594202898550726 0.3686928571428573 0.06744749545918344
0.1210144927536232 0.3924 0.0664058803061224
0.12608695652173912 0.40005357142857123 0.06916813105867356
0.13115942028985508 0.43439285714285725 0.06687086096938766
0.13623188405797104 0.44711428571428546 0.06720340224489793
0.14130434782608697 0.46009999999999984 0.06737256142857154
0.1463768115942029 0.4789928571428571 0.06520438872448966
0.15144927536231884 0.48534285714285724 0.06698012734693862
0.15652173913043482 0.48730000000000007 0.06765752632653052
0.16159420289855073 0.5037178571428569 0.06397685483418375
0.16666666666666669 0.5104535714285713 0.06559870881377544
0.17173913043478262 0.5159535714285712 0.06679888789540828
0.17681159420289855 0.5281928571428571 0.06594563729591835
0.18188405797101453 0.5384642857142857 0.06427480994897944
0.18695652173913047 0.5490821428571426 0.0578466970790818
0.1920289855072464 0.56255 0.05633183168367317
0.19710144927536233 0.5678642857142856 0.057452443826530586
0.20217391304347826 0.5688107142857141 0.05768584963010215
0.20724637681159425 0.5751714285714284 0.05876915428571433
0.21231884057971018 0.5835214285714284 0.05596197964285704
0.2173913043478261 0.5823392857142854 0.05563955452806141
0.22246376811594204 0.5898821428571428 0.057147671058673244
0.22753623188405803 0.5898749999999997 0.057106049426020766
0.2326086956521739 0.592817857142857 0.05761423442602026
0.2376811594202899 0.5875392857142857 0.06123555075255088
0.24275362318840582 0.5924857142857141 0.06232057377551031
0.24782608695652175 0.5956928571428571 0.06307307607142831
0.2528985507246377 0.6030142857142855 0.05957415387755116
0.2579710144927536 0.6099642857142854 0.06100175127551055
0.2630434782608696 0.6137214285714283 0.061833388214285856
0.26811594202898553 0.6203285714285712 0.0578879889795918
0.27318840579710146 0.6283392857142857 0.054283460140306106
0.2782608695652174 0.6318285714285715 0.05485798540816306
0.2833333333333333 0.6290107142857139 0.05437598432398005
0.2884057971014493 0.6355964285714285 0.05551687003826539
0.29347826086956524 0.6411499999999998 0.05648072852040853
0.2985507246376812 0.641975 0.056582600650510184
0.3036231884057971 0.6540392857142856 0.0533128589158165
0.30869565217391304 0.655235714285714 0.053475811785714644
0.313768115942029 0.6519071428571428 0.052841467397958974
0.31884057971014496 0.6552678571428571 0.05338048054846933
0.3239130434782609 0.6615035714285712 0.05446687320153076
0.3289855072463768 0.6598607142857139 0.05416073952806155
0.3340579710144928 0.6605392857142856 0.05429563901785733
0.33913043478260874 0.6619392857142856 0.0545964853443876
0.34420289855072467 0.6602249999999998 0.05433540473214288
0.3492753623188406 0.6625249999999997 0.05478866901785778
0.35434782608695653 0.6661714285714282 0.055131622653061596
0.3594202898550725 0.673410714285714 0.050664136160714524
0.36449275362318845 0.674232142857143 0.050886786670918116
0.3695652173913043 0.6769571428571426 0.05137295275510245
0.3746376811594203 0.681267857142857 0.05185152136479626
0.37971014492753624 0.6793321428571427 0.051630670038265214
0.38478260869565223 0.6724928571428569 0.05632744892857172
0.3898550724637681 0.6732642857142855 0.05632987505102072
0.3949275362318841 0.6780357142857141 0.05702358290816334
0.4 0.6788607142857139 0.05733500432398031
