#{"fraction":true,"graph_seed":875629289,"graph_type":{"SmallWorld":0.1},"lambda_range":{"end":0.25,"start":0.05,"steps":20},"num_networks":100000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[200,400,600,1000,1200,1600,2000,2400,2800,3200]}
#lambda c var_c
0.05 0.010510600000012565 0.00015583191263964066
0.060526315789473685 0.0145720500000167 0.00036625635879699594
0.07105263157894737 0.02092910000001853 0.0009398102731891502
0.08157894736842106 0.031125350000021403 0.002360059212377616
0.09210526315789475 0.04841327500000428 0.006043388866270365
0.10263157894736842 0.0767801999999756 0.01406314813796301
0.11315789473684211 0.12050084999999905 0.028968470274262866
0.12368421052631579 0.18165812499999054 0.05122288943401154
0.13421052631578947 0.25769664999994935 0.07720284257883145
0.14473684210526316 0.34075539999994175 0.10142883837092835
0.15526315789473683 0.4257207499999908 0.11995874276951568
0.16578947368421054 0.5023160750000141 0.13036490160911457
0.1763157894736842 0.5710415000000264 0.13425805202771873
0.18684210526315792 0.6290584000000475 0.13350204763934836
0.19736842105263158 0.6775087250000466 0.12988986811123088
0.2078947368421053 0.7198480500000721 0.123905862410992
0.21842105263157896 0.7551732500000761 0.11701220235923548
0.22894736842105262 0.785387675000082 0.1096005432703786
0.23947368421052634 0.8120605750000683 0.10141105484297475
0.25 0.8343166750000746 0.09406901412924495
