#{"fraction":true,"graph_seed":875629289,"graph_type":{"SmallWorld":0.1},"lambda_range":{"end":0.25,"start":0.05,"steps":20},"num_networks":100000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[200,400,600,1000,1200,1600,2000,2400,2800,3200]}
#lambda c var_c
0.05 0.0013467093750016187 0.0000027084920233433664
0.060526315789473685 0.0019064437500021156 0.00000712035894682669
0.07105263157894737 0.0028358156250024398 0.000021114994467569736
0.08157894736842106 0.004647831250002838 0.00008115157678084342
0.09210526315789475 0.009179018749996966 0.00043436735306815084
0.10263157894736842 0.024077824999996878 0.00303014143897354
0.11315789473684211 0.06815492187500313 0.015529751205272719
0.12368421052631579 0.15818566875004839 0.045726648674754206
0.13421052631578947 0.26701732500007413 0.08076346882357545
0.14473684210526316 0.3694903312500882 0.10814814229832348
0.15526315789473683 0.46010458125010956 0.12536308267997634
0.16578947368421054 0.5378037062501116 0.13364865514533458
0.1763157894736842 0.6014858750001015 0.13616488595086573
0.18684210526315792 0.6569251375000957 0.13368253441393424
0.19736842105263158 0.7038207531250317 0.12825544572547498
0.2078947368421053 0.741666515624995 0.12227634723067293
0.21842105263157896 0.7749061499999564 0.11455860970017051
0.22894736842105262 0.8038911062499355 0.10628647672790781
0.23947368421052634 0.8272697031249353 0.098797598593383
0.25 0.8485136624999222 0.09078538639084976
