#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.25,"start":0.05,"steps":50},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":20000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[3000,400,600,800,1000,1200,1600,2000,2500,200]}
#lambda c var_c
0.05 161.9632 60826.99544576
0.05408163265306123 187.0142 68404.76879836002
0.05816326530612245 209.7614 75964.75447004
0.06224489795918368 238.7762 86493.39451356001
0.0663265306122449 266.944 97086.113664
0.07040816326530613 297.5628 108454.20605616001
0.07448979591836735 328.5846 120558.39204283997
0.07857142857142857 357.2306 130556.17902364001
0.08265306122448979 387.646 139040.40068399996
0.08673469387755103 411.036 146280.41950400002
0.09081632653061225 435.4954 151811.69757884
0.09489795918367347 457.9882 155535.62686075998
0.0989795918367347 477.2128 159585.58551615998
0.10306122448979593 497.5058 162330.64476636
0.10714285714285715 519.056 165027.33726399997
0.11122448979591837 538.1672 167512.84124416002
0.11530612244897959 562.2398 170618.63989596005
0.11938775510204082 581.6644 172891.62177264004
0.12346938775510205 600.2144 174483.58843264007
0.12755102040816327 621.0148 175803.18698095996
0.1316326530612245 637.1002 178535.67655996006
0.13571428571428573 656.8406 178438.07719163998
0.13979591836734695 678.118 178614.28687599994
0.14387755102040817 692.0266 179183.38749243994
0.14795918367346939 707.3384 179481.76588544005
0.1520408163265306 724.5498 178764.37351995998
0.15612244897959185 736.3858 179481.83535835997
0.16020408163265304 750.5958 177628.55122236
0.16428571428571428 763.696 178141.40318400005
0.16836734693877553 774.7898 178108.68121596007
0.17244897959183675 789.9408 176351.54489536
0.17653061224489797 801.8708 173896.8813073599
0.18061224489795918 811.4514 173873.10683803994
0.1846938775510204 821.835 171453.47417499998
0.18877551020408162 832.6274 168970.67856924003
0.1928571428571429 844.4916 168028.0587294401
0.1969387755102041 851.691 168406.4299189999
0.20102040816326533 860.5016 167832.7891974399
0.20510204081632655 870.5094 165664.7023116399
0.20918367346938777 879.632 161880.1453760001
0.21326530612244898 889.701 160539.01199899986
0.2173469387755102 899.9192 158268.9114713599
0.22142857142857142 909.3382 155563.6746207599
0.22551020408163264 920.407 151750.28455099987
0.2295918367346939 929.1202 150027.78735196008
0.23367346938775513 936.0762 147998.61039356003
0.23775510204081635 943.301 144845.25439899985
0.24183673469387756 952.0976 143017.0656742399
0.24591836734693878 960.4212 140637.4773905601
0.25 967.9784 139278.1219334401
