#{"compare":true,"complock":{"dynamic_bool":false,"lock_style":"CircuitBreaker","lock_threshold":0.1,"release_threshold":0.05},"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.0,"steps":2000},"lockdown":{"dynamic_bool":true,"lock_style":"Targeted","lock_threshold":0.1,"release_threshold":0.05},"measure":"C","recovery_prob":0.14,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":200}
#lambda meanWL varianceWL meanNL varianceNL
9.504752376188095e-3 8.369999999999999e-3 1.4781309999999047e-4 8.633e-3 1.8051631099998182e-4
1.0005002501250625e-2 8.51e-3 1.7023989999998817e-4 8.544000000000001e-3 1.6793006400000977e-4
1.0505252626313157e-2 8.997999999999999e-3 2.0965599600001345e-4 8.909e-3 2.0290471899997908e-4
1.1005502751375688e-2 9.153e-3 2.3651759100000826e-4 9.658e-3 2.635030359999911e-4
1.150575287643822e-2 1.0096e-2 3.3825078400001276e-4 1.0648999999999999e-2 3.893237990000359e-4
1.200600300150075e-2 1.0235000000000001e-2 3.462197749999952e-4 9.962e-3 2.8041855600000596e-4
1.250625312656328e-2 1.0841e-2 4.1250771899995023e-4 1.1014e-2 4.090318039999773e-4
1.3006503251625813e-2 1.0976e-2 4.3666742399999745e-4 1.1779999999999999e-2 5.072515999999812e-4
1.3506753376688344e-2 1.1496e-2 4.745319840000047e-4 1.1627e-2 4.89217871000036e-4
1.4007003501750876e-2 1.2699e-2 6.052503989999842e-4 1.2711000000000002e-2 6.330054790000241e-4
1.4507253626813406e-2 1.2736e-2 6.601143040000322e-4 1.2878e-2 6.895471160000109e-4
1.5007503751875938e-2 1.3576999999999999e-2 7.964000710000056e-4 1.3742e-2 8.06697436000065e-4
1.5507753876938469e-2 1.4403000000000001e-2 9.224385909999695e-4 1.4496e-2 9.644259839999849e-4
1.6008004002001e-2 1.5819e-2 1.0838042390001038e-3 1.5836e-2 1.1227811040000276e-3
1.6508254127063533e-2 1.5778e-2 1.162394716000037e-3 1.6172e-2 1.1496864160000044e-3
1.7008504252126064e-2 1.657e-2 1.3298750999998965e-3 1.6088e-2 1.1664562559999228e-3
1.7508754377188594e-2 1.7793e-2 1.479994151000067e-3 1.7577e-2 1.4201140709999152e-3
1.8009004502251125e-2 1.8571999999999998e-2 1.6036908159999357e-3 1.8851e-2 1.6298847990000918e-3
1.8509254627313655e-2 1.9146e-2 1.7978806840000133e-3 1.9104999999999997e-2 1.7306039750000504e-3
1.900950475237619e-2 1.9761e-2 1.8763578789999275e-3 2.104e-2 1.9405583999999258e-3
1.950975487743872e-2 2.0752000000000003e-2 2.0497544959999026e-3 1.9871e-2 1.8654583589998303e-3
2.001000500250125e-2 2.2427000000000002e-2 2.3988846710000693e-3 2.2265999999999998e-2 2.3232652439998894e-3
2.051025512756378e-2 2.2599e-2 2.4090501989999192e-3 2.2787e-2 2.495107630999915e-3
2.1010505252626314e-2 2.3813e-2 2.6623560309999798e-3 2.3144e-2 2.57276526399997e-3
2.1510755377688845e-2 2.4447e-2 2.86666919099991e-3 2.4947e-2 2.8571021910000992e-3
2.2011005502751375e-2 2.6513e-2 3.330185831000365e-3 2.6513e-2 3.2235158310003308e-3
2.2511255627813906e-2 2.7957e-2 3.6403911509996926e-3 2.7288e-2 3.351555056000177e-3
2.301150575287644e-2 3.0083000000000002e-2 4.023288110999976e-3 2.9747e-2 3.8268409910000452e-3
2.351175587793897e-2 3.0474e-2 4.1065653239998785e-3 2.9993e-2 3.9899149510000285e-3
2.40120060030015e-2 3.1215000000000003e-2 4.507348775000243e-3 3.0255999999999998e-2 4.097434463999881e-3
2.451225612806403e-2 3.2979e-2 4.772030559e-3 3.1791e-2 4.3865073189998625e-3
2.501250625312656e-2 3.4981e-2 5.264984639000281e-3 3.4267e-2 4.8985877110000915e-3
2.5512756378189096e-2 3.5251000000000005e-2 5.466801999000208e-3 3.4095e-2 4.973325975000033e-3
2.6013006503251626e-2 3.6497e-2 5.623593991000248e-3 3.6226e-2 5.447496924000415e-3
2.6513256628314157e-2 3.8171e-2 6.120669759000266e-3 3.9772e-2 6.041148015999569e-3
