#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.25,"start":0.05,"steps":50},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":1000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[200]}
#lambda c var_c  m var_m
0.05 0.11584000000000001 0.03506579999999999 0.045820000000000055 0.0047983000000000045
0.05408163265306123 0.11919999999999993 0.036609000000000065 0.047920000000000094 0.005205599999999999
0.05816326530612245 0.1399000000000002 0.046096100000000126 0.05368000000000013 0.006009199999999996
0.06224489795918368 0.16120000000000023 0.05551180000000013 0.05828000000000014 0.006436399999999996
0.0663265306122449 0.1515200000000003 0.055159800000000196 0.054260000000000155 0.006253699999999992
0.07040816326530613 0.19542000000000018 0.07272130000000013 0.06858000000000009 0.008036699999999994
0.07448979591836735 0.1945400000000003 0.07499470000000015 0.06660000000000013 0.007986599999999991
0.07857142857142857 0.20702000000000026 0.0815505000000002 0.06990000000000014 0.008462499999999996
0.08265306122448979 0.2148000000000004 0.08736480000000016 0.07150000000000004 0.008895699999999994
0.08673469387755103 0.24276000000000036 0.09803280000000017 0.08170000000000008 0.010292300000000004
0.09081632653061225 0.22184000000000023 0.08865820000000017 0.07818000000000007 0.01004569999999999
0.09489795918367347 0.24094000000000032 0.09911650000000012 0.08122000000000007 0.010404300000000009
0.0989795918367347 0.24322000000000046 0.10266130000000012 0.08195999999999992 0.01100639999999999
0.10306122448979593 0.2675400000000003 0.11642330000000023 0.08762000000000003 0.011849299999999997
0.10714285714285715 0.25888000000000033 0.11233340000000017 0.08465999999999997 0.011313900000000005
0.11122448979591837 0.25194000000000033 0.11071190000000024 0.08385999999999998 0.011568499999999997
0.11530612244897959 0.29504000000000014 0.13623620000000017 0.09144 0.0124652
0.11938775510204082 0.28364000000000006 0.12719720000000023 0.09321999999999989 0.0130481
0.12346938775510205 0.30636000000000013 0.14614160000000026 0.09667999999999995 0.013845800000000005
0.12755102040816327 0.2888199999999999 0.1339411000000002 0.09352000000000002 0.013393799999999999
0.1316326530612245 0.32994000000000007 0.15804650000000017 0.10509999999999999 0.015400900000000009
0.13571428571428573 0.33056000000000024 0.15770120000000024 0.10538000000000003 0.015500500000000002
0.13979591836734695 0.35644 0.1762306000000003 0.11263999999999989 0.017285000000000005
0.14387755102040817 0.36591999999999963 0.1809590000000003 0.11479999999999999 0.0171978
0.14795918367346939 0.3860599999999998 0.1941443000000003 0.11888000000000006 0.017950000000000008
0.1520408163265306 0.3547799999999999 0.17887950000000027 0.11435999999999999 0.018048399999999992
0.15612244897959185 0.4015399999999999 0.20423990000000017 0.12636000000000003 0.020058599999999992
0.16020408163265304 0.38307999999999975 0.19218440000000028 0.12383999999999987 0.0199016
0.16428571428571428 0.3860399999999997 0.1996236000000001 0.12449999999999994 0.020571499999999993
0.16836734693877553 0.3915199999999999 0.20456540000000026 0.12441999999999999 0.020320699999999994
0.17244897959183675 0.38656000000000007 0.1999308000000003 0.12204 0.019660799999999992
0.17653061224489797 0.40676 0.21282220000000016 0.12961999999999999 0.021445099999999984
0.18061224489795918 0.41342 0.2212987000000003 0.13302 0.022875699999999995
0.1846938775510204 0.44959999999999967 0.24687340000000005 0.13880000000000012 0.0234134
0.18877551020408162 0.3996199999999994 0.2076405000000002 0.13036 0.02179999999999999
0.1928571428571429 0.4659399999999997 0.25442570000000025 0.14636000000000007 0.025302999999999968
0.1969387755102041 0.43508000000000024 0.23624300000000026 0.13704 0.023548599999999982
0.20102040816326533 0.46331999999999945 0.25466420000000045 0.14626000000000006 0.025429899999999988
0.20510204081632655 0.4588799999999999 0.2566308000000002 0.14655999999999994 0.026222799999999994
0.20918367346938777 0.45578000000000024 0.2555393000000004 0.1478200000000001 0.027028299999999988
0.21326530612244898 0.4627399999999998 0.25296350000000023 0.1472800000000001 0.025824199999999974
0.2173469387755102 0.4648599999999997 0.26080370000000025 0.15136000000000008 0.027549200000000006
0.22142857142857142 0.48571999999999993 0.2791327999999999 0.1567600000000001 0.02957479999999997
0.22551020408163264 0.4739999999999995 0.2698848000000001 0.15782000000000002 0.030111699999999963
0.2295918367346939 0.4849999999999997 0.27634280000000017 0.16244000000000003 0.03162619999999999
0.23367346938775513 0.4945600000000002 0.2873102000000001 0.16316000000000008 0.03189419999999998
0.23775510204081635 0.5037999999999998 0.29659300000000005 0.16382000000000002 0.03202549999999998
0.24183673469387756 0.47904000000000013 0.2718254 0.1629400000000001 0.03191929999999998
0.24591836734693878 0.4744799999999999 0.2739108000000002 0.16172000000000009 0.03216059999999999
0.25 0.5183400000000001 0.30816790000000016 0.1728800000000001 0.03523640000000001
