#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.25,"start":0.05,"steps":50},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[3500,400,600,800,1000,1200,1600,2000,2500,3000,200]}
#lambda c var_c  m var_m
0.05 0.10121700000002713 0.020384833410990615 0.037127600000011154 0.0023552058182384813
0.05408163265306123 0.11380180000002849 0.02284735331674775 0.04112560000001171 0.0025770265246384035
0.05816326530612245 0.12601560000002932 0.025289370556625963 0.04498690000001232 0.002779889078388339
0.06224489795918368 0.14054020000002812 0.028065007183951204 0.04897040000001335 0.002949984923838423
0.0663265306122449 0.15544800000002731 0.03069569429599406 0.05302450000001333 0.003112233649748736
0.07040816326530613 0.16733550000002428 0.032888110189746564 0.056063600000013515 0.003225530255038807
0.07448979591836735 0.1797968000000111 0.03496509620976304 0.059267600000013965 0.0033406480902388623
0.07857142857142857 0.19282010000000063 0.03716638428599811 0.06235210000001384 0.0034319508755889508
0.08265306122448979 0.20605899999999075 0.03916647551901367 0.06555080000001402 0.0035308361193590494
0.08673469387755103 0.2191222999999865 0.04096149689272061 0.06886510000001451 0.0036253932519889525
0.09081632653061225 0.22972179999998035 0.04247054810476991 0.07135380000001468 0.003691439725559024
0.09489795918367347 0.24221809999997723 0.043772987282397646 0.07453270000001418 0.0037538573807090244
0.0989795918367347 0.25414739999997377 0.04529174057324466 0.07722590000001386 0.0038200126191890353
0.10306122448979593 0.2649788999999698 0.046322561804795784 0.08005050000001436 0.003868217199748945
0.10714285714285715 0.27596069999996686 0.047630076305515356 0.08258510000001415 0.0039345445079890075
0.11122448979591837 0.28781339999996663 0.04830048578044428 0.08554780000001465 0.003963084415158929
0.11530612244897959 0.2967734999999627 0.04940035844775495 0.08783670000001431 0.004042085883108826
0.11938775510204082 0.30951239999996427 0.05020112274624494 0.09098280000001353 0.004065719104158946
0.12346938775510205 0.3186432999999636 0.050795183615113884 0.09324700000001426 0.00411439499099874
0.12755102040816327 0.32822679999996407 0.051481571261763115 0.09553330000001287 0.004149983341108903
0.1316326530612245 0.34047419999996714 0.05171480413436412 0.09868080000001313 0.0041578657113586995
0.13571428571428573 0.3496287999999724 0.05236297671056615 0.10115880000001229 0.004226824182558759
0.13979591836734695 0.35954109999997697 0.05213523166079978 0.10405820000001198 0.004241986012758688
0.14387755102040817 0.36901389999997763 0.052469544356801345 0.10655650000001313 0.004283350557748318
0.14795918367346939 0.37573519999997784 0.05390064198097472 0.10775070000001254 0.004363500399508471
0.1520408163265306 0.3852646999999815 0.053478859683925795 0.11083350000001223 0.00440392652774833
0.15612244897959185 0.3919080999999868 0.05391550690440347 0.11320400000001284 0.004507762383998184
0.16020408163265304 0.40268439999999023 0.053469011496652036 0.1162619000000106 0.00450522535838848
0.16428571428571428 0.40978359999998987 0.05350226417105558 0.11862260000001161 0.00457175176923821
0.16836734693877553 0.4162465999999899 0.053996653988456544 0.12063930000001162 0.004672200545508145
0.17244897959183675 0.42754739999999447 0.05326706925325475 0.12369680000001011 0.004626713169758346
0.17653061224489797 0.43387509999999607 0.053001066850004636 0.12602450000001122 0.004708560649748051
0.18061224489795918 0.4384351999999988 0.054058864900975306 0.12742420000001137 0.004833836254357904
0.1846938775510204 0.4483525999999966 0.053000546073254357 0.13070400000001056 0.004826962883997834
0.18877551020408162 0.45668049999999616 0.05241969466976534 0.1331264000000102 0.004829492123037713
0.1928571428571429 0.4630454999999964 0.05260507717976534 0.13516480000000972 0.0049129858409578155
0.1969387755102041 0.46696450000000145 0.05273614598976098 0.1364822000000093 0.0049774755831574445
0.20102040816326533 0.47339350000000435 0.052288526407757 0.13834850000001067 0.005002390297747194
0.20510204081632655 0.48114990000000146 0.052138770980003746 0.14070250000000972 0.005046019243747157
0.20918367346938777 0.48622399999999855 0.05181142782401418 0.14267150000000986 0.005116801837746848
0.21326530612244898 0.49567599999999956 0.05020465152401285 0.14581630000000947 0.0050551209043071706
0.2173469387755102 0.4983308999999998 0.051283575355203115 0.14664340000000953 0.005199654236436924
0.22142857142857142 0.5061773000000033 0.05010037021472041 0.1489760000000094 0.005144702923996894
0.22551020408163264 0.5117448000000019 0.049501318672970085 0.15114180000000835 0.005179635292757164
0.2295918367346939 0.5162801000000062 0.049467196593996454 0.153073500000009 0.0052611708477468475
0.23367346938775513 0.524802199999999 0.04811486437517304 0.15540960000000772 0.005203464227837233
0.23775510204081635 0.5261934000000075 0.04848477779644467 0.15708160000000757 0.00533376544143738
0.24183673469387756 0.5329290000000028 0.047690909959009875 0.15927290000000877 0.005353417575586678
0.24591836734693878 0.5343533000000089 0.048417513029114234 0.16009190000000753 0.005470728804386676
0.25 0.540673000000002 0.04702804207101091 0.16242330000000815 0.005419719367106893
