#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.25,"start":0.05,"steps":50},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":20000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[3000,400,600,800,1000,1200,1600,2000,2500,200]}
#lambda c var_c
0.05 21.8964 838.75366704
0.05408163265306123 25.0082 961.41973276
0.05816326530612245 27.444 1052.7704640000002
0.06224489795918368 30.0288 1163.5203705600002
0.0663265306122449 32.573 1242.0822710000002
0.07040816326530613 35.046 1319.403484
0.07448979591836735 37.5636 1404.5759550399998
0.07857142857142857 39.7976 1483.85863424
0.08265306122448979 42.154 1534.4694839999997
0.08673469387755103 44.2136 1595.54837504
0.09081632653061225 46.487 1643.610231
0.09489795918367347 48.6992 1693.60951936
0.0989795918367347 50.98 1718.7572000000005
0.10306122448979593 53.54 1782.6012000000005
0.10714285714285715 55.1838 1792.0184175600002
0.11122448979591837 57.4378 1822.2793311599994
0.11530612244897959 59.6918 1845.43321276
0.11938775510204082 61.083 1846.2693110000005
0.12346938775510205 63.0948 1863.4686129600004
0.12755102040816327 64.5846 1875.81804284
0.1316326530612245 66.6778 1905.0535871599996
0.13571428571428573 68.661 1916.2268789999998
0.13979591836734695 70.0488 1919.6356185600007
0.14387755102040817 71.296 1922.3647839999994
0.14795918367346939 72.5884 1930.2509854400005
0.1520408163265306 74.1966 1928.6907484399999
0.15612244897959185 76.0156 1942.6749566399994
0.16020408163265304 77.1012 1934.896158559999
0.16428571428571428 78.539 1926.7528789999997
0.16836734693877553 79.7556 1916.8034686400006
0.17244897959183675 81.1066 1918.0272364400007
0.17653061224489797 82.1642 1887.0220383600017
0.18061224489795918 83.6728 1915.7029401600003
0.1846938775510204 84.8592 1895.7037753599998
0.18877551020408162 85.7558 1877.7141663600005
0.1928571428571429 87.1628 1868.1554961599995
0.1969387755102041 88.249 1844.0313990000013
0.20102040816326533 89.4692 1838.0834513600003
0.20510204081632655 90.5716 1782.105673439999
0.20918367346938777 91.9252 1774.1960049599984
0.21326530612244898 92.7104 1752.6409318400001
0.2173469387755102 93.954 1729.589884000001
0.22142857142857142 94.769 1729.103638999999
0.22551020408163264 95.803 1723.9697910000014
0.2295918367346939 96.495 1688.836374999999
0.23367346938775513 97.9732 1666.2304817599997
0.23775510204081635 99.0362 1642.16888956
0.24183673469387756 99.7186 1601.757414040001
0.24591836734693878 100.7222 1582.2698271600002
0.25 101.5118 1564.0346607600022
