#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lifespanpercent":0.9,"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[9600,600,1200,4800,200],"trans_prob_range":{"end":0.25,"start":0.05,"steps":100}}
#lambda percentlifespan
0.05 83
0.05202020202020202 85
0.05404040404040404 87
0.05606060606060606 87
0.05808080808080809 89
0.060101010101010106 90
0.062121212121212126 91
0.06414141414141414 91
0.06616161616161617 92
0.06818181818181819 93
0.07020202020202021 94
0.07222222222222223 95
0.07424242424242425 96
0.07626262626262627 96
0.07828282828282829 97
0.0803030303030303 97
0.08232323232323233 98
0.08434343434343435 99
0.08636363636363636 99
0.08838383838383838 100
0.0904040404040404 100
0.09242424242424244 101
0.09444444444444444 101
0.09646464646464648 101
0.0984848484848485 102
0.10050505050505051 102
0.10252525252525253 103
0.10454545454545455 103
0.10656565656565657 104
0.10858585858585859 103
0.11060606060606061 104
0.11262626262626263 104
0.11464646464646466 105
0.11666666666666667 105
0.11868686868686869 105
0.12070707070707071 106
0.12272727272727274 105
0.12474747474747476 106
0.12676767676767675 106
0.12878787878787878 106
0.13080808080808082 107
0.13282828282828285 106
0.13484848484848486 107
0.13686868686868686 107
0.1388888888888889 107
0.14090909090909093 107
0.14292929292929293 107
0.14494949494949494 107
0.14696969696969697 108
0.148989898989899 107
0.15101010101010104 107
0.15303030303030302 107
0.15505050505050505 108
0.15707070707070708 108
0.1590909090909091 108
0.16111111111111112 108
0.16313131313131313 107
0.16515151515151516 107
0.1671717171717172 107
0.16919191919191917 108
0.1712121212121212 108
0.17323232323232324 108
0.17525252525252527 107
0.1772727272727273 108
0.17929292929292934 107
0.18131313131313131 107
0.18333333333333335 107
0.18535353535353538 107
0.18737373737373736 107
0.1893939393939394 107
0.19141414141414143 107
0.19343434343434346 107
0.1954545454545455 106
0.19747474747474747 107
0.1994949494949495 106
0.20151515151515154 106
0.2035353535353535 107
0.20555555555555555 106
0.20757575757575758 106
0.2095959595959596 106
0.21161616161616165 106
0.21363636363636368 106
0.21565656565656566 106
0.2176767676767677 106
0.21969696969696972 106
0.2217171717171717 106
0.22373737373737373 105
0.22575757575757577 105
0.2277777777777778 105
0.22979797979797983 105
0.2318181818181818 105
0.23383838383838385 105
0.23585858585858588 105
0.2378787878787879 105
0.2398989898989899 105
0.24191919191919192 105
0.24393939393939396 104
0.245959595959596 105
0.24797979797979802 104
0.25 104
