#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.25,"start":0.05,"steps":50},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[200]}
#lambda c var_c  m var_m
0.05 0.10975100000003499 0.03344916100000609 0.04310440000000089 0.004408795999999336
0.05408163265306123 0.12171420000003769 0.038646585000008025 0.04688060000000499 0.004960018999999182
0.05816326530612245 0.13562820000003858 0.044817937000008606 0.051286200000007394 0.005600858999999067
0.06224489795918368 0.14769880000003804 0.05055631600000886 0.05462300000000921 0.006092006999998996
0.0663265306122449 0.15998600000003804 0.05659843000000881 0.058275400000010816 0.006669530999998941
0.07040816326530613 0.1722840000000389 0.06282017800000901 0.06180540000001264 0.0072488469999987945
0.07448979591836735 0.18391600000003958 0.06883907400000892 0.06492420000001299 0.00772696699999877
0.07857142857142857 0.19694840000003952 0.07574549600000935 0.06845120000001376 0.008309047999998685
0.08265306122448979 0.20775920000003945 0.08167691200000925 0.07138220000001458 0.008814666999998628
0.08673469387755103 0.22092340000003988 0.08875404300000506 0.07509580000001541 0.009447806999998578
0.09081632653061225 0.22780320000003856 0.09290106800000283 0.07703520000001621 0.009825419999998447
0.09489795918367347 0.2426700000000373 0.10109911199999932 0.08127860000001709 0.010564406999998402
0.0989795918367347 0.2518942000000384 0.10719374299999747 0.0831138000000179 0.01091745099999832
0.10306122448979593 0.2629396000000367 0.11383570599999537 0.08631660000001848 0.011531256999998263
0.10714285714285715 0.2741034000000349 0.12027869699999408 0.0894950000000188 0.012116176999998056
0.11122448979591837 0.2819150000000333 0.12580659699999125 0.09139780000001993 0.0125188809999982
0.11530612244897959 0.29140980000003636 0.13211938699998949 0.09426980000002008 0.013162084999998103
0.11938775510204082 0.30363760000003404 0.1391044499999903 0.09787960000002213 0.013818665999997995
0.12346938775510205 0.3115734000000331 0.14503194099998923 0.10002380000002191 0.014315036999998029
0.12755102040816327 0.3190126000000296 0.14993282499998964 0.10222860000002087 0.014796992999998102
0.1316326530612245 0.33155320000002714 0.15823327999998865 0.10576360000002206 0.015544253999997988
0.13571428571428573 0.33727840000002457 0.16218564199998745 0.10776240000002192 0.01603485999999806
0.13979591836734695 0.34310600000002184 0.1671279399999904 0.10937140000002184 0.01648442699999795
0.14387755102040817 0.35198700000001404 0.17310084299999437 0.11198400000002232 0.017053875999998146
0.14795918367346939 0.3563438000000108 0.1770943669999964 0.11326460000002211 0.017451008999997995
0.1520408163265306 0.3676204000000085 0.1846860379999991 0.11686180000002232 0.01825376899999818
0.15612244897959185 0.3750370000000053 0.18963837300000164 0.11910040000002185 0.018755003999998143
0.16020408163265304 0.3826034000000002 0.19565551300000367 0.12129440000002153 0.01933872399999818
0.16428571428571428 0.3891571999999968 0.20084394600000552 0.12304880000002223 0.019802079999998203
0.16836734693877553 0.393184599999997 0.20419481900000694 0.12475120000002202 0.02029594999999837
0.17244897959183675 0.4019781999999932 0.2106865330000082 0.12778820000002056 0.02107792699999899
0.17653061224489797 0.4074743999999944 0.21493911000000862 0.1297210000000215 0.021604016999999275
0.18061224489795918 0.41191719999999327 0.21869161000001053 0.1314058000000212 0.02209825899999979
0.1846938775510204 0.4195063999999879 0.22450316400001374 0.1339422000000206 0.022782151000000212
0.18877551020408162 0.4238095999999883 0.22823024200001332 0.1353412000000196 0.023211624000000652
0.1928571428571429 0.43251919999998684 0.23495816400001243 0.1383374000000194 0.024023103000001114
0.1969387755102041 0.43728119999998555 0.23894895400001312 0.13995200000001995 0.024537374000001257
0.20102040816326533 0.4444127999999832 0.24397387600001375 0.14307220000001852 0.02537627700000159
0.20510204081632655 0.44793839999998103 0.24774289000001345 0.14446360000001945 0.025867216000001973
0.20918367346938777 0.4496201999999846 0.24982451100001432 0.14551440000001886 0.026332042000002335
0.21326530612244898 0.4595961999999774 0.2569397530000138 0.14916340000001868 0.02728441900000243
0.2173469387755102 0.46182799999998386 0.25982450600001533 0.1503756000000178 0.02778388000000277
0.22142857142857142 0.4663049999999798 0.26346840700001256 0.15266100000001648 0.028546945000002828
0.22551020408163264 0.4697485999999802 0.266319193000016 0.15443520000001745 0.02911439800000302
0.2295918367346939 0.4751543999999801 0.2715203480000146 0.15630080000001662 0.029769476000003427
0.23367346938775513 0.48451459999998275 0.2780479310000138 0.16033160000001626 0.03088662000000323
0.23775510204081635 0.4861803999999804 0.2804252140000142 0.16135320000001582 0.03134896400000349
0.24183673469387756 0.49174319999997734 0.28524582200001275 0.16421740000001514 0.03236604500000348
0.24591836734693878 0.4939105999999763 0.28750257100001336 0.16608780000001389 0.033112303000003805
0.25 0.5002273999999791 0.2921874570000108 0.1691010000000135 0.0340707770000037
