#{"compare":true,"complock":{"dynamic_bool":false,"lock_style":"None","lock_threshold":0.1,"release_threshold":0.05},"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[5,20]},"lambda_range":{"end":1.0,"start":0.0,"steps":200},"lockdown":{"dynamic_bool":true,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"measure":"C","recovery_prob":0.14,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":500}
#lambda meanWL varianceWL meanNL varianceNL
0e0 2e-3 0e0 2e-3 0e0
5.025125628140704e-3 4.8236e-3 1.258552830399972e-4 4.8236e-3 1.258552830399972e-4
1.0050251256281407e-2 2.87524e-2 4.881052294240293e-3 2.9101199999999997e-2 4.959714558560155e-3
1.507537688442211e-2 8.728960000000001e-2 2.0538167331839486e-2 9.415040000000001e-2 2.4801924579840946e-2
2.0100502512562814e-2 1.433192e-1 3.4239216511361296e-2 1.804504e-1 5.5500649939839414e-2
2.512562814070352e-2 2.049192e-1 4.791298867135973e-2 2.753576e-1 8.831454572224227e-2
3.015075376884422e-2 2.5589080000000003e-1 5.804512807536083e-2 3.627432e-1 1.1447622845375834e-1
3.5175879396984924e-2 3.0958199999999997e-1 6.554891407599958e-2 4.436792e-1 1.3361443788735997e-1
4.020100502512563e-2 3.60238e-1 7.114981775600214e-2 5.11008e-1 1.440910575359959e-1
4.522613065326633e-2 4.017536e-1 7.537492008703889e-2 5.616224e-1 1.5149453741824348e-1
5.025125628140704e-2 4.375368e-1 7.729988304575798e-2 6.165144e-1 1.51491407392641e-1
5.527638190954774e-2 4.742112e-1 7.80673969945583e-2 6.581355999999999e-1 1.5003055201263826e-1
6.030150753768844e-2 4.959592e-1 8.055613753535891e-2 6.914888e-1 1.4795813547455997e-1
6.532663316582915e-2 5.292908e-1 7.986455863535859e-2 7.276212000000001e-1 1.4073025731056e-1
7.035175879396985e-2 5.551532e-1 7.709610132975926e-2 7.432388e-1 1.4134953977455883e-1
7.537688442211055e-2 5.780911999999999e-1 7.526897088255899e-2 7.709772e-1 1.326966794801596e-1
8.040201005025126e-2 5.95596e-1 7.493243358399883e-2 7.98962e-1 1.2191150575599986e-1
8.542713567839195e-2 6.140196e-1 7.428550921583957e-2 8.066344e-1 1.2241751593664144e-1
9.045226130653267e-2 6.433624e-1 6.501328946624034e-2 8.191124e-1 1.1893998736624226e-1
9.547738693467336e-2 6.505068e-1 6.704715675375998e-2 8.318732e-1 1.1435395752176282e-1
1.0050251256281408e-1 6.612452e-1 6.667828867695985e-2 8.469896e-1 1.0705329589184157e-1
1.0552763819095477e-1 6.760223999999999e-1 6.410465069823902e-2 8.599783999999999e-1 1.0057979313343811e-1
1.1055276381909548e-1 6.890752e-1 6.117401354495905e-2 8.727804e-1 9.353873257584301e-2
1.1557788944723618e-1 7.037464e-1 5.657673568703944e-2 8.870176e-1 8.469951489024033e-2
1.2060301507537688e-1 7.134216e-1 5.540226385344026e-2 8.907032e-1 8.366839190975618e-2
1.2562814070351758e-1 7.205008e-1 5.413684839936051e-2 8.94856e-1 8.192683046399997e-2
1.306532663316583e-1 7.394364e-1 4.59745727550391e-2 9.001928e-1 7.919799322815689e-2
1.35678391959799e-1 7.410983999999999e-1 4.806288151743893e-2 9.075504e-1 7.440666345984036e-2
1.407035175879397e-1 7.484012e-1 4.693442703855976e-2 9.169632e-1 6.76834354457612e-2
1.457286432160804e-1 7.612416e-1 4.142889682944016e-2 9.18824e-1 6.71584874240005e-2
1.507537688442211e-1 7.602172e-1 4.513089922415929e-2 9.288692e-1 5.932583569136083e-2
1.5577889447236182e-1 7.7134e-1 3.952578680000059e-2 9.328864e-1 5.648613109504006e-2
1.6080402010050251e-1 7.779851999999999e-1 3.8136248580960486e-2 9.422419999999999e-1 4.9075057435999804e-2
1.658291457286432e-1 7.808912e-1 3.8639565762560085e-2 9.35706e-1 5.544475916399913e-2
1.708542713567839e-1 7.882652e-1 3.5594823268960206e-2 9.437340000000001e-1 4.884471084399998e-2
1.7587939698492464e-1 7.952859999999999e-1 3.1886655804e-2 9.448344e-1 4.836248777664028e-2
1.8090452261306533e-1 7.95468e-1 3.4781168175999966e-2 9.513112e-1 4.2855115954557696e-2
1.8592964824120603e-1 7.996015999999999e-1 3.3441897277439764e-2 9.522524e-1 4.2349356294240616e-2
1.9095477386934673e-1 8.06804e-1 3.0461822384000015e-2 9.520544e-1 4.292531384063987e-2
1.9597989949748743e-1 8.164872000000001e-1 2.4405690636160184e-2 9.584587999999999e-1 3.732135830255819e-2
2.0100502512562815e-1 8.168723999999999e-1 2.597080451824016e-2 9.551208e-1 4.061846220735779e-2
2.0603015075376885e-1 8.17858e-1 2.7744460635999616e-2 9.569048e-1 3.918032213696169e-2
2.1105527638190955e-1 8.19778e-1 2.7278023515999887e-2 9.604928e-1 3.608587074816042e-2
2.1608040201005024e-1 8.258272e-1 2.4586358940159436e-2 9.575448e-1 3.9034013592960035e-2
2.2110552763819097e-1 8.311344e-1 2.175590673663992e-2 9.682388e-1 2.926860137456274e-2
2.2613065326633167e-1 8.358479999999999e-1 1.9424399296000407e-2 9.649983999999999e-1 3.243396319744203e-2
2.3115577889447236e-1 8.374887999999999e-1 2.0600618674559857e-2 9.690915999999999e-1 2.8727214009440224e-2
2.3618090452261306e-1 8.404824e-1 1.9560645690240366e-2 9.721784e-1 2.5918425773441247e-2
2.4120603015075376e-1 8.424915999999999e-1 1.9012443929440338e-2 9.711084e-1 2.7052353049439655e-2
2.4623115577889448e-1 8.436764e-1 1.8942993683039783e-2 9.771784e-1 2.1386708973441044e-2
2.5125628140703515e-1 8.42452e-1 2.1267757295999733e-2 9.770756e-1 2.158393028464113e-2
2.562814070351759e-1 8.505036e-1 1.6182575987040076e-2 9.735552000000001e-1 2.4997109352959346e-2
2.613065326633166e-1 8.490772e-1 1.7931680440160146e-2 9.797696e-1 1.910951171583936e-2
2.663316582914573e-1 8.557016e-1 1.3799685357439969e-2 9.772476e-1 2.1593682694240782e-2
2.71356783919598e-1 8.542732e-1 1.7490866961760144e-2 9.824788e-1 1.662571875055925e-2
2.7638190954773867e-1 8.603404e-1 1.3452424127839936e-2 9.801556e-1 1.8927544588639267e-2
2.814070351758794e-1 8.573464000000001e-1 1.638807520703993e-2 9.823968e-1 1.682168574975966e-2
2.864321608040201e-1 8.637556e-1 1.184292506864008e-2 9.830276e-1 1.624421523824116e-2
2.914572864321608e-1 8.6287e-1 1.3633674300000027e-2 9.830836000000001e-1 1.6244353011038593e-2
2.964824120603015e-1 8.678144e-1 1.0986349552640077e-2 9.8412e-1 1.5285422400001537e-2
3.015075376884422e-1 8.699872000000001e-1 9.801729436160004e-3 9.819524000000001e-1 1.7400630534240204e-2
3.065326633165829e-1 8.693172e-1 1.0885272184159902e-2 9.85558e-1 1.3934527035999044e-2
3.1155778894472363e-1 8.715771999999999e-1 1.057461724016015e-2 9.875712e-1 1.1997358530561171e-2
3.165829145728643e-1 8.697196e-1 1.3215690175839992e-2 9.889892e-1 1.0632950283360545e-2
3.2160804020100503e-1 8.737440000000001e-1 1.0483521664000144e-2 9.862183999999999e-1 1.3352203501439421e-2
3.2663316582914576e-1 8.761104000000001e-1 8.969423011839901e-3 9.854120000000001e-1 1.4130132655999503e-2
3.316582914572864e-1 8.759428e-1 1.0213453528160082e-2 9.90432e-1 9.271301375999352e-3
3.3668341708542715e-1 8.761276e-1 1.083827251824018e-2 9.896576e-1 1.0051829962240875e-2
3.417085427135678e-1 8.817727999999999e-1 7.0224523801599515e-3 9.888832e-1 1.0831960757760533e-2
3.4673366834170855e-1 8.800268e-1 8.86201928176e-3 9.864919999999999e-1 1.3164287535998838e-2
3.5175879396984927e-1 8.832492e-1 7.178435499359983e-3 9.902888000000001e-1 9.467612594560332e-3
3.5678391959798994e-1 8.847128e-1 7.193232716160043e-3 9.909044e-1 8.880771660639759e-3
3.6180904522613067e-1 8.861051999999999e-1 6.421768932960043e-3 9.93322e-1 6.529222715999878e-3
3.6683417085427134e-1 8.852279999999999e-1 7.683298416000076e-3 9.917064e-1 8.098681799040247e-3
3.7185929648241206e-1 8.87734e-1 6.160944444000001e-3 9.905312000000001e-1 9.27216902655891e-3
3.768844221105528e-1 8.890636e-1 5.992647155040053e-3 9.9174e-1 8.098367600001034e-3
3.8190954773869346e-1 8.892856e-1 6.28885763263998e-3 9.93548e-1 6.332930096000269e-3
3.869346733668342e-1 8.911888e-1 5.503930754559973e-3 9.929408e-1 6.92155009536003e-3
3.9195979899497485e-1 8.896896000000001e-1 7.083950051839966e-3 9.923532e-1 7.510492049760027e-3
3.969849246231156e-1 8.924108e-1 5.863214443359849e-3 9.943536000000001e-1 5.545062167040206e-3
4.020100502512563e-1 8.945660000000001e-1 4.921070843999963e-3 9.931612e-1 6.724574014560683e-3
4.0703517587939697e-1 8.938668e-1 5.6738630577600115e-3 9.953608e-1 4.560196223360473e-3
4.120603015075377e-1 8.96848e-1 3.788666495999977e-3 9.949624e-1 4.9547409862397826e-3
4.1708542713567837e-1 8.959855999999999e-1 5.064593392640033e-3 9.953696e-1 4.560260195839981e-3
