#{"compare_nolock":true,"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[3,20]},"lambda_range":{"end":1.0,"start":0.0,"steps":20},"lock_thresh":0.1,"lockdown":"CircuitBreaker","measure":"C","recovery_prob":0.14,"rel_thresh":0.05,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":500}
#lambda meanWL varianceWL meanNL varianceNL
0e0 2e-3 0e0 2e-3 0e0
5.263157894736842e-2 2.201432e-1 3.962367549375956e-2 3.59196e-1 1.0621272638399978e-1
1.0526315789473684e-1 4.06404e-1 5.347329438399969e-2 6.831536e-1 1.3891354280704318e-1
1.5789473684210525e-1 5.337487999999999e-1 4.5025560898559996e-2 8.253855999999999e-1 1.0571233931264046e-1
2.1052631578947367e-1 6.001875999999999e-1 3.8141469606240104e-2 8.926004000000001e-1 7.637613471984069e-2
2.631578947368421e-1 6.457472e-1 2.9759083292160142e-2 9.267732e-1 5.77080813617593e-2
3.157894736842105e-1 6.761608e-1 2.3133698943359933e-2 9.500492e-1 4.17650175793593e-2
3.684210526315789e-1 7.023128000000001e-1 1.5026244556160043e-2 9.712044e-1 2.468108622064161e-2
4.2105263157894735e-1 7.184668000000001e-1 1.2964368497760177e-2 9.786387999999999e-1 1.9068911134558955e-2
4.7368421052631576e-1 7.297648e-1 1.0057211880959866e-2 9.842404e-1 1.4493997407839791e-2
5.263157894736842e-1 7.44876e-1 6.004856624e-3 9.890664e-1 1.0240397191040262e-2
5.789473684210527e-1 7.5141e-1 5.229204700000006e-3 9.920907999999999e-1 7.507851755360042e-3
6.31578947368421e-1 7.593544000000001e-1 4.040322400639973e-3 9.972396e-1 2.582340991840105e-3
6.842105263157895e-1 7.666227999999999e-1 3.1641889201600407e-3 9.975096e-1 2.384418707840045e-3
7.368421052631579e-1 7.695928e-1 2.731426188159953e-3 9.989548e-1 9.95007556960031e-4
7.894736842105263e-1 7.734059999999999e-1 2.722796763999995e-3 9.995864e-1 3.982625350399825e-4
8.421052631578947e-1 7.731464e-1 2.214504967039998e-3 9.997936e-1 1.9917179903998237e-4
8.947368421052632e-1 7.731212000000001e-1 2.214298910559981e-3 9.999992e-1 1.5993599999998386e-9
9.473684210526315e-1 7.745228e-1 1.9842682801600076e-3 1e0 0e0
1e0 7.744272e-1 1.99097430016002e-3 1e0 0e0
