#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.25,"start":0.05,"steps":50},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[3500,400,600,800,1000,1200,1600,2000,2500,3000,200]}
#lambda c var_c  m var_m
0.05 0.09874713333334705 0.02246253032511624 0.02888860000000847 0.0018323191233729779
0.05408163265306123 0.11465786666668826 0.025611220055891965 0.034547066666678186 0.0022025200180609485
0.05816326530612245 0.12729826666669075 0.028367009636993155 0.0384559000000122 0.0024414928940772523
0.06224489795918368 0.14447233333336185 0.03191436134566221 0.04290840000001059 0.002647421264993784
0.0663265306122449 0.16363043333336458 0.036118936203805574 0.04693150000000772 0.0027985386688594376
0.07040816326530613 0.17840860000003503 0.04022405594603141 0.049308366666672675 0.002900417615553096
0.07448979591836735 0.1969439666667041 0.04414057157692001 0.052810500000004625 0.003011684839749102
0.07857142857142857 0.2165852666667055 0.04808431448512626 0.05629266666666891 0.003102331346222004
0.08265306122448979 0.23445426666670507 0.05147590511954064 0.059364800000001126 0.0031676869098489586
0.08673469387755103 0.24998566666670535 0.0543197516278511 0.06204623333333396 0.0032294498458125187
0.09081632653061225 0.2667178333333723 0.05673541613192941 0.06526303333333347 0.0032934938412438374
0.09489795918367347 0.28082560000003703 0.05874516471792919 0.06770636666666628 0.0033233216627996326
0.0989795918367347 0.29341916666670503 0.0606772694381454 0.07010073333333214 0.0033841812416854538
0.10306122448979593 0.3055596333333726 0.06206476739381368 0.07270056666666565 0.0034456784119022733
0.10714285714285715 0.3250077000000365 0.0625790060239958 0.0765557333333325 0.0034178431937967315
0.11122448979591837 0.33348980000003636 0.06422868685147248 0.0780874999999985 0.0034783594270847663
0.11530612244897959 0.34560750000003637 0.06523286758260105 0.08053683333333234 0.0035133505599736874
0.11938775510204082 0.36093200000003567 0.06552075143152611 0.08339039999999913 0.003481195576730378
0.12346938775510205 0.3712611666667033 0.06657573070861256 0.08550549999999994 0.0035321337197513295
0.12755102040816327 0.3822477666667036 0.06745901723942743 0.08756036666666814 0.0035534499391998613
0.1316326530612245 0.39765793333336746 0.06674780105704137 0.09082363333333558 0.003517521655910835
0.13571428571428573 0.40422433333336866 0.06798736961897961 0.09211356666666949 0.003581584197057376
0.13979591836734695 0.4143500000000387 0.06886029683331046 0.09405603333333666 0.003616400010266101
0.14387755102040817 0.42828806666670394 0.06803241222868664 0.09708103333333751 0.003586372161377067
0.14795918367346939 0.4355118000000373 0.06899355228296142 0.09860866666667098 0.0036484997471114018
0.1520408163265306 0.4471734666666999 0.06828014037596217 0.10109550000000445 0.003621069796416753
0.15612244897959185 0.45977250000003694 0.06697932132706075 0.10419763333333873 0.0036001559021764194
0.16020408163265304 0.4667241666666969 0.06765489777706998 0.10561706666667132 0.003643910117617522
0.16428571428571428 0.47403280000003195 0.06807362174636286 0.10727020000000582 0.0036938578586260783
0.16836734693877553 0.4802818666666991 0.06814074271783024 0.1087504000000057 0.0037184753887283244
0.17244897959183675 0.491368433333363 0.06667416236241974 0.11137083333333894 0.0036822320104160523
0.17653061224489797 0.5000514000000298 0.06585457063580336 0.11369573333333989 0.003690390555127947
0.18061224489795918 0.50554433333336 0.0662836089234296 0.1148695333333396 0.0037244842562257387
0.1846938775510204 0.5140792666666963 0.06486299947233254 0.11734693333334004 0.003715161515038824
0.18877551020408162 0.5197834333333624 0.06485951551552716 0.11882203333334015 0.00374468608897551
0.1928571428571429 0.5272186333333618 0.06393601458277964 0.12117650000000704 0.003768386097748648
0.1969387755102041 0.5333273333333632 0.06363997540842564 0.1230156000000064 0.0037943853788609434
0.20102040816326533 0.5388431000000247 0.06326064166571221 0.12495053333334057 0.00383743410860277
0.20510204081632655 0.5439153333333545 0.06277361927599162 0.1270040000000072 0.0038878461506650017
0.20918367346938777 0.5516555666666926 0.061435495348999725 0.12940543333334145 0.0038686572404769137
0.21326530612244898 0.5593044333333583 0.059981082770337424 0.13198880000000826 0.0038672999523357288
0.2173469387755102 0.5639272333333564 0.05964820081055722 0.13413896666667466 0.003938700593819157
0.22142857142857142 0.5699506666666874 0.058760789843992245 0.1365153333333422 0.00397263304266459
0.22551020408163264 0.577333933333355 0.05683948786630111 0.13953880000000793 0.003975282405669047
0.2295918367346939 0.5786747000000211 0.05801452066324109 0.14106386666667645 0.004131573965490659
0.23367346938775513 0.5861190666666858 0.05591098963423763 0.143827166666676 0.004096684489747683
0.23775510204081635 0.5905139000000216 0.05567619065678814 0.14610140000000923 0.004190815362482291
0.24183673469387756 0.5950616000000218 0.05476937309432561 0.14820746666667586 0.004230686546469173
0.24591836734693878 0.5971329333333547 0.05525167676205883 0.14985836666667546 0.004360140189997034
0.25 0.6046906333333536 0.0530840247089327 0.15295900000001017 0.0043400761523308615
