#{"fraction":true,"graph_seed":875629289,"graph_type":{"SmallWorld":0.1},"lambda_range":{"end":0.25,"start":0.05,"steps":20},"num_networks":100000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[200,400,600,1000,1200,1600,2000,2400,2800,3200]}
#lambda c var_c
0.05 0.020382150000023882 0.0005178122113763189
0.060526315789473685 0.02771190000003179 0.0011435080983880955
0.07105263157894737 0.03769675000003479 0.002375714789433875
0.08157894736842106 0.05241750000003861 0.005020316693750466
0.09210526315789475 0.07336910000003974 0.010078590165189402
0.10263157894736842 0.10349619999999843 0.019110170085551804
0.11315789473684211 0.14473374999995825 0.03324664186094131
0.12368421052631579 0.1980535499999804 0.052729956582391053
0.13421052631578947 0.2607192500000063 0.0745568574293877
0.14473684210526316 0.33180800000001603 0.09613961113599319
0.15526315789473683 0.4054909999999677 0.11417427791908522
0.16578947368421054 0.47701709999992986 0.1269858693077464
0.1763157894736842 0.5432080499999181 0.13307595116540233
0.18684210526315792 0.6051542499999032 0.1343128389571846
0.19736842105263158 0.6586066499999109 0.1314038653260171
0.2078947368421053 0.7052283499999439 0.12564800760645828
0.21842105263157896 0.745605199999976 0.11836389373304645
0.22894736842105262 0.7789153500000219 0.11071433828434585
0.23947368421052634 0.8081222500000479 0.10213202930481369
0.25 0.8326280500000767 0.09408370710299896
