#{"compare_nolock":true,"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.9,"steps":20},"lock_thresh":0.1,"lockdown":"CircuitBreaker","measure":"M","recovery_prob":0.14,"rel_thresh":0.05,"samples_per_step":500,"sir_seed":1489264107025,"system_size":2000}
#lambda meanWL varianceWL meanNL varianceNL
9e-1 3.3652e-1 9.411891599999991e-3 8.31628e-1 1.636066159999998e-4
9.052631578947369e-1 3.36137e-1 1.0341249730999997e-2 8.289880000000001e-1 2.9141808560000006e-3
9.105263157894737e-1 3.39305e-1 9.700675474999998e-3 8.34124e-1 1.756246240000001e-4
9.157894736842106e-1 3.4038999999999997e-1 9.93268089999999e-3 8.3482e-1 1.8847060000000014e-4
9.210526315789473e-1 3.34646e-1 1.0744445683999999e-2 8.36176e-1 1.7004502400000008e-4
9.263157894736842e-1 3.39637e-1 1.0529173731000001e-2 8.379869999999999e-1 1.953583309999998e-4
9.315789473684211e-1 3.4831599999999996e-1 1.0980053143999993e-2 8.387720000000001e-1 1.5818870159999988e-3
9.368421052631579e-1 3.36617e-1 1.1021817811000017e-2 8.407340000000001e-1 1.936282440000004e-4
9.421052631578948e-1 3.5020999999999997e-1 1.0812477900000004e-2 8.42268e-1 1.9294417600000026e-4
9.473684210526316e-1 3.45045e-1 1.1540995475e-2 8.41875e-1 1.905288750000005e-4
9.526315789473684e-1 3.42237e-1 1.1578869331e-2 8.44807e-1 1.946652510000005e-4
9.578947368421052e-1 3.52168e-1 1.1137182776000005e-2 8.454579999999999e-1 1.8806523600000042e-4
9.631578947368421e-1 3.49213e-1 1.2742193130999982e-2 8.46857e-1 1.704190510000005e-4
9.68421052631579e-1 3.4889600000000004e-1 1.2091858183999988e-2 8.47446e-1 2.062480840000002e-4
9.736842105263158e-1 3.51213e-1 1.2127987130999983e-2 8.494919999999999e-1 1.7106293600000004e-4
9.789473684210527e-1 3.5145499999999996e-1 1.2749191475000005e-2 8.51384e-1 1.7858954400000007e-4
9.842105263157894e-1 3.60418e-1 1.2390523275999992e-2 8.52469e-1 1.7343753900000023e-4
9.894736842105263e-1 3.5079899999999997e-1 1.2658833098999985e-2 8.537480000000001e-1 1.6171449600000038e-4
9.947368421052631e-1 3.53791e-1 1.259552281899999e-2 8.550639999999999e-1 1.5476390400000014e-4
1e0 3.439e-1 1.3407516000000012e-2 8.55428e-1 1.7914981600000013e-4
