#{"compare_nolock":true,"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[5,100]},"lambda_range":{"end":1.0,"start":0.01,"steps":300},"lock_thresh":0.1,"lockdown":"CircuitBreaker","measure":"M","recovery_prob":0.14,"rel_thresh":0.05,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":1000}
#lambda meanWL varianceWL meanNL varianceNL
1e-2 3.42754e-2 2.5245655548398324e-3 4.31162e-2 3.970396297560124e-3
1.3311036789297659e-2 4.2295400000000004e-2 3.1190357388400656e-3 6.22952e-2 6.558944056960384e-3
1.662207357859532e-2 5.07864e-2 3.6351923750399828e-3 8.52988e-2 9.66675191855987e-3
1.9933110367892977e-2 6.1154e-2 4.1656518840001485e-3 1.0615720000000001e-1 1.2650210888159544e-2
2.3244147157190635e-2 6.881440000000001e-2 4.551765152640187e-3 1.31349e-1 1.5840972798999972e-2
2.6555183946488294e-2 7.77268e-2 4.86051496175987e-3 1.502542e-1 1.892497678236037e-2
2.9866220735785952e-2 8.324720000000001e-2 5.358301292159863e-3 1.7849700000000002e-1 2.1573505990999796e-2
3.317725752508361e-2 9.3362e-2 5.787754556000209e-3 1.9278299999999998e-1 2.4741491910999048e-2
3.648829431438127e-2 9.80958e-2 5.956663022360121e-3 2.162858e-1 2.7129132918360294e-2
3.9799331103678934e-2 1.0447719999999999e-1 5.884989880160172e-3 2.360652e-1 2.955916134895923e-2
4.311036789297659e-2 1.052306e-1 5.631616623639902e-3 2.580594e-1 3.137871987164068e-2
4.642140468227425e-2 1.082924e-1 5.8099037022400326e-3 2.72765e-1 3.393766137500016e-2
4.973244147157191e-2 1.147416e-1 5.806438429440084e-3 2.949606e-1 3.486530864763978e-2
5.304347826086957e-2 1.2054340000000001e-1 6.155103716440173e-3 3.1591359999999996e-1 3.6002737735040216e-2
5.6354515050167225e-2 1.301066e-1 6.602134036439907e-3 3.320546e-1 3.745893001884066e-2
5.9665551839464884e-2 1.391898e-1 6.984328175960146e-3 3.489062e-1 3.852076060156059e-2
6.297658862876254e-2 1.494486e-1 7.35805775804006e-3 3.603712e-1 4.043747421056075e-2
6.62876254180602e-2 1.5802619999999998e-1 8.049422313560166e-3 3.7846460000000004e-1 4.043510194684092e-2
6.959866220735786e-2 1.659656e-1 8.458817216639864e-3 3.934048e-1 4.084814333696058e-2
7.290969899665552e-2 1.7166040000000002e-1 8.892291071839788e-3 4.054458e-1 4.198280386235976e-2
7.622073578595318e-2 1.7735499999999998e-1 9.187353374999803e-3 4.2183960000000004e-1 4.158702667184094e-2
7.953177257525082e-2 1.77476e-1 9.445030224e-3 4.333438e-1 4.240241920155943e-2
8.284280936454849e-2 1.7732699999999998e-1 9.659797670999885e-3 4.449628e-1 4.299803581615984e-2
8.615384615384615e-2 1.8013120000000002e-1 9.537749986559898e-3 4.5422219999999996e-1 4.423661322716023e-2
8.946488294314381e-2 1.772722e-1 8.969262907159827e-3 4.6905579999999997e-1 4.3147313886361255e-2
9.277591973244147e-2 1.717364e-1 8.876530515040117e-3 4.800572e-1 4.310298472815928e-2
9.608695652173913e-2 1.706116e-1 8.468339145440045e-3 4.9099e-1 4.293666550000056e-2
9.939799331103678e-2 1.655892e-1 7.7759668433599076e-3 5.075578e-1 4.042583545915937e-2
1.0270903010033444e-1 1.652274e-1 7.175032489240047e-3 5.141098e-1 4.20156081439605e-2
1.060200668896321e-1 1.61306e-1 6.290777163999923e-3 5.256608e-1 4.0698290943360714e-2
1.0933110367892976e-1 1.627274e-1 5.598414289240013e-3 5.295358e-1 4.321208311835972e-2
1.1264214046822742e-1 1.624914e-1 5.457096326039996e-3 5.443486000000001e-1 4.0260657078040774e-2
1.1595317725752508e-1 1.615604e-1 5.153225951840033e-3 5.521609999999999e-1 4.0544679078999474e-2
1.1926421404682273e-1 1.6383699999999998e-1 4.6164104310000165e-3 5.626746e-1 3.94439387148392e-2
1.2257525083612039e-1 1.651226e-1 4.196171969239944e-3 5.715119999999999e-1 3.864621585599959e-2
1.2588628762541806e-1 1.674026e-1 4.334638913240001e-3 5.798818e-1 3.7874560228760006e-2
1.2919732441471574e-1 1.70352e-1 4.232725696000026e-3 5.85016e-1 3.944803254399936e-2
1.3250836120401338e-1 1.740734e-1 4.307562412439961e-3 5.922928000000001e-1 3.895991106816071e-2
1.3581939799331105e-1 1.7668899999999998e-1 4.348797478999968e-3 6.020252e-1 3.6793988164959844e-2
1.391304347826087e-1 1.806258e-1 4.6584777743599575e-3 6.044834e-1 3.850444292443951e-2
1.4244147157190637e-1 1.85058e-1 4.266228235999985e-3 6.153858e-1 3.57813389583594e-2
1.4575250836120401e-1 1.886898e-1 4.737041575959902e-3 6.201778e-1 3.6249883387160044e-2
1.4906354515050166e-1 1.93927e-1 4.954429270999927e-3 6.277804e-1 3.468417497584022e-2
1.5237458193979933e-1 1.9864959999999998e-1 4.899204819840028e-3 6.361816e-1 3.287151902144039e-2
1.55685618729097e-1 2.0247900000000002e-1 5.10278995900004e-3 6.387924e-1 3.504857770224003e-2
1.5899665551839468e-1 2.083716e-1 5.188134713439975e-3 6.475902e-1 3.287319786395946e-2
1.6230769230769232e-1 2.149324e-1 5.456282230239945e-3 6.546328e-1 3.16991511641595e-2
1.6561872909699e-1 2.1776079999999998e-1 5.894008383359915e-3 6.62628e-1 2.967984521599999e-2
1.6892976588628764e-1 2.2301300000000002e-1 5.948278430999992e-3 6.682908e-1 2.9784974635359857e-2
1.7224080267558528e-1 2.283368e-1 6.377349365759977e-3 6.725686e-1 3.0262740494040225e-2
1.7555183946488295e-1 2.359366e-1 6.405640980440074e-3 6.795916e-1 2.8794665209439713e-2
1.788628762541806e-1 2.414418e-1 6.651010212760028e-3 6.839126e-1 2.906249936123989e-2
1.8217391304347827e-1 2.45503e-1 6.74058679099998e-3 6.895446e-1 2.847994841084012e-2
1.854849498327759e-1 2.51589e-1 6.731455679000023e-3 6.933085999999999e-1 2.8464008566039707e-2
1.8879598662207359e-1 2.5396199999999997e-1 7.671859755999952e-3 7.012544e-1 2.5945068880639827e-2
1.9210702341137123e-1 2.6431e-1 7.433305499999895e-3 7.014665999999999e-1 2.8573177284439748e-2
1.954180602006689e-1 2.709596e-1 7.325837567839969e-3 7.099122e-1 2.5245766491160386e-2
1.9872909698996657e-1 2.7406200000000003e-1 8.284838555999988e-3 7.111866e-1 2.6677937380439665e-2
2.0204013377926422e-1 2.8021460000000004e-1 8.431311746839925e-3 7.165834e-1 2.5262209444439698e-2
2.053511705685619e-1 2.862094e-1 8.79035795164e-3 7.233316e-1 2.2540638041439954e-2
2.0866220735785954e-1 2.921954e-1 9.162879618840034e-3 7.257622e-1 2.325995525116005e-2
2.119732441471572e-1 2.986794e-1 8.915242215639909e-3 7.278056e-1 2.3850838208639764e-2
2.1528428093645485e-1 3.028952e-1 9.541799416959979e-3 7.299276e-1 2.4563595558240087e-2
2.1859531772575252e-1 3.1070339999999996e-1 9.36644782843998e-3 7.324955999999999e-1 2.416696638064045e-2
2.2190635451505017e-1 3.187328e-1 9.441052204159986e-3 7.38135e-1 2.181155917499973e-2
2.252173913043478e-1 3.250034e-1 9.414790588439942e-3 7.424026e-1 2.0270543713239837e-2
2.2852842809364549e-1 3.2881279999999996e-1 1.0149743356160087e-2 7.375646e-1 2.4956915426840216e-2
