#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.4,"start":0.05,"steps":70},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[200,400,600,1000,1200,1600,2000,2400,2800,3200]}
#lambda c var_c
0.05 0.08678124999999998 0.023685057617187526
0.05507246376811595 0.10955624999999992 0.02811418980468755
0.060144927536231886 0.11609999999999991 0.030028758750000065
0.06521739130434782 0.14169687499999997 0.03576569971679691
0.07028985507246377 0.17262187499999995 0.045063519326171926
0.07536231884057971 0.20782187499999993 0.05097861612304688
0.08043478260869566 0.22832499999999997 0.05675055570312501
0.0855072463768116 0.23975312499999998 0.06008542831054689
0.09057971014492755 0.257475 0.06160031578124997
0.09565217391304348 0.28344374999999994 0.06371521089843744
0.10072463768115943 0.32272187499999994 0.06170615487304697
0.10579710144927537 0.3276249999999999 0.06373530664062503
0.1108695652173913 0.3462374999999999 0.06502379867187508
0.11594202898550726 0.3644624999999999 0.06564231460937509
0.1210144927536232 0.37410624999999975 0.0693411621484378
0.12608695652173912 0.379803125 0.07152098956054687
0.13115942028985508 0.4052 0.07089573929687493
0.13623188405797104 0.42877499999999996 0.06844839976562508
0.14130434782608697 0.4471843749999998 0.07059048534179713
0.1463768115942029 0.4558874999999998 0.06974578070312523
0.15144927536231884 0.4700312499999999 0.06648355371093764
0.15652173913043482 0.48579687500000013 0.06709594604492178
0.16159420289855073 0.48921562499999977 0.06799720213867225
0.16666666666666669 0.4936999999999999 0.06916843695312522
0.17173913043478262 0.5079843749999998 0.06503859448242227
0.17681159420289855 0.5036812499999999 0.06787479410156277
0.18188405797101453 0.5258812500000001 0.06516347144531254
0.18695652173913047 0.5298187499999998 0.06205673863281286
0.1920289855072464 0.5408343750000002 0.06461767784179656
0.19710144927536233 0.543228125 0.06521176768554693
0.20217391304347826 0.5414093749999997 0.06486924901367225
0.20724637681159425 0.5474968750000001 0.06622529393554671
0.21231884057971018 0.54998125 0.06678241566406246
0.2173913043478261 0.5685937499999999 0.06194737988281279
0.22246376811594204 0.5764218749999999 0.05903494995117203
0.22753623188405803 0.5876250000000003 0.05681690429687464
0.2326086956521739 0.5926624999999998 0.05747056929687522
0.2376811594202899 0.592771875 0.05759369073242199
0.24275362318840582 0.594015625 0.05785479565429691
0.24782608695652175 0.6001562500000003 0.05901182714843711
0.2528985507246377 0.6216999999999998 0.04825700062500021
0.2579710144927536 0.624159375 0.048581440810547105
0.2630434782608696 0.6279937499999999 0.04910361949218761
0.26811594202898553 0.6348937499999999 0.05016572503906258
0.27318840579710146 0.631503125 0.04964569471679692
0.2782608695652174 0.635125 0.05014977343749999
0.2833333333333333 0.6434875000000001 0.04636687249999988
0.2884057971014493 0.6475812499999999 0.04694340160156257
0.29347826086956524 0.6531406249999999 0.04782492065429694
0.2985507246376812 0.6616656249999999 0.043745363388672076
0.3036231884057971 0.66875 0.03927922656249999
0.30869565217391304 0.6695750000000003 0.03946918265624999
0.313768115942029 0.668375 0.03932107617187475
0.31884057971014496 0.6722406249999999 0.03964206651367186
0.3239130434782609 0.67868125 0.04058356167968741
0.3289855072463768 0.6763281249999998 0.04020269995117215
0.3340579710144928 0.6734656250000002 0.04521765448242149
0.33913043478260874 0.6846062499999997 0.0411645012109379
0.34420289855072467 0.6827156249999998 0.04100960682617216
0.3492753623188406 0.6847218749999999 0.04115340604492196
0.35434782608695653 0.6851812499999999 0.04113826207031296
0.3594202898550725 0.7035343750000003 0.031895579482421776
0.36449275362318845 0.7023031250000001 0.031876817685547065
0.3695652173913043 0.7114875000000004 0.02711750609374919
0.3746376811594203 0.7118374999999999 0.027102361875000036
0.37971014492753624 0.7139781250000001 0.0272532282324216
0.38478260869565223 0.716671875 0.02737109057617193
0.3898550724637681 0.7175281250000001 0.027397220888671914
0.3949275362318841 0.7168624999999997 0.027406605312500165
0.4 0.7173781250000002 0.027513997841796756
