#{"compare_nolock":false,"fraction":true,"gamma_range":{"end":1.0,"start":0.01,"steps":20},"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.0,"steps":20},"lock_thresh":0.1,"lockdown":{"Random":[123131315,0.6]},"rel_thresh":0.05,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":200}
#X Y Z

0E0 1E-2 4.999999999999911E-3
0E0 6.210526315789473E-2 4.999999999999911E-3
0E0 1.1421052631578946E-1 4.999999999999911E-3
0E0 1.6631578947368422E-1 4.999999999999911E-3
0E0 2.1842105263157893E-1 4.999999999999911E-3
0E0 2.7052631578947367E-1 4.999999999999911E-3
0E0 3.2263157894736844E-1 4.999999999999911E-3
0E0 3.7473684210526315E-1 4.999999999999911E-3
0E0 4.2684210526315786E-1 4.999999999999911E-3
0E0 4.789473684210526E-1 4.999999999999911E-3
0E0 5.310526315789473E-1 4.999999999999911E-3
0E0 5.831578947368421E-1 4.999999999999911E-3
0E0 6.352631578947369E-1 4.999999999999911E-3
0E0 6.873684210526316E-1 4.999999999999911E-3
0E0 7.394736842105263E-1 4.999999999999911E-3
0E0 7.91578947368421E-1 4.999999999999911E-3
0E0 8.436842105263157E-1 4.999999999999911E-3
0E0 8.957894736842106E-1 4.999999999999911E-3
0E0 9.478947368421052E-1 4.999999999999911E-3
0E0 1E0 4.999999999999911E-3

5.263157894736842E-2 1E-2 7.034589999999986E-1
5.263157894736842E-2 6.210526315789473E-2 2.1002799999999883E-1
5.263157894736842E-2 1.1421052631578946E-1 8.878199999999965E-2
5.263157894736842E-2 1.6631578947368422E-1 4.7510000000000455E-2
5.263157894736842E-2 2.1842105263157893E-1 2.786999999999999E-2
5.263157894736842E-2 2.7052631578947367E-1 1.951099999999998E-2
5.263157894736842E-2 3.2263157894736844E-1 1.3765000000000154E-2
5.263157894736842E-2 3.7473684210526315E-1 1.1621000000000197E-2
5.263157894736842E-2 4.2684210526315786E-1 1.0148000000000159E-2
5.263157894736842E-2 4.789473684210526E-1 8.705000000000088E-3
5.263157894736842E-2 5.310526315789473E-1 7.963000000000036E-3
5.263157894736842E-2 5.831578947368421E-1 7.297999999999999E-3
5.263157894736842E-2 6.352631578947369E-1 6.88799999999996E-3
5.263157894736842E-2 6.873684210526316E-1 6.585999999999928E-3
5.263157894736842E-2 7.394736842105263E-1 6.196999999999907E-3
5.263157894736842E-2 7.91578947368421E-1 6.0589999999999065E-3
5.263157894736842E-2 8.436842105263157E-1 5.8879999999999055E-3
5.263157894736842E-2 8.957894736842106E-1 5.722999999999907E-3
5.263157894736842E-2 9.478947368421052E-1 5.690999999999907E-3
5.263157894736842E-2 1E0 5.541999999999908E-3

1.0526315789473684E-1 1E-2 8.30115000000005E-1
1.0526315789473684E-1 6.210526315789473E-2 4.217189999999991E-1
1.0526315789473684E-1 1.1421052631578946E-1 2.4574999999999877E-1
1.0526315789473684E-1 1.6631578947368422E-1 1.5567899999999904E-1
1.0526315789473684E-1 2.1842105263157893E-1 1.0454199999999944E-1
1.0526315789473684E-1 2.7052631578947367E-1 7.467099999999977E-2
1.0526315789473684E-1 3.2263157894736844E-1 5.30610000000004E-2
1.0526315789473684E-1 3.7473684210526315E-1 4.085500000000042E-2
1.0526315789473684E-1 4.2684210526315786E-1 3.235700000000021E-2
1.0526315789473684E-1 4.789473684210526E-1 2.482399999999986E-2
1.0526315789473684E-1 5.310526315789473E-1 2.175699999999992E-2
1.0526315789473684E-1 5.831578947368421E-1 1.843599999999999E-2
1.0526315789473684E-1 6.352631578947369E-1 1.5477000000000109E-2
1.0526315789473684E-1 6.873684210526316E-1 1.3909000000000173E-2
1.0526315789473684E-1 7.394736842105263E-1 1.2364000000000241E-2
1.0526315789473684E-1 7.91578947368421E-1 1.1006000000000208E-2
1.0526315789473684E-1 8.436842105263157E-1 1.026200000000017E-2
1.0526315789473684E-1 8.957894736842106E-1 9.393000000000155E-3
1.0526315789473684E-1 9.478947368421052E-1 9.138000000000127E-3
1.0526315789473684E-1 1E0 8.395000000000088E-3

1.5789473684210525E-1 1E-2 8.79789999999994E-1
1.5789473684210525E-1 6.210526315789473E-2 5.520799999999993E-1
1.5789473684210525E-1 1.1421052631578946E-1 3.8133899999999926E-1
1.5789473684210525E-1 1.6631578947368422E-1 2.7029899999999885E-1
1.5789473684210525E-1 2.1842105263157893E-1 1.9978399999999888E-1
1.5789473684210525E-1 2.7052631578947367E-1 1.54834999999999E-1
1.5789473684210525E-1 3.2263157894736844E-1 1.2142799999999923E-1
1.5789473684210525E-1 3.7473684210526315E-1 9.598599999999956E-2
1.5789473684210525E-1 4.2684210526315786E-1 7.493299999999976E-2
1.5789473684210525E-1 4.789473684210526E-1 6.226200000000009E-2
1.5789473684210525E-1 5.310526315789473E-1 5.205400000000048E-2
1.5789473684210525E-1 5.831578947368421E-1 4.4157000000000474E-2
1.5789473684210525E-1 6.352631578947369E-1 3.78650000000004E-2
1.5789473684210525E-1 6.873684210526316E-1 3.1063000000000146E-2
1.5789473684210525E-1 7.394736842105263E-1 2.790499999999997E-2
1.5789473684210525E-1 7.91578947368421E-1 2.481799999999987E-2
1.5789473684210525E-1 8.436842105263157E-1 2.2176999999999877E-2
