#{"compare":true,"complock":{"dynamic_bool":false,"lock_style":{"Random":[123131315,0.6]},"lock_threshold":0.1,"release_threshold":0.05},"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.0,"steps":250},"lockdown":{"dynamic_bool":true,"lock_style":"Targeted","lock_threshold":0.1,"release_threshold":0.05},"measure":"M","recovery_prob":0.14,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":200}
#lambda meanWL varianceWL meanNL varianceNL
5.70281124497992e-1 2.60928e-1 1.1546658815999927e-2 4.69327e-1 8.084622070999987e-3
5.742971887550201e-1 2.59816e-1 1.1467576143999968e-2 4.70346e-1 8.160040283999869e-3
5.783132530120482e-1 2.6540199999999997e-1 1.2488588396000144e-2 4.73507e-1 7.330315950999922e-3
5.823293172690763e-1 2.64072e-1 1.212396881599987e-2 4.7606099999999996e-1 6.946239278999943e-3
5.863453815261044e-1 2.65416e-1 1.2429656944000125e-2 4.74508e-1 7.821587935999968e-3
5.903614457831325e-1 2.66131e-1 1.2361635839000016e-2 4.77843e-1 7.67572235100006e-3
5.943775100401606e-1 2.7044799999999997e-1 1.3374379296000327e-2 4.78936e-1 7.166957903999979e-3
5.983935742971888e-1 2.67868e-1 1.3207124575999905e-2 4.80028e-1 8.025109215999932e-3
6.024096385542169e-1 2.68506e-1 1.3157387963999803e-2 4.8290999999999995e-1 6.770681900000075e-3
6.06425702811245e-1 2.68609e-1 1.3202050119e-2 4.8327e-1 6.986707099999958e-3
6.104417670682731e-1 2.67754e-1 1.3339175484e-2 4.84777e-1 7.254425270999971e-3
6.144578313253012e-1 2.65823e-1 1.3572837670999772e-2 4.85049e-1 7.743022599000166e-3
6.184738955823293e-1 2.68435e-1 1.350717577499985e-2 4.87172e-1 7.265622415999957e-3
6.224899598393574e-1 2.67466e-1 1.3279318844000099e-2 4.89868e-1 6.903702576000067e-3
6.265060240963856e-1 2.6913e-1 1.3753473099999908e-2 4.90137e-1 7.4186362310001e-3
6.305220883534136e-1 2.70085e-1 1.3501537775000117e-2 4.9099600000000004e-1 7.151557983999964e-3
6.345381526104418e-1 2.7264700000000003e-1 1.4018888391000059e-2 4.92294e-1 7.3354375640001255e-3
6.385542168674698e-1 2.71778e-1 1.3860758716000256e-2 4.95314e-1 6.291981404000005e-3
6.42570281124498e-1 2.7190000000000003e-1 1.4093299999999897e-2 4.9572499999999997e-1 6.497279374999985e-3
6.465863453815262e-1 2.7341899999999997e-1 1.3910715438999991e-2 4.9790799999999996e-1 6.82712353600003e-3
6.506024096385542e-1 2.7450199999999997e-1 1.4491541996000185e-2 4.9872700000000003e-1 6.507574471000022e-3
6.546184738955824e-1 2.72167e-1 1.3988119110999887e-2 5.00526e-1 7.125353324000044e-3
6.586345381526104e-1 2.71945e-1 1.4515871974999902e-2 5.01265e-1 6.41610477500006e-3
6.626506024096386e-1 2.74218e-1 1.4440178476000036e-2 5.01758e-1 6.695929435999921e-3
6.666666666666666e-1 2.72901e-1 1.405276919899994e-2 5.01727e-1 6.877912470999951e-3
6.706827309236948e-1 2.74934e-1 1.4696285644000062e-2 5.04922e-1 6.214203915999797e-3
6.746987951807228e-1 2.7127300000000004e-1 1.4033684471000183e-2 5.06505e-1 6.43720997499992e-3
6.78714859437751e-1 2.75456e-1 1.4479262064000013e-2 5.087769999999999e-1 6.248239270999909e-3
6.827309236947792e-1 2.74464e-1 1.4485902703999994e-2 5.0629e-1 6.419785900000047e-3
6.867469879518072e-1 2.7713699999999997e-1 1.4662878231000107e-2 5.08564e-1 6.196407904000235e-3
6.907630522088354e-1 2.7342500000000003e-1 1.3896664374999913e-2 5.09869e-1 6.793657838999927e-3
6.947791164658634e-1 2.75968e-1 1.4936562975999872e-2 5.10086e-1 6.25436260400003e-3
6.987951807228916e-1 2.7710799999999997e-1 1.5130606335999974e-2 5.11111e-1 5.982700679000029e-3
7.028112449799196e-1 2.76943e-1 1.452370975099989e-2 5.11024e-1 6.3874914239999666e-3
7.068273092369478e-1 2.74005e-1 1.4334824974999983e-2 5.1403e-1 5.819779099999919e-3
7.108433734939759e-1 2.74646e-1 1.4278304683999855e-2 5.16109e-1 5.463605118999997e-3
7.14859437751004e-1 2.76001e-1 1.422021299899977e-2 5.15906e-1 5.608039164000043e-3
7.188755020080321e-1 2.76214e-1 1.4200316203999839e-2 5.16741e-1 5.73121391899999e-3
7.228915662650602e-1 2.76848e-1 1.4488114895999899e-2 5.18114e-1 5.36771300399989e-3
7.269076305220884e-1 2.7565100000000003e-1 1.4063401198999861e-2 5.182249999999999e-1 5.691114375000002e-3
7.309236947791165e-1 2.77004e-1 1.429761398400004e-2 5.20386e-1 6.249311003999908e-3
7.349397590361446e-1 2.76143e-1 1.4093428550999904e-2 5.17695e-1 5.425361975000023e-3
7.389558232931727e-1 2.74257e-1 1.3703682950999867e-2 5.22065e-1 5.3117107749999825e-3
7.429718875502008e-1 2.76709e-1 1.4284364318999803e-2 5.221370000000001e-1 5.978698231000026e-3
7.469879518072289e-1 2.75515e-1 1.3864009774999951e-2 5.230859999999999e-1 5.246066604000027e-3
7.51004016064257e-1 2.7517800000000003e-1 1.3446428316000134e-2 5.25671e-1 5.169914759000047e-3
7.550200803212851e-1 2.78242e-1 1.4200199435999832e-2 5.24766e-1 5.052075243999937e-3
7.590361445783133e-1 2.8185e-1 1.4582317499999936e-2 5.25979e-1 4.584556558999954e-3
7.630522088353414e-1 2.8049e-1 1.4232079899999875e-2 5.26447e-1 4.42809119100003e-3
7.670682730923695e-1 2.76504e-1 1.3401017983999872e-2 5.270239999999999e-1 5.38084342399995e-3
7.710843373493976e-1 2.77215e-1 1.3342198775000034e-2 5.283570000000001e-1 4.7005255509999545e-3
7.751004016064257e-1 2.76069e-1 1.3393002238999975e-2 5.28965e-1 4.622163775000012e-3
7.791164658634538e-1 2.79355e-1 1.3275448974999767e-2 5.309e-1 4.8711899999999975e-3
7.831325301204819e-1 2.76084e-1 1.3035224943999823e-2 5.31272e-1 4.669652016000061e-3
7.871485943775101e-1 2.75515e-1 1.258248977500001e-2 5.31072e-1 4.6577108160000425e-3
7.911646586345381e-1 2.75732e-1 1.2436684175999812e-2 5.32223e-1 4.169623270999991e-3
7.951807228915663e-1 2.79146e-1 1.2800800683999731e-2 5.32293e-1 4.57638715100009e-3
7.991967871485943e-1 2.76534e-1 1.2311096843999895e-2 5.331560000000001e-1 4.370359664000003e-3
8.032128514056225e-1 2.73992e-1 1.167331393599992e-2 5.33647e-1 4.315694391000055e-3
8.072289156626506e-1 2.76689e-1 1.2277402278999937e-2 5.35921e-1 4.110326759000036e-3
8.112449799196787e-1 2.7744399999999997e-1 1.2670546864000081e-2 5.35409e-1 3.878587718999972e-3
8.152610441767069e-1 2.78077e-1 1.1918917071000066e-2 5.372720000000001e-1 4.508228015999999e-3
8.192771084337349e-1 2.76461e-1 1.1426280478999983e-2 5.38212e-1 4.365073055999961e-3
8.232931726907631e-1 2.75972e-1 1.1293055215999903e-2 5.39184e-1 4.198734143999984e-3
8.273092369477911e-1 2.78841e-1 1.1369791719000136e-2 5.38873e-1 4.23159487099998e-3
8.313253012048193e-1 2.77185e-1 1.1257620775000012e-2 5.41293e-1 3.5484131509999736e-3
8.353413654618473e-1 2.77991e-1 1.08011489190002e-2 5.40396e-1 3.8340731839999753e-3
8.393574297188755e-1 2.77026e-1 1.0553665324000004e-2 5.414289999999999e-1 3.509622959000026e-3
8.433734939759037e-1 2.78484e-1 1.0078411744000192e-2 5.43285e-1 3.901803775000017e-3
8.473895582329317e-1 2.76837e-1 1.0484190431000122e-2 5.4282e-1 3.3128976000000934e-3
8.514056224899599e-1 2.77999e-1 1.071055099899999e-2 5.44847e-1 3.666381590999943e-3
8.554216867469879e-1 2.79681e-1 1.0268773238999865e-2 5.4542e-1 3.5664235999999946e-3
8.594377510040161e-1 2.79117e-1 1.0258445311000121e-2 5.465679999999999e-1 3.316751375999975e-3
8.634538152610441e-1 2.77171e-1 9.225841758999914e-3 5.465679999999999e-1 2.9332313759999618e-3
8.674698795180723e-1 2.77746e-1 9.830889483999952e-3 5.48671e-1 3.443518759000047e-3
8.714859437751004e-1 2.78651e-1 9.35469519900009e-3 5.49711e-1 3.1469214789999343e-3
8.755020080321285e-1 2.8008099999999997e-1 9.18874843900019e-3 5.49864e-1 3.459791503999962e-3
8.795180722891566e-1 2.82025e-1 9.589674374999958e-3 5.50789e-1 2.9919224789999965e-3
8.835341365461847e-1 2.7920100000000003e-1 8.884856598999938e-3 5.50691e-1 2.9798775190000354e-3
8.875502008032129e-1 2.77086e-1 8.202398603999907e-3 5.52236e-1 2.87733030399997e-3
8.91566265060241e-1 2.79362e-1 8.473022955999974e-3 5.52867e-1 2.814015311000032e-3
8.955823293172691e-1 2.83032e-1 8.976766976000023e-3 5.53305e-1 3.022541974999967e-3
8.995983935742972e-1 2.82603e-1 8.786489390999947e-3 5.54063e-1 2.847177031000021e-3
9.036144578313253e-1 2.84e-1 8.996620000000066e-3 5.55133e-1 2.6326873109999657e-3
9.076305220883534e-1 2.82064e-1 8.655719903999954e-3 5.58196e-1 2.7517955839999777e-3
9.116465863453815e-1 2.82003e-1 7.894512990999959e-3 5.58052e-1 2.4835552959999955e-3
9.156626506024096e-1 2.82954e-1 8.28802388400009e-3 5.58288e-1 2.7727890560000023e-3
9.196787148594378e-1 2.8309999999999996e-1 7.728179999999969e-3 5.58577e-1 2.534320071000009e-3
9.236947791164659e-1 2.84196e-1 8.08106358400006e-3 5.59033e-1 2.482769910999962e-3
9.27710843373494e-1 2.84931e-1 7.585630238999965e-3 5.618310000000001e-1 2.3956324390000134e-3
9.317269076305221e-1 2.83227e-1 7.393891470999988e-3 5.62227e-1 2.3003354710000186e-3
9.357429718875502e-1 2.83724e-1 7.428621823999894e-3 5.61688e-1 2.520450656000018e-3
9.397590361445783e-1 2.84921e-1 7.567978758999999e-3 5.627e-1 2.2554699999999795e-3
9.437751004016064e-1 2.83725e-1 6.957409375e-3 5.64529e-1 2.225003159000042e-3
9.477911646586346e-1 2.8563099999999997e-1 7.063416838999982e-3 5.65002e-1 2.1136099960000153e-3
9.518072289156626e-1 2.86354e-1 7.0704666840000485e-3 5.66701e-1 2.120751598999979e-3
9.558232931726908e-1 2.87321e-1 6.8478579589999e-3 5.68713e-1 2.1190986310000094e-3
9.598393574297188e-1 2.86937e-1 6.876853031000064e-3 5.68994e-1 2.1720879639999854e-3
9.63855421686747e-1 2.8950600000000004e-1 7.0255159639999246e-3 5.68854e-1 2.291086683999983e-3
9.678714859437751e-1 2.9046900000000003e-1 6.605245038999992e-3 5.69635e-1 2.147471775000018e-3
9.718875502008032e-1 2.90815e-1 6.710200774999954e-3 5.71392e-1 2.081222335999996e-3
9.759036144578314e-1 2.8979900000000003e-1 6.430284599000035e-3 5.72115e-1 2.1084417749999977e-3
9.799196787148594e-1 2.92375e-1 6.669424375000021e-3 5.73261e-1 1.9543808789999543e-3
9.839357429718876e-1 2.9036e-1 6.114560399999967e-3 5.727920000000001e-1 1.969364736000001e-3
9.879518072289156e-1 2.9152e-1 6.351109599999985e-3 5.75618e-1 1.9923380759999587e-3
9.919678714859438e-1 2.95006e-1 6.4104799639999885e-3 5.75666e-1 1.970376444000007e-3
9.959839357429718e-1 2.92167e-1 6.302599111000078e-3 5.76381e-1 1.8669278390000099e-3
1e0 2.92797e-1 5.987591790999987e-3 5.77196e-1 1.8783275840000087e-3
