#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.25,"start":0.05,"steps":50},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[3500,400,600,800,1000,1200,1600,2000,2500,3000,200]}
#lambda c var_c  m var_m
0.05 0.10159655999998653 0.02530446328351063 0.025470937142861482 0.0015814086312688613
0.05408163265306123 0.11863492571428186 0.02869520336729052 0.03195805714286218 0.0020477475567149198
0.05816326530612245 0.1318926628571413 0.030785257970975647 0.03695164571429104 0.0023629269679848715
0.06224489795918368 0.14850598857142994 0.03394846390371997 0.04142646857143309 0.002583154842924067
0.0663265306122449 0.16664784000000277 0.03848219688454958 0.04476933714285809 0.002719316087706867
0.07040816326530613 0.1870186628571353 0.04380716180026283 0.04798956571428388 0.0028296335401048244
0.07448979591836735 0.2062044114285539 0.04897868678412726 0.050756937142853 0.002919378432284368
0.07857142857142857 0.22902593142854516 0.05384751673490718 0.054426754285708055 0.003000444404862097
0.08265306122448979 0.24788918857139844 0.05762851365062475 0.05759047999999228 0.003077047480309691
0.08673469387755103 0.26369534857139415 0.060616666609551964 0.06017495999999093 0.00312778300206131
0.09081632653061225 0.27927324571424783 0.06242540071964253 0.06321766857141833 0.0031747004865173957
0.09489795918367347 0.2937662285713938 0.06348677512072004 0.06630679999998976 0.003216342925190725
0.0989795918367347 0.3024911999999624 0.06450975921236339 0.06822069714284637 0.0032690189335897353
0.10306122448979593 0.31549530285710536 0.0650237946946804 0.07102806857141707 0.0032916129460353926
0.10714285714285715 0.3293316914285324 0.06587054347305128 0.07369078857141706 0.0033050116731929763
0.11122448979591837 0.33900129142853874 0.06710692266935867 0.07549973714284551 0.0033448950007499458
0.11530612244897959 0.3541307657142589 0.06789371298359545 0.07818973714284512 0.0033372601108398884
0.11938775510204082 0.3704067542856933 0.06852968709952156 0.08131990857141634 0.003343482043815016
0.12346938775510205 0.38113199999998326 0.06983340163885418 0.08312777142855995 0.0033738432532404465
0.12755102040816327 0.39386359999998766 0.07094223111585027 0.08508705142856121 0.003374824193480083
0.1316326530612245 0.4079977142857081 0.07153607329435605 0.08768681142856205 0.0033806182557784697
0.13571428571428573 0.4190299885714229 0.07226467177332643 0.08970108571427655 0.0034030365963748956
0.13979591836734695 0.4317252571428567 0.07232041184369217 0.09196743999999281 0.003386593372501712
0.14387755102040817 0.443220685714289 0.0724145918594262 0.09398753142856442 0.003374539857598372
0.14795918367346939 0.45115705142857354 0.07328557784911474 0.09541190857142284 0.0034106620766370874
0.1520408163265306 0.46002080000000334 0.07352785610937806 0.09700388571427997 0.0034160848763318125
0.15612244897959185 0.46989540571429517 0.07302263909755802 0.09898193142856629 0.003403047138018511
0.16020408163265304 0.4833934857142964 0.0711782763526369 0.10216702857142522 0.003359420744723238
0.16428571428571428 0.4890876457142974 0.07176006360636147 0.10356165714285444 0.0034134017657452866
0.16836734693877553 0.4955482171428656 0.07180568279181773 0.10532467428571157 0.0034566962192629155
0.17244897959183675 0.5060000342857259 0.0702100974465018 0.10774035428571184 0.003414713883696496
0.17653061224489797 0.5111552114285851 0.07022814020652801 0.10935834285714092 0.0034656326091737737
0.18061224489795918 0.5163908571428718 0.07041364800127525 0.111207657142856 0.0035370525650429037
0.1846938775510204 0.5297101257143033 0.06728986950755905 0.11445738285714295 0.0034349238262291453
0.18877551020408162 0.5316392114285907 0.06813356766340922 0.1152853142857129 0.003525881253718893
0.1928571428571429 0.5389440000000134 0.06733002643458647 0.11733085714285763 0.0035313382396744922
0.1969387755102041 0.5448663314285883 0.0666279847775782 0.11938211428571502 0.003574419187041067
0.20102040816326533 0.5525377371428766 0.06528032137914525 0.12131752000000148 0.0035574213230913938
0.20510204081632655 0.5580758400000172 0.06454841720989934 0.12348844571428692 0.003598158939152527
0.20918367346938777 0.5652665600000177 0.06299824293757572 0.12521152000000088 0.0035567234486784116
0.21326530612244898 0.5711725028571607 0.0621533603292706 0.1269520228571435 0.0035656532018682047
0.2173469387755102 0.5754721257143026 0.06185973987932525 0.12828915428571575 0.0036021194820447314
0.22142857142857142 0.5794915885714518 0.06153002667043861 0.12938257142857323 0.0036184762611435467
0.22551020408163264 0.5867474057143043 0.05973113532752805 0.131478320000003 0.003581523209977837
0.2295918367346939 0.5920989142857349 0.05880371451634531 0.13315795428571559 0.0035778639973831627
0.23367346938775513 0.5952139314285907 0.058822687020256836 0.13468889142857307 0.0036468540098245697
0.23775510204081635 0.6008139314285911 0.05738958367070657 0.13664099428571574 0.003627061070815941
0.24183673469387756 0.605253840000015 0.0568066691946198 0.13812616000000205 0.003636101892634195
0.24591836734693878 0.6085850285714515 0.05658709531868533 0.14014170285714672 0.0037016840280546526
0.25 0.6159518742857303 0.05445209151246305 0.14225061714285897 0.0036421578832923317
