#{"compare":true,"complock":{"dynamic_bool":false,"lock_style":"CircuitBreaker","lock_threshold":0.1,"release_threshold":0.05},"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.0,"steps":300},"lockdown":{"dynamic_bool":true,"lock_style":"Targeted","lock_threshold":0.1,"release_threshold":0.05},"measure":"C","recovery_prob":0.14,"samples_per_step":10000,"sir_seed":1489264107025,"system_size":200}
#lambda meanWL varianceWL meanNL varianceNL
0e0 5e-3 0e0 5e-3 0e0
3.3444816053511705e-3 5.617e-3 7.059310999999434e-6 5.617e-3 7.059310999999434e-6
6.688963210702341e-3 6.83e-3 5.201109999999276e-5 6.83e-3 5.201109999999276e-5
1.0033444816053512e-2 8.4155e-3 1.565768597500088e-4 8.789e-3 2.0571847900000865e-4
1.3377926421404682e-2 1.203e-2 5.518140999999501e-4 1.1687000000000001e-2 5.457690309999321e-4
1.6722408026755852e-2 1.6434e-2 1.2787136440000776e-3 1.6094999999999998e-2 1.199135975000034e-3
2.0066889632107024e-2 2.2307999999999998e-2 2.3221031360000904e-3 2.2156500000000003e-2 2.289672007750087e-3
2.3411371237458192e-2 3.04e-2 4.176140000000031e-3 2.8254e-2 3.680666483999771e-3
2.6755852842809364e-2 4.0009499999999996e-2 6.429142409750868e-3 3.8436500000000005e-2 5.797732967749598e-3
3.0100334448160536e-2 5.1523000000000006e-2 9.220400470999843e-3 4.95605e-2 8.164919339749426e-3
3.3444816053511704e-2 6.268699999999999e-2 1.2179660031001162e-2 5.7298e-2 9.984474196000544e-3
3.678929765886288e-2 7.36315e-2 1.50707347077485e-2 6.9067e-2 1.259105951099924e-2
4.013377926421405e-2 8.68625e-2 1.8365593593747568e-2 7.7194e-2 1.4508296363998389e-2
4.3478260869565216e-2 9.898199999999999e-2 2.144232367600252e-2 8.78135e-2 1.6560011717749127e-2
4.6822742474916385e-2 1.15248e-1 2.477303349600197e-2 9.96655e-2 1.890129060975151e-2
5.016722408026756e-2 1.243045e-1 2.7421258779748707e-2 1.087265e-1 2.0815865697750756e-2
5.351170568561873e-2 1.351605e-1 2.974198173974894e-2 1.19632e-1 2.2943679576001717e-2
5.6856187290969896e-2 1.48488e-1 3.224944385600057e-2 1.292375e-1 2.4867701093748924e-2
6.020066889632107e-2 1.60611e-1 3.454574667900121e-2 1.39801e-1 2.658115539900079e-2
6.354515050167224e-2 1.7629999999999998e-1 3.774060000000142e-2 1.4998799999999998e-1 2.8174339855998688e-2
6.688963210702341e-2 1.8699100000000002e-1 3.923874091900022e-2 1.578055e-1 2.9488256669748757e-2
7.023411371237458e-2 2.001055e-1 4.159959636974799e-2 1.695815e-1 3.111839735774999e-2
7.357859531772576e-2 2.082435e-1 4.3666292207747204e-2 1.7762350000000002e-1 3.246199974774784e-2
