#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.25,"start":0.05,"steps":50},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[3500,400,600,800,1000,1200,1600,2000,2500,3000,200]}
#lambda c var_c  m var_m
0.05 0.09609999999999998 0.017536540000000003 0.03949999999999999 0.002476499999999999
0.05408163265306123 0.08719999999999999 0.021681159999999994 0.030099999999999988 0.0020967399999999993
0.05816326530612245 0.10629999999999998 0.02290256000000001 0.03669999999999999 0.0023863599999999997
0.06224489795918368 0.12479999999999995 0.02782996000000001 0.04189999999999998 0.0027146400000000004
0.0663265306122449 0.19430000000000003 0.03698975999999998 0.06279999999999998 0.0031996600000000026
0.07040816326530613 0.25450000000000006 0.02752599999999998 0.0892 0.0029623599999999972
0.07448979591836735 0.14639999999999997 0.031884539999999996 0.04849999999999998 0.003147500000000003
0.07857142857142857 0.14439999999999997 0.031026140000000008 0.0472 0.0028981599999999995
0.08265306122448979 0.17010000000000003 0.03678823999999997 0.05369999999999998 0.003272060000000005
0.08673469387755103 0.21949999999999995 0.04036850000000002 0.07070000000000001 0.003622259999999998
0.09081632653061225 0.19889999999999997 0.04525454000000001 0.06009999999999998 0.0035182400000000028
0.09489795918367347 0.18620000000000003 0.04570205999999999 0.05829999999999999 0.0038948600000000017
0.0989795918367347 0.15389999999999998 0.04166254 0.04599999999999998 0.003284500000000001
0.10306122448979593 0.2051 0.04660124 0.06199999999999999 0.0036600000000000014
0.10714285714285715 0.2609 0.055557939999999986 0.07259999999999998 0.0039077400000000016
0.11122448979591837 0.33899999999999997 0.04675150000000004 0.09369999999999999 0.0033565600000000015
0.11530612244897959 0.33740000000000003 0.04561973999999998 0.0958 0.0036798600000000053
0.11938775510204082 0.281 0.05441800000000001 0.08349999999999998 0.004381500000000007
0.12346938775510205 0.3152 0.05812696000000002 0.09029999999999999 0.004447660000000001
0.12755102040816327 0.3997 0.04214115999999998 0.10789999999999997 0.0029743400000000024
0.1316326530612245 0.4096000000000001 0.044506839999999936 0.11019999999999996 0.003202960000000003
0.13571428571428573 0.3296 0.05301583999999998 0.0919 0.004087140000000003
0.13979591836734695 0.3755999999999999 0.04013564000000017 0.1133 0.0033598600000000027
0.14387755102040817 0.3382 0.05499876000000005 0.09489999999999998 0.004410240000000001
0.14795918367346939 0.3462000000000001 0.06005855999999994 0.09569999999999998 0.004429760000000001
0.1520408163265306 0.4338 0.03851356000000006 0.13110000000000002 0.0037015399999999962
0.15612244897959185 0.40789999999999993 0.04436034000000008 0.10800000000000001 0.0028919999999999953
0.16020408163265304 0.34989999999999993 0.06017374000000009 0.10369999999999996 0.0053510600000000064
0.16428571428571428 0.4506 0.04147314000000002 0.13329999999999997 0.0038218600000000102
0.16836734693877553 0.36999999999999994 0.06821050000000001 0.10649999999999998 0.005519500000000002
0.17244897959183675 0.46540000000000004 0.031870839999999984 0.1393 0.003278259999999991
0.17653061224489797 0.47400000000000003 0.04475299999999999 0.1254 0.003511339999999998
0.18061224489795918 0.41730000000000006 0.059643459999999954 0.11869999999999997 0.0050205600000000055
0.1846938775510204 0.4882 0.03865326000000005 0.1503 0.004179160000000001
0.18877551020408162 0.44459999999999994 0.0637068400000001 0.1261 0.005192040000000002
0.1928571428571429 0.4808 0.04863935999999999 0.14409999999999998 0.0055914400000000065
0.1969387755102041 0.47820000000000007 0.061823760000000005 0.1288 0.00456206
0.20102040816326533 0.43310000000000004 0.052533639999999965 0.13140000000000002 0.004759539999999996
0.20510204081632655 0.5063 0.03884756000000006 0.15200000000000002 0.004465999999999991
0.20918367346938777 0.5558 0.02988936000000003 0.1528 0.0026136600000000038
0.21326530612244898 0.4413 0.06551806000000004 0.14279999999999998 0.006592160000000003
0.2173469387755102 0.4857 0.04924025999999998 0.1582 0.006245260000000006
0.22142857142857142 0.4748999999999999 0.04715874000000014 0.1512 0.00500655999999999
0.22551020408163264 0.48000000000000015 0.04786799999999988 0.15549999999999997 0.006237500000000014
0.2295918367346939 0.5093000000000001 0.052637259999999964 0.14909999999999995 0.005002940000000011
0.23367346938775513 0.5454 0.04452484000000001 0.149 0.0040389999999999975
0.23775510204081635 0.47609999999999997 0.07466953999999998 0.1296 0.005874340000000006
0.24183673469387756 0.5800000000000001 0.034523999999999944 0.16310000000000002 0.003936140000000001
0.24591836734693878 0.5516 0.04504693999999998 0.15810000000000002 0.004898639999999996
0.25 0.5115 0.06680150000000007 0.15029999999999996 0.007016160000000014
