#{"fraction":true,"graph_seed":875629289,"graph_type":{"SmallWorld":0.1},"lambda_range":{"end":0.25,"start":0.05,"steps":20},"num_networks":100000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[200,400,600,1000,1200,1600,2000,2400,2800,3200]}
#lambda c var_c
0.05 0.0042752699999966575 0.000027344096427151194
0.060526315789473685 0.00602926999999477 0.0000688134132671513
0.07105263157894737 0.008973409999993295 0.00019947660297211874
0.08157894736842106 0.01447130999999266 0.0006630654168837298
0.09210526315789475 0.02573103000000419 0.00241333254513768
0.10263157894736842 0.04900495000002553 0.008120320585494207
0.11315789473684211 0.09616778000004146 0.023390537929858783
0.12368421052631579 0.17266102000005282 0.0508461878925867
0.13421052631578947 0.2704161500000655 0.08298907714916409
0.14473684210526316 0.3703006699999892 0.10965473504761097
0.15526315789473683 0.4614562799998885 0.12654635836870576
0.16578947368421054 0.5407799699998459 0.134129080717019
0.1763157894736842 0.6060208599998316 0.13571616294518368
0.18684210526315792 0.659968059999827 0.13330070050023024
0.19736842105263158 0.7071967599998508 0.12736630128584847
0.2078947368421053 0.7462778299998734 0.12048251402068566
0.21842105263157896 0.7793495199999024 0.11265184159580499
0.22894736842105262 0.8063228899999445 0.10530670503194706
0.23947368421052634 0.8303617699999561 0.09734121005230534
0.25 0.8515346399999943 0.08922834883985709
