#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.25,"start":0.05,"steps":50},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[3500,400,600,800,1000,1200,1600,2000,2500,3000,200]}
#lambda c var_c  m var_m
0.05 0.09816532000000265 0.021532116789294203 0.030695399999991786 0.0019786524588397973
0.05408163265306123 0.11377524000001582 0.024373556162936183 0.03628471999999083 0.0023184865345216303
0.05816326530612245 0.12705056000002166 0.027296847843680833 0.04008839999999078 0.0025335793854401453
0.06224489795918368 0.14187572000002716 0.03063479899448104 0.04375651999999104 0.0027115964374898787
0.0663265306122449 0.1572088000000305 0.03399182264256267 0.047254039999991164 0.0028608727836788397
0.07040816326530613 0.17626684000003726 0.038020062596417714 0.051057159999991254 0.002983622132734642
0.07448979591836735 0.19341356000004023 0.041561007248129875 0.05435835999999171 0.003085935218110498
0.07857142857142857 0.20888648000004303 0.04485998503320514 0.05713947999999176 0.0031744064253295843
0.08265306122448979 0.22643868000004627 0.047872086719843 0.06044647999999149 0.003249212175609525
0.08673469387755103 0.24137736000004503 0.050640043439411316 0.0631962399999914 0.0033200492498622874
0.09081632653061225 0.25747400000004655 0.05264491492397613 0.06643275999999222 0.0033694947587821844
0.09489795918367347 0.27319804000004794 0.05468255482012925 0.06944379999999181 0.003415430681559744
0.0989795918367347 0.2829532800000482 0.056507831177208076 0.07126767999999196 0.0034800919474173436
0.10306122448979593 0.2991511600000473 0.05803061127061877 0.07437627999999198 0.0034965302133613853
0.10714285714285715 0.31444712000004793 0.05901227240366641 0.07778619999999195 0.0035389864895597695
0.11122448979591837 0.3236072400000468 0.06053243209954315 0.07944391999999191 0.003586372855033438
0.11530612244897959 0.33545456000004725 0.06175701945517156 0.08172779999999209 0.003621746267159884
0.11938775510204082 0.35105264000004294 0.06203259890900312 0.08513423999999395 0.0036229698196220076
0.12346938775510205 0.36004328000004765 0.06315030428681448 0.08687443999999599 0.003669040354685749
0.12755102040816327 0.37117960000004385 0.06404402614382002 0.08917607999999792 0.0037054674758327123
0.1316326530612245 0.38350504000004587 0.06431345429457846 0.09165491999999853 0.0036971727197926685
0.13571428571428573 0.3945647200000435 0.06455071997130407 0.09403591999999988 0.0037148291897525984
0.13979591836734695 0.40695120000004426 0.06480080065854527 0.09645176000000116 0.0037124371129011596
0.14387755102040817 0.4140672400000417 0.06557327839877072 0.09796380000000114 0.003764597849558864
0.14795918367346939 0.42516784000004043 0.06553532926972438 0.10043592000000245 0.003771653093752261
0.1520408163265306 0.43465804000003866 0.0656676347833518 0.10237340000000271 0.0037818299724386266
0.15612244897959185 0.44325024000004115 0.06606474345993416 0.10415480000000413 0.0038089740369584013
0.16020408163265304 0.4521704800000383 0.06580886741656314 0.10629796000000383 0.0038269596598368774
0.16428571428571428 0.4623830800000389 0.06531822848970537 0.10848244000000479 0.00380979841164481
0.16836734693877553 0.47111520000003826 0.0648486396889536 0.11061672000000483 0.0038179693364401024
0.17244897959183675 0.4796084800000364 0.06451788263208497 0.11280612000000573 0.003833827490543779
0.17653061224489797 0.4858862800000349 0.06433701214775783 0.11479600000000657 0.0038867572639979895
0.18061224489795918 0.495036440000034 0.06348517775212434 0.11696228000000652 0.0038680948571996523
0.1846938775510204 0.5034195600000362 0.06298871648940269 0.11924276000000665 0.0038888435875805913
0.18877551020408162 0.5087796400000325 0.06315320188146917 0.12084888000000622 0.003938939002743811
0.1928571428571429 0.5178904400000363 0.06157235003660211 0.12398252000000673 0.003944465334447596
0.1969387755102041 0.5221115200000342 0.062010539323288094 0.1253293600000074 0.004016296401988407
0.20102040816326533 0.5295752000000348 0.06132267314495887 0.12798844000000711 0.0040719367063643715
0.20510204081632655 0.5356272000000376 0.06065585246015626 0.130336800000008 0.004110958965757847
0.20918367346938777 0.5406994800000321 0.06048169676773113 0.13232016000000799 0.00418771805757236
0.21326530612244898 0.5460058800000288 0.06011055976542956 0.134429240000008 0.0042489152330203485
0.2173469387755102 0.5529176400000324 0.05878157741683104 0.13699312000000832 0.004260208192663574
0.22142857142857142 0.5586724800000314 0.058114938650652204 0.1394340400000086 0.004320637969276227
0.22551020408163264 0.5653930800000282 0.056857175048119935 0.1419312800000081 0.0043518095175593685
0.2295918367346939 0.5695440800000258 0.05657628701696382 0.1437496800000098 0.004405836219895015
0.23367346938775513 0.5753988000000247 0.05546471679856918 0.1461157200000083 0.004442659928879503
0.23775510204081635 0.5812972400000281 0.05444663904838609 0.14882124000001012 0.004496034404859399
0.24183673469387756 0.587486400000025 0.05318441093504672 0.15075576000000945 0.004483540106819943
0.24591836734693878 0.5887314800000267 0.054097157697014675 0.152152920000009 0.004643192975471121
0.25 0.5931484800000238 0.05336109091369862 0.15420352000001014 0.004699461379606709
