#{"compare_nolock":true,"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[3,20]},"lambda_range":{"end":1.0,"start":0.0,"steps":200},"lock_thresh":0.1,"lockdown":"CircuitBreaker","measure":"C","recovery_prob":0.14,"rel_thresh":0.05,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":500}
#lambda meanWL varianceWL meanNL varianceNL
0e0 2e-3 0e0 2e-3 0e0
5.025125628140704e-3 3.2616e-3 3.320036544000093e-5 3.2616e-3 3.320036544000093e-5
1.0050251256281407e-2 1.09628e-2 9.477218161600165e-4 1.09628e-2 9.477218161600165e-4
1.507537688442211e-2 3.0142e-2 4.828092635999878e-3 3.0183599999999998e-2 4.9100742910397665e-3
2.0100502512562814e-2 5.9262e-2 1.1973270556000375e-2 6.15564e-2 1.3282114419039823e-2
2.512562814070352e-2 7.99752e-2 1.6436260184959778e-2 1.032436e-1 2.5584308659040694e-2
3.015075376884422e-2 1.084068e-1 2.213251851376015e-2 1.447168e-1 3.985713259776214e-2
3.5175879396984924e-2 1.353672e-1 2.736973716416001e-2 1.92112e-1 5.5914493056002074e-2
4.020100502512563e-2 1.597228e-1 3.202960236015906e-2 2.34994e-1 7.11827007639976e-2
4.522613065326633e-2 1.8141480000000001e-1 3.577128394095974e-2 2.881044e-1 8.75810971006371e-2
5.025125628140704e-2 2.083444e-1 3.859914938864159e-2 3.3945319999999995e-1 1.0066514340976088e-1
5.527638190954774e-2 2.275024e-1 4.173432519423875e-2 3.7406920000000005e-1 1.1219140881136e-1
6.030150753768844e-2 2.483372e-1 4.394887269616016e-2 4.348544e-1 1.2028331000064095e-1
6.532663316582915e-2 2.7217959999999997e-1 4.553312374383989e-2 4.552312e-1 1.3056675614655835e-1
7.035175879396985e-2 2.94102e-1 4.7466843195999996e-2 4.968796e-1 1.3499871510383588e-1
7.537688442211055e-2 3.138648e-1 4.843428252095829e-2 5.254396e-1 1.405843587518431e-1
8.040201005025126e-2 3.29952e-1 5.012706649599944e-2 5.607696e-1 1.4177638051584066e-1
8.542713567839195e-2 3.421644e-1 5.2014826572639686e-2 5.963192e-1 1.4069335251135923e-1
9.045226130653267e-2 3.6029e-1 5.2106647899999504e-2 6.188208e-1 1.421871870873614e-1
9.547738693467336e-2 3.7455079999999996e-1 5.344469261935981e-2 6.435772e-1 1.4099609404016078e-1
1.0050251256281408e-1 3.958332e-1 5.251133937776102e-2 6.654248e-1 1.399904451449594e-1
1.0552763819095477e-1 4.160624e-1 5.029571130624068e-2 6.789208e-1 1.4046404812735788e-1
1.1055276381909548e-1 4.2406079999999996e-1 5.273424270335967e-2 7.006384e-1 1.3718749484544013e-1
1.1557788944723618e-1 4.366928e-1 5.289901922815928e-2 7.122268e-1 1.3822042616176083e-1
1.2060301507537688e-1 4.473188e-1 5.286334636655921e-2 7.369163999999999e-1 1.3026739941103718e-1
1.2562814070351758e-1 4.608948e-1 5.247666733296047e-2 7.5298e-1 1.2635708439999943e-1
1.306532663316583e-1 4.724752e-1 5.181970698496019e-2 7.633668e-1 1.2505915825775693e-1
1.35678391959799e-1 4.8289e-1 5.069680230000032e-2 7.705e-1 1.250809419999987e-1
1.407035175879397e-1 5.01538e-1 4.832747695599996e-2 7.915712e-1 1.1644092173056445e-1
1.457286432160804e-1 5.099296e-1 4.8090548643839694e-2 7.983828e-1 1.1592946706415923e-1
1.507537688442211e-1 5.171172e-1 4.807348386415969e-2 8.09928e-1 1.1152046681600045e-1
1.5577889447236182e-1 5.248579999999999e-1 4.8107755836000896e-2 8.2187e-1 1.0679395350000075e-1
1.6080402010050251e-1 5.353224e-1 4.59183552582394e-2 8.227404e-1 1.0919743340784066e-1
1.658291457286432e-1 5.43702e-1 4.487416799600001e-2 8.329411999999999e-1 1.0469841414255704e-1
1.708542713567839e-1 5.469716e-1 4.597175919343902e-2 8.435492e-1 9.95935399793597e-2
1.7587939698492464e-1 5.579976e-1 4.420340639423972e-2 8.556096e-1 9.308215478783959e-2
1.8090452261306533e-1 5.676627999999999e-1 4.179344709615927e-2 8.607279999999999e-1 9.138503321600108e-2
1.8592964824120603e-1 5.744932e-1 4.1005175153759676e-2 8.648028000000001e-1 9.017922991216014e-2
1.9095477386934673e-1 5.798848000000001e-1 4.0869497128959244e-2 8.762580000000001e-1 8.347261743600179e-2
1.9597989949748743e-1 5.879435999999999e-1 3.823071281903961e-2 8.87756e-1 7.594615486399978e-2
2.0100502512562815e-1 5.889652e-1 4.112707238896029e-2 8.844772000000001e-1 8.027385948015961e-2
2.0603015075376885e-1 5.987512e-1 3.7532016498560104e-2 8.90816e-1 7.645553094399833e-2
2.1105527638190955e-1 6.013392e-1 3.712311054336021e-2 8.968700000000001e-1 7.32753271000001e-2
2.1608040201005024e-1 6.06774e-1 3.61394929239999e-2 8.992516e-1 7.233285669744063e-2
2.2110552763819097e-1 6.146936e-1 3.3147744519040366e-2 9.04458e-1 6.931254623599943e-2
2.2613065326633167e-1 6.187387999999999e-1 3.3749717374560104e-2 9.123167999999999e-1 6.374102123776028e-2
2.3115577889447236e-1 6.213256e-1 3.343196438464011e-2 9.062924e-1 6.996804170223847e-2
2.3618090452261306e-1 6.211004e-1 3.521685071984e-2 9.133060000000001e-1 6.484243916400088e-2
2.4120603015075376e-1 6.312243999999999e-1 3.1680119244640134e-2 9.159027999999999e-1 6.365383775215917e-2
2.4623115577889448e-1 6.305284e-1 3.264977599343997e-2 9.17594e-1 6.292720396400069e-2
2.5125628140703515e-1 6.385728e-1 3.0309299100159746e-2 9.293572e-1 5.354205960815897e-2
2.562814070351759e-1 6.386191999999999e-1 3.1823122191360145e-2 9.255276e-1 5.7749772838238164e-2
2.613065326633166e-1 6.457552e-1 2.8348562472959925e-2 9.275544e-1 5.663157904064038e-2
2.663316582914573e-1 6.47276e-1 2.8525941424000275e-2 9.31166e-1 5.4144871644001946e-2
2.71356783919598e-1 6.495188000000001e-1 2.8948918046560385e-2 9.350824e-1 5.1267718010238855e-2
2.7638190954773867e-1 6.520511999999999e-1 2.9041437378559975e-2 9.336692000000001e-1 5.306161937135937e-2
2.814070351758794e-1 6.568916e-1 2.6712737049439824e-2 9.402419999999999e-1 4.790138543599948e-2
2.864321608040201e-1 6.620104e-1 2.4694862291840283e-2 9.455368e-1 4.351536624575813e-2
2.914572864321608e-1 6.659904e-1 2.4408807907839992e-2 9.425168e-1 4.675527531775848e-2
2.964824120603015e-1 6.646856e-1 2.5853310752639663e-2 9.461704e-1 4.3777004563840816e-2
3.015075376884422e-1 6.679136e-1 2.4671347735040282e-2 9.487256e-1 4.2042615904641464e-2
3.065326633165829e-1 6.753408e-1 2.1203341455360177e-2 9.474507999999999e-1 4.348806397935985e-2
3.1155778894472363e-1 6.787716e-1 2.054128703344014e-2 9.475671999999999e-1 4.370562068415925e-2
3.165829145728643e-1 6.801104e-1 2.115585501184006e-2 9.535664e-1 3.8713563991039354e-2
3.2160804020100503e-1 6.821816e-1 1.9957491821439657e-2 9.573955999999999e-1 3.546957470064012e-2
3.2663316582914576e-1 6.809772000000001e-1 2.1834354680159745e-2 9.586047999999999e-1 3.456844221695945e-2
3.316582914572864e-1 6.840608e-1 2.023336910335996e-2 9.579335999999999e-1 3.551034759103939e-2
3.3668341708542715e-1 6.856352e-1 2.123983012095966e-2 9.602696e-1 3.35020793158388e-2
3.417085427135678e-1 6.875252000000001e-1 2.023521696496005e-2 9.668664e-1 2.7806110151039305e-2
3.4673366834170855e-1 6.92126e-1 1.8069572123999938e-2 9.625336e-1 3.207712487104029e-2
3.5175879396984927e-1 6.935224e-1 1.9579954298239836e-2 9.626588e-1 3.209142278255914e-2
3.5678391959798994e-1 6.936424e-1 1.8471451322240054e-2 9.602796e-1 3.449135782383856e-2
3.6180904522613067e-1 7.02192e-1 1.452337593599983e-2 9.695132e-1 2.6176583025759412e-2
3.6683417085427134e-1 6.993944e-1 1.6693866848640024e-2 9.6697e-1 2.8603547899999745e-2
3.7185929648241206e-1 7.012584000000001e-1 1.6770714029439904e-2 9.701000000000001e-1 2.600393399999953e-2
3.768844221105528e-1 7.036748e-1 1.537346624495991e-2 9.720036e-1 2.4326659987038545e-2
3.8190954773869346e-1 7.098928e-1 1.2752566108159929e-2 9.738832e-1 2.2633778357759295e-2
3.869346733668342e-1 7.09808e-1 1.2984403135999897e-2 9.716232e-1 2.4901038821758932e-2
3.9195979899497485e-1 7.081728e-1 1.4840331740159883e-2 9.73362e-1 2.340289615599998e-2
3.969849246231156e-1 7.11232e-1 1.4056376576000014e-2 9.736896e-1 2.3217785251839804e-2
4.020100502512563e-1 7.112655999999999e-1 1.455787985663995e-2 9.77204e-1 2.000678238400029e-2
4.0703517587939697e-1 7.132164e-1 1.3987292371039992e-2 9.797752000000001e-1 1.7725799064959857e-2
4.120603015075377e-1 7.131312000000001e-1 1.382924358656013e-2 9.798644000000001e-1 1.772410241264071e-2
4.1708542713567837e-1 7.157084e-1 1.344857496943983e-2 9.811416000000001e-1 1.6579682349438928e-2
4.221105527638191e-1 7.168787999999999e-1 1.3490526110560126e-2 9.796180000000001e-1 1.8117080475999775e-2
4.271356783919598e-1 7.200844e-1 1.1610988876640013e-2 9.8037e-1 1.7546889499999243e-2
4.321608040201005e-1 7.212504e-1 1.1100801299840028e-2 9.798216e-1 1.8123211373439804e-2
4.371859296482412e-1 7.227748e-1 1.0341798884960021e-2 9.809256000000001e-1 1.7169944864640064e-2
4.4221105527638194e-1 7.225324000000001e-1 1.223439415024007e-2 9.815843999999999e-1 1.659438007663991e-2
4.472361809045226e-1 7.274716e-1 9.370070393440004e-3 9.83894e-1 1.4485471164001026e-2
4.5226130653266333e-1 7.254096e-1 1.0163289827839985e-2 9.821796e-1 1.6215773343839807e-2
4.57286432160804e-1 7.276948e-1 1.0098072452960124e-2 9.869976e-1 1.1585542394240117e-2
4.623115577889447e-1 7.290528000000001e-1 9.953341212159903e-3 9.834868e-1 1.5068089425760055e-2
4.6733668341708545e-1 7.293564e-1 9.72029377903992e-3 9.819316e-1 1.6607599321440028e-2
4.723618090452261e-1 7.329836000000001e-1 8.41676613103991e-3 9.841871999999999e-1 1.4492689756159749e-2
4.7738693467336685e-1 7.311915999999999e-1 9.38713608944006e-3 9.866216e-1 1.2173056813439838e-2
4.824120603015075e-1 7.340407999999999e-1 8.40031193535998e-3 9.870956e-1 1.1788475660640717e-2
4.8743718592964824e-1 7.345004e-1 8.43129439984008e-3 9.892984e-1 9.648405357440307e-3
4.9246231155778897e-1 7.37174e-1 6.667796924000034e-3 9.884056e-1 1.0623293088639884e-2
4.9748743718592964e-1 7.367311999999999e-1 8.255454146560063e-3 9.892215999999999e-1 9.844651693440076e-3
5.025125628140703e-1 7.386748e-1 7.321035044959927e-3 9.848604000000001e-1 1.4113860511839908e-2
5.07537688442211e-1 7.380964e-1 7.672700307040119e-3 9.868852e-1 1.2179065220959925e-2
5.125628140703518e-1 7.392956e-1 7.398637420640037e-3 9.891380000000001e-1 1.0040787355999482e-2
5.175879396984925e-1 7.379704e-1 8.56927432383998e-3 9.919336e-1 7.306486791040052e-3
5.226130653266332e-1 7.427164e-1 5.9694267710399705e-3 9.906208000000001e-1 8.677669007360016e-3
5.276381909547738e-1 7.434915999999999e-1 7.130713529440083e-3 9.91256e-1 8.092307263999149e-3
5.326633165829145e-1 7.431124e-1 6.6544033662400085e-3 9.914684e-1 7.895865401439259e-3
5.376884422110553e-1 7.448248e-1 6.491431704960081e-3 9.926952e-1 6.720815896959398e-3
5.42713567839196e-1 7.474228e-1 5.125672440159994e-3 9.911428e-1 8.288384408159669e-3
5.477386934673367e-1 7.463143999999999e-1 5.983257952640031e-3 9.927464e-1 6.721410887040168e-3
5.527638190954773e-1 7.480439999999999e-1 5.294393264000016e-3 9.925712e-1 6.917160130559856e-3
5.577889447236181e-1 7.480576e-1 5.637047882240015e-3 9.934188e-1 6.132882206560449e-3
5.628140703517588e-1 7.488908e-1 5.797613675360082e-3 9.912284e-1 8.290461433440203e-3
