#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.4,"start":0.05,"steps":70},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[200,400,600,1000,1200,1600,2000,2400,2800,3200]}
#lambda c var_c
0.05 0.09749999999999996 0.019575083333333333
0.05507246376811595 0.11740000000000007 0.0278077955555555
0.060144927536231886 0.14308333333333342 0.029864798611111045
0.06521739130434782 0.14358333333333342 0.02806074305555553
0.07028985507246377 0.16565000000000002 0.03276882749999997
0.07536231884057971 0.19983333333333328 0.03706786111111111
0.08043478260869566 0.22031666666666663 0.03959059416666666
0.0855072463768116 0.2336666666666666 0.04132294444444447
0.09057971014492755 0.24993333333333326 0.0429889955555556
0.09565217391304348 0.26425 0.04844257638888891
0.10072463768115943 0.28464999999999996 0.04869968305555561
0.10579710144927537 0.29173333333333323 0.05354405111111114
0.1108695652173913 0.3062333333333333 0.05505958999999999
0.11594202898550726 0.32059999999999994 0.05248491777777786
0.1210144927536232 0.3292666666666666 0.05684396222222224
0.12608695652173912 0.3297333333333334 0.05769626222222217
0.13115942028985508 0.3545 0.053569805555555544
0.13623188405797104 0.3697000000000001 0.05766863222222213
0.14130434782608697 0.39824999999999994 0.05500968749999993
0.1463768115942029 0.39666666666666667 0.0527637777777778
0.15144927536231884 0.42649999999999993 0.05433030555555565
0.15652173913043482 0.43778333333333314 0.056247003055555606
0.16159420289855073 0.44545000000000007 0.058265603055555476
0.16666666666666669 0.4468166666666664 0.05858394972222239
0.17173913043478262 0.4463833333333334 0.05858789194444433
0.17681159420289855 0.4445666666666666 0.05794131222222226
0.18188405797101453 0.4726166666666666 0.05812679194444456
0.18695652173913047 0.48245 0.05622046972222208
0.1920289855072464 0.4836166666666667 0.05360094749999991
0.19710144927536233 0.49050000000000005 0.05100563888888879
0.20217391304347826 0.5073666666666665 0.05459478777777793
0.20724637681159425 0.5089166666666662 0.052117020833333694
0.21231884057971018 0.5310666666666665 0.051436084444444696
0.2173913043478261 0.5359833333333334 0.04499639416666679
0.22246376811594204 0.5500166666666666 0.043915083055555526
0.22753623188405803 0.5513333333333333 0.04392305555555548
0.2326086956521739 0.5651666666666668 0.04619302777777767
0.2376811594202899 0.5639 0.04568873444444449
0.24275362318840582 0.5654333333333331 0.04578775666666707
0.24782608695652175 0.5847000000000001 0.04413491000000003
0.2528985507246377 0.5873333333333332 0.04066905555555578
0.2579710144927536 0.5762833333333334 0.03973838083333325
0.2630434782608696 0.5972333333333328 0.04191851222222276
0.26811594202898553 0.5973333333333332 0.04183844444444457
0.27318840579710146 0.6001666666666667 0.03817491666666656
0.2782608695652174 0.6062833333333333 0.03908982527777766
0.2833333333333333 0.6142333333333334 0.038937801111111225
0.2884057971014493 0.6072333333333331 0.038922512222222705
0.29347826086956524 0.6073333333333331 0.03870122222222244
0.2985507246376812 0.6265833333333332 0.036479798611111225
0.3036231884057971 0.6178166666666666 0.03581631638888916
0.30869565217391304 0.634833333333333 0.03662936111111137
0.313768115942029 0.6275166666666664 0.03628719416666715
0.31884057971014496 0.6357666666666667 0.03758074555555563
0.3239130434782609 0.6359666666666666 0.03717484333333343
0.3289855072463768 0.6427999999999997 0.03736732666666703
0.3340579710144928 0.6375666666666668 0.03753624555555535
0.33913043478260874 0.6423166666666665 0.03803688305555558
0.34420289855072467 0.6371666666666671 0.03676258333333293
0.3492753623188406 0.6402999999999999 0.03779291000000018
0.35434782608695653 0.644233333333333 0.03774385666666713
0.3594202898550725 0.6496333333333334 0.03876958777777767
0.36449275362318845 0.6473999999999998 0.03844635111111144
0.3695652173913043 0.64005 0.03828935861111099
0.3746376811594203 0.6528166666666665 0.039072427500000395
0.37971014492753624 0.6527999999999996 0.033985882222222874
0.38478260869565223 0.6654499999999999 0.03587638083333361
0.3898550724637681 0.6641333333333335 0.035316304444444335
0.3949275362318841 0.6610999999999996 0.03593362333333394
0.4 0.6698166666666668 0.036478716388888666
