#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.5,"start":0.05,"steps":50},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":1000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[3000]}
#lambda c var_c  m var_m
0.05 0.10839466666666679 0.026869226460444484 0.02670533333333338 0.0016179767271111074
0.05918367346938776 0.12520533333333353 0.030568879616000008 0.03519733333333341 0.0023382899484444344
0.06836734693877551 0.16893466666666665 0.04146993928711108 0.04360666666666677 0.0027016928444444374
0.07755102040816327 0.23606399999999994 0.053345263459555495 0.05612133333333342 0.002960173278222217
0.08673469387755102 0.25910266666666615 0.061360354348444474 0.058813333333333453 0.003119134933333328
0.09591836734693879 0.28282399999999946 0.06424161791288906 0.06434266666666681 0.003295827023999987
0.10510204081632654 0.32760133333333274 0.06605967973155592 0.07251466666666675 0.0032273520071110914
0.11428571428571428 0.37322399999999956 0.06363279337955602 0.08149200000000016 0.0030569814915555266
0.12346938775510204 0.4118879999999999 0.06642292701155564 0.08760133333333343 0.003042021064888872
0.1326530612244898 0.43818933333333276 0.06653824237511166 0.09212000000000008 0.0030195287111110837
0.14183673469387756 0.44623466666666667 0.07196181515377789 0.09183066666666675 0.0031238339928888696
0.1510204081632653 0.47420933333333304 0.06994939751288903 0.09788533333333342 0.0031013459626666566
0.16020408163265307 0.4868759999999996 0.07216396640177794 0.10222000000000014 0.0033248764888888557
0.16938775510204085 0.4994053333333331 0.07096520459377789 0.10309333333333347 0.0032487788444444093
0.17857142857142855 0.5523466666666663 0.05518861848888906 0.11751733333333336 0.002757083477333321
0.18775510204081636 0.5268559999999997 0.06987888415288912 0.11230666666666667 0.003460035733333318
0.19693877551020406 0.542046666666666 0.0684176009333341 0.11580933333333342 0.003470543646222195
0.20612244897959187 0.5636346666666663 0.06465684964266655 0.12347866666666671 0.0035674388782221955
0.21530612244897962 0.5684053333333329 0.06575187837155594 0.12640666666666667 0.003677540844444445
0.22448979591836737 0.5707639999999998 0.06806534919288904 0.12325466666666679 0.003661611144888867
0.23367346938775513 0.6177719999999997 0.04666251557155582 0.13771600000000003 0.0029066113439999743
0.24285714285714283 0.6148093333333332 0.05391757297955557 0.13995866666666665 0.0034073836248889114
0.25204081632653064 0.6306253333333329 0.05057346362488924 0.14631599999999986 0.0035262472551111715
0.2612244897959184 0.6270693333333335 0.05207316497066644 0.14572133333333329 0.0035000330115555686
0.27040816326530615 0.6548039999999997 0.04184904113955584 0.15614133333333327 0.0031728644693333856
0.2795918367346939 0.6635600000000004 0.04091079306666612 0.16139199999999992 0.003360608113777818
0.28877551020408165 0.6874493333333332 0.02853871232177796 0.16986933333333343 0.0027025340373333026
0.29795918367346935 0.6697626666666663 0.041564888561778424 0.17054533333333333 0.003911812389333344
0.3071428571428571 0.6793720000000005 0.03833593761599957 0.16977199999999998 0.0037607600160000296
0.3163265306122449 0.6693359999999996 0.04787856888177844 0.17560666666666672 0.004544763066666655
0.32551020408163267 0.6766640000000003 0.04460096265955521 0.1783093333333334 0.004614451868444412
0.3346938775510204 0.7003199999999998 0.03176240960000004 0.1889013333333332 0.00421979204266671
0.3438775510204081 0.7039920000000005 0.03202114393599925 0.18912666666666678 0.004121149733333329
0.3530612244897959 0.7037626666666669 0.03419944056177715 0.1916546666666667 0.004463932744888842
0.3622448979591837 0.714676 0.028410844801778024 0.20605599999999985 0.0046189853084444635
0.37142857142857144 0.7185666666666666 0.02638246333333305 0.20248666666666673 0.004191616933333295
0.3806122448979592 0.7345373333333335 0.018311476161777307 0.21118533333333345 0.004015931429333257
0.3897959183673469 0.7368280000000005 0.018342384193776873 0.2116799999999998 0.004213012266666746
0.3989795918367347 0.7254920000000002 0.026839364602666227 0.2111173333333333 0.005526054677333372
0.40816326530612246 0.7232840000000003 0.03138474556622173 0.2170133333333334 0.0059573695999999635
0.4173469387755102 0.7293320000000001 0.02714575510933348 0.21282266666666663 0.005374854330666673
0.42653061224489797 0.7423879999999998 0.020922273011555914 0.22023866666666667 0.005100760371555622
0.43571428571428567 0.7447400000000003 0.01869852573333275 0.22784933333333318 0.005004109299555595
0.4448979591836735 0.749802666666667 0.016565759281777392 0.23559066666666678 0.005457972446222134
0.45408163265306123 0.7297306666666667 0.03197025457066627 0.22680533333333322 0.00646644477155562
0.463265306122449 0.7446360000000003 0.023483483059554944 0.23411466666666664 0.005973515740444434
0.47244897959183674 0.7459906666666664 0.023498473246222562 0.23617066666666683 0.005861587761777684
0.4816326530612245 0.7626186666666666 0.012238206584888722 0.24278000000000005 0.005029992044444424
0.49081632653061225 0.7568213333333331 0.019212786744889687 0.25167600000000007 0.006578040357333295
0.5 0.7546306666666667 0.021561365370667107 0.24935733333333313 0.006612358535111232
