#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":0.25,"start":0.05,"steps":50},"lockdown":{"dynamic_bool":false,"lock_style":{"LimitContacts":2},"lock_threshold":0.1,"release_threshold":0.05},"num_networks":100,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[3500,400,600,800,1000,1200,1600,2000,2500,3000,200]}
#lambda c var_c  m var_m
0.05 0.11133333333333334 0.022285055555555537 0.030900000000000007 0.0017178844444444442
0.05408163265306123 0.12270000000000003 0.026054793333333312 0.03843333333333334 0.0024133511111111114
0.05816326530612245 0.10283333333333332 0.026830555555555545 0.0307 0.0022218711111111106
0.06224489795918368 0.25633333333333336 0.032476111111111094 0.07286666666666665 0.002423782222222226
0.0663265306122449 0.21426666666666663 0.036047184444444456 0.05996666666666668 0.002703193333333332
0.07040816326530613 0.2273 0.040978182222222215 0.06033333333333334 0.002768166666666667
0.07448979591836735 0.24413333333333337 0.04048163777777777 0.06756666666666666 0.0029592733333333367
0.07857142857142857 0.27190000000000003 0.04217625111111109 0.07279999999999999 0.00294382666666667
0.08265306122448979 0.22043333333333337 0.05295150666666664 0.054400000000000004 0.003104251111111112
0.08673469387755103 0.2755000000000001 0.05103999999999993 0.06916666666666667 0.003137000000000001
0.09081632653061225 0.21680000000000002 0.06028142666666666 0.05056666666666667 0.003140373333333334
0.09489795918367347 0.25473333333333337 0.06052004000000001 0.06013333333333333 0.003285871111111112
0.0989795918367347 0.32336666666666675 0.06026502666666664 0.07843333333333331 0.0034419066666666696
0.10306122448979593 0.26639999999999997 0.06540637333333339 0.06236666666666666 0.003523871111111114
0.10714285714285715 0.23493333333333336 0.06051016222222222 0.06013333333333333 0.0038765933333333356
0.11122448979591837 0.35536666666666666 0.06035461555555552 0.0833 0.003282248888888891
0.11530612244897959 0.3248666666666667 0.061681926666666664 0.07723333333333335 0.0033642066666666652
0.11938775510204082 0.31246666666666667 0.07688280444444447 0.07199999999999998 0.004041222222222227
0.12346938775510205 0.41509999999999997 0.055082073333333315 0.09506666666666667 0.002928995555555553
0.12755102040816327 0.4588333333333332 0.04122661111111123 0.10680000000000002 0.0023141488888888846
0.1316326530612245 0.4758333333333332 0.04388022222222232 0.1088 0.0025274488888888946
0.13571428571428573 0.3307 0.08620748222222226 0.07163333333333333 0.0040473600000000024
0.13979591836734695 0.4715666666666667 0.05602429555555555 0.10066666666666668 0.0025873888888888856
0.14387755102040817 0.4838333333333334 0.045598277777777724 0.10703333333333336 0.0023429488888888836
0.14795918367346939 0.44040000000000007 0.06317133999999994 0.10019999999999998 0.003357237777777784
0.1520408163265306 0.36576666666666674 0.0898257177777777 0.07876666666666667 0.004146673333333333
0.15612244897959185 0.4642666666666667 0.06968540666666659 0.10133333333333332 0.003410166666666669
0.16020408163265304 0.4713999999999999 0.07051348444444455 0.10876666666666666 0.004050173333333332
0.16428571428571428 0.44029999999999986 0.07662304888888899 0.1023666666666667 0.004310759999999993
0.16836734693877553 0.5023333333333333 0.06432649999999995 0.10883333333333335 0.0031264444444444456
0.17244897959183675 0.5611 0.04414159555555541 0.11899999999999998 0.002208666666666673
0.17653061224489797 0.4472333333333334 0.07883759555555547 0.10626666666666668 0.004681617777777777
0.18061224489795918 0.5157666666666667 0.06779960666666657 0.11500000000000002 0.003590277777777772
0.1846938775510204 0.5388999999999999 0.05616142888888909 0.1263333333333333 0.0033924444444444583
0.18877551020408162 0.5215999999999998 0.06831827333333346 0.11186666666666667 0.003336404444444444
0.1928571428571429 0.6028333333333332 0.032592166666666866 0.13133333333333333 0.00181294444444444
0.1969387755102041 0.5380666666666667 0.05595559555555557 0.1281 0.003590251111111116
0.20102040816326533 0.4729 0.08803272888888888 0.10613333333333332 0.004678771111111113
0.20510204081632655 0.6078999999999999 0.03300106222222232 0.13473333333333334 0.001929706666666666
0.20918367346938777 0.5565666666666665 0.05947246222222241 0.13230000000000003 0.0039044599999999915
0.21326530612244898 0.5292999999999999 0.07085109333333345 0.12246666666666664 0.0041137488888889
0.2173469387755102 0.5053 0.0811092711111111 0.12406666666666669 0.0053546288888888845
0.22142857142857142 0.5860333333333332 0.04764357111111134 0.14293333333333336 0.003200062222222213
0.22551020408163264 0.5747333333333333 0.06336326222222222 0.13740000000000005 0.004271628888888875
0.2295918367346939 0.6505666666666667 0.01918287333333335 0.1539666666666667 0.002146459999999996
0.23367346938775513 0.5764666666666668 0.0636445155555555 0.15123333333333336 0.005087451111111106
0.23775510204081635 0.5241333333333335 0.08750119333333323 0.12253333333333333 0.005505304444444447
0.24183673469387756 0.5407333333333334 0.07366618444444423 0.1378 0.005180548888888893
0.24591836734693878 0.5724999999999999 0.0631365555555558 0.14686666666666667 0.004968237777777773
0.25 0.6299666666666668 0.03528213777777767 0.1703 0.0037856599999999963
