#{"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.0,"steps":50},"lockdown":{"dynamic_bool":true,"lock_style":{"Random":[123131315,0.6]},"lock_threshold":0.1,"release_threshold":0.05},"lockt_range":{"end":1.0,"start":0.06,"steps":50},"recovery_prob":0.14,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":200}
#X Y Z

0E0 6E-2 1.4026865606531214E-18
0E0 7.918367346938775E-2 1.4026865606531214E-18
0E0 9.83673469387755E-2 1.4026865606531214E-18
0E0 1.1755102040816326E-1 1.4026865606531214E-18
0E0 1.36734693877551E-1 1.4026865606531214E-18
0E0 1.5591836734693876E-1 1.4026865606531214E-18
0E0 1.7510204081632652E-1 1.4026865606531214E-18
0E0 1.9428571428571426E-1 1.4026865606531214E-18
0E0 2.1346938775510202E-1 1.4026865606531214E-18
0E0 2.3265306122448978E-1 1.4026865606531214E-18
0E0 2.518367346938776E-1 1.4026865606531214E-18
0E0 2.710204081632653E-1 1.4026865606531214E-18
0E0 2.9020408163265304E-1 1.4026865606531214E-18
0E0 3.093877551020408E-1 1.4026865606531214E-18
0E0 3.285714285714285E-1 1.4026865606531214E-18
0E0 3.4775510204081633E-1 1.4026865606531214E-18
0E0 3.6693877551020404E-1 1.4026865606531214E-18
0E0 3.861224489795918E-1 1.4026865606531214E-18
0E0 4.0530612244897957E-1 1.4026865606531214E-18
0E0 4.2448979591836733E-1 1.4026865606531214E-18
0E0 4.436734693877551E-1 1.4026865606531214E-18
0E0 4.628571428571428E-1 1.4026865606531214E-18
0E0 4.8204081632653056E-1 1.4026865606531214E-18
0E0 5.012244897959184E-1 1.4026865606531214E-18
0E0 5.204081632653061E-1 1.4026865606531214E-18
0E0 5.395918367346939E-1 1.4026865606531214E-18
0E0 5.587755102040817E-1 1.4026865606531214E-18
0E0 5.779591836734692E-1 1.4026865606531214E-18
0E0 5.97142857142857E-1 1.4026865606531214E-18
0E0 6.16326530612245E-1 1.4026865606531214E-18
0E0 6.355102040816327E-1 1.4026865606531214E-18
0E0 6.546938775510205E-1 1.4026865606531214E-18
0E0 6.73877551020408E-1 1.4026865606531214E-18
0E0 6.930612244897958E-1 1.4026865606531214E-18
0E0 7.122448979591836E-1 1.4026865606531214E-18
0E0 7.314285714285713E-1 1.4026865606531214E-18
0E0 7.506122448979591E-1 1.4026865606531214E-18
0E0 7.697959183673468E-1 1.4026865606531214E-18
0E0 7.889795918367346E-1 1.4026865606531214E-18
0E0 8.081632653061224E-1 1.4026865606531214E-18
0E0 8.273469387755101E-1 1.4026865606531214E-18
0E0 8.465306122448979E-1 1.4026865606531214E-18
0E0 8.657142857142857E-1 1.4026865606531214E-18
0E0 8.848979591836734E-1 1.4026865606531214E-18
0E0 9.040816326530612E-1 1.4026865606531214E-18
0E0 9.23265306122449E-1 1.4026865606531214E-18
0E0 9.424489795918367E-1 1.4026865606531214E-18
0E0 9.616326530612245E-1 1.4026865606531214E-18
0E0 9.808163265306122E-1 1.4026865606531214E-18
0E0 1E0 1.4026865606531214E-18

2.040816326530612E-2 6E-2 2.096963510999986E-3
2.040816326530612E-2 7.918367346938775E-2 2.31105751599999E-3
2.040816326530612E-2 9.83673469387755E-2 2.4802887039999896E-3
2.040816326530612E-2 1.1755102040816326E-1 2.383161758999986E-3
