#{"fraction":true,"graph_seed":875629289,"graph_type":{"SmallWorld":0.1},"lambda_range":{"end":0.25,"start":0.05,"steps":20},"num_networks":100000,"recovery_prob":0.14,"sir_seed":1489264107025,"system_size_range":[200,400,600,1000,1200,1600,2000,2400,2800,3200]}
#lambda c var_c
0.05 0.0026722375000032337 0.000010632427993568682
0.060526315789473685 0.003771918750004232 0.000026901125037114674
0.07105263157894737 0.005593993750004947 0.00007909248783120507
0.08157894736842106 0.008916812500005651 0.00026693454077725287
0.09210526315789475 0.0166499999999955 0.0011698050312497518
0.10263157894736842 0.03479820000000052 0.004979372878324314
0.11315789473684211 0.07831916249997875 0.018169600433737505
0.12368421052631579 0.15610448750001182 0.04515924374018729
0.13421052631578947 0.257670437500069 0.07852299560721618
0.14473684210526316 0.35941233750009133 0.10572161983238076
0.15526315789473683 0.44851100625010387 0.12335331661236706
0.16578947368421054 0.5252153750001041 0.1324747568321708
0.1763157894736842 0.5898352937501018 0.13539253708646065
0.18684210526315792 0.6456142250000925 0.1337690837196005
0.19736842105263158 0.6922282500000992 0.12932461361262382
0.2078947368421053 0.731909025000092 0.12302607565455992
0.21842105263157896 0.7657814625000776 0.11577294126152549
0.22894736842105262 0.7950009500000869 0.10807139995209503
0.23947368421052634 0.8205734062500843 0.0997863306152893
0.25 0.8418328937500564 0.09238879164492331
