#{"compare_nolock":true,"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.05,"steps":200},"lock_thresh":0.1,"lockdown":"CircuitBreaker","measure":"M","recovery_prob":0.14,"rel_thresh":0.05,"samples_per_step":500,"sir_seed":1489264107025,"system_size":2000}
#lambda meanWL varianceWL meanNL varianceNL
4.987437185929648e-1 1.9947e-1 3.2008491000000013e-3 6.911459999999999e-1 1.6908665684000034e-2
5.035175879396985e-1 2.03171e-1 3.991730259000004e-3 6.94391e-1 1.6063761619000017e-2
5.082914572864321e-1 2.01025e-1 3.576355875000001e-3 7.00356e-1 1.4254588264000011e-2
5.130653266331658e-1 2.0513e-1 3.8567520999999967e-3 6.99937e-1 1.5260863531000014e-2
5.178391959798995e-1 2.08611e-1 3.414713179e-3 7.02255e-1 1.5365732475000018e-2
5.226130653266331e-1 2.06071e-1 3.985873458999997e-3 7.10449e-1 1.1489593898999999e-2
5.273869346733668e-1 2.0764e-1 4.400286399999999e-3 6.99071e-1 1.9410593459000012e-2
5.321608040201005e-1 2.13783e-1 3.924732411000002e-3 7.12657e-1 1.2610831851000004e-2
5.369346733668342e-1 2.1607099999999999e-1 4.371995458999997e-3 7.141029999999999e-1 1.267289389100001e-2
5.417085427135678e-1 2.13381e-1 3.8052373390000034e-3 7.191900000000001e-1 1.0676668900000007e-2
5.464824120603016e-1 2.15985e-1 3.7563732749999997e-3 7.19605e-1 1.1756452475000002e-2
5.512562814070352e-1 2.1921600000000002e-1 3.989964343999998e-3 7.2024e-1 1.2870780399999981e-2
5.560301507537688e-1 2.22999e-1 3.744815499e-3 7.311259999999999e-1 6.633718123999998e-3
5.608040201005026e-1 2.17694e-1 4.159829364000002e-3 7.22775e-1 1.405064987499998e-2
5.655778894472362e-1 2.22143e-1 4.823419050999995e-3 7.33241e-1 7.751487418999995e-3
5.703517587939699e-1 2.2499100000000002e-1 4.447403418999997e-3 7.22592e-1 1.6264970536000012e-2
5.751256281407034e-1 2.2612200000000002e-1 4.357997115999999e-3 7.40356e-1 4.5567642639999925e-3
5.798994974874372e-1 2.28022e-1 4.350861515999994e-3 7.3264e-1 1.217915240000001e-2
5.846733668341708e-1 2.3192e-1 3.8144795999999997e-3 7.40471e-1 7.902779659000004e-3
5.894472361809046e-1 2.3306200000000002e-1 4.4178301560000004e-3 7.38388e-1 1.0097083456000005e-2
5.942211055276383e-1 2.3124799999999998e-1 5.2605654960000015e-3 7.39516e-1 1.1276842744000008e-2
5.989949748743718e-1 2.37897e-1 4.164732891000003e-3 7.49058e-1 5.796166636000009e-3
6.037688442211055e-1 2.33482e-1 4.451983675999999e-3 7.42534e-1 1.1389151843999997e-2
6.085427135678392e-1 2.4082599999999998e-1 5.2262417239999975e-3 7.484460000000001e-1 9.227888084000015e-3
6.133165829145729e-1 2.39141e-1 3.991652619000002e-3 7.42804e-1 1.370440158400001e-2
6.180904522613065e-1 2.45525e-1 4.797091875000001e-3 7.5434e-1 7.037400399999994e-3
6.228643216080402e-1 2.38768e-1 5.170047175999994e-3 7.56478e-1 7.083793516000003e-3
6.276381909547739e-1 2.50028e-1 4.844938216000001e-3 7.5181e-1 1.1678057900000007e-2
6.324120603015075e-1 2.4641e-1 5.2084129000000015e-3 7.59341e-1 7.151406218999999e-3
6.371859296482413e-1 2.51354e-1 4.983851683999998e-3 7.619199999999999e-1 7.201930600000015e-3
6.419597989949749e-1 2.5033e-1 4.8639350999999985e-3 7.6749e-1 4.890085900000004e-3
6.467336683417086e-1 2.58864e-1 5.245082504000008e-3 7.73982e-1 1.3308696760000018e-3
6.515075376884422e-1 2.56438e-1 5.398868155999998e-3 7.64839e-1 8.435098578999985e-3
6.562814070351759e-1 2.5942200000000004e-1 5.006482916000001e-3 7.6715e-1 8.49216650000002e-3
6.610552763819095e-1 2.61109e-1 5.495270619000004e-3 7.67673e-1 9.701806571000006e-3
6.658291457286433e-1 2.6309e-1 4.871260900000001e-3 7.698189999999999e-1 8.543656739000021e-3
6.706030150753769e-1 2.6208e-1 5.4269526e-3 7.78732e-1 3.792002176000001e-3
6.753768844221105e-1 2.65204e-1 5.420016384000004e-3 7.82231e-1 2.5899481390000024e-3
6.801507537688443e-1 2.7024000000000004e-1 5.499459400000003e-3 7.85949e-1 1.48578899e-4
6.849246231155779e-1 2.71297e-1 5.573101290999999e-3 7.78519e-1 7.486743138999999e-3
6.896984924623116e-1 2.7151600000000004e-1 5.466427744000002e-3 7.85731e-1 3.854962139000001e-3
6.944723618090453e-1 2.67181e-1 5.598922739000003e-3 7.86085e-1 3.850920275000003e-3
6.992462311557789e-1 2.7310399999999996e-1 4.699870184000003e-3 7.78417e-1 1.1218018610999999e-2
7.040201005025125e-1 2.74689e-1 5.588332779e-3 7.869210000000001e-1 5.128596259000002e-3
7.087939698492463e-1 2.76457e-1 5.838985651000003e-3 7.88523e-1 5.149291970999996e-3
7.1356783919598e-1 2.7359300000000003e-1 5.873066851000002e-3 7.89797e-1 5.164058291e-3
7.183417085427136e-1 2.80601e-1 6.630768298999995e-3 7.92044e-1 3.919983064e-3
7.231155778894472e-1 2.8328e-1 5.907199600000005e-3 7.94931e-1 2.675373738999997e-3
7.278894472361809e-1 2.87976e-1 6.685485424000008e-3 7.919339999999999e-1 6.454626643999998e-3
7.326633165829146e-1 2.86832e-1 6.431417775999994e-3 7.91219e-1 7.737463539000006e-3
7.374371859296482e-1 2.88474e-1 6.438938324000003e-3 7.92389e-1 7.766320179000005e-3
7.42211055276382e-1 2.9105200000000003e-1 6.226402295999995e-3 8.00372e-1 2.7049496160000104e-3
7.469849246231155e-1 2.9156e-1 6.482284400000012e-3 7.97296e-1 5.264223384000005e-3
7.517587939698492e-1 2.94918e-1 6.798716276000001e-3 7.96314e-1 6.5427814040000115e-3
7.56532663316583e-1 2.9323200000000005e-1 6.453100176000002e-3 7.97901e-1 6.566385698999996e-3
7.613065326633166e-1 2.91404e-1 6.559658783999993e-3 8.039400000000001e-1 2.7215954000000017e-3
7.660804020100503e-1 2.98768e-1 5.867902176000006e-3 7.99683e-1 6.593004010999984e-3
7.708542713567839e-1 3.0262e-1 7.194964599999999e-3 8.04946e-1 2.7514310839999966e-3
7.756281407035176e-1 2.9809800000000003e-1 7.252437395999991e-3 8.045910000000001e-1 4.0539132190000075e-3
7.804020100502512e-1 3.0051799999999995e-1 6.441760675999996e-3 8.09573e-1 1.5447917099999968e-4
7.85175879396985e-1 3.02692e-1 7.384607136000002e-3 8.07523e-1 2.765667970999999e-3
7.899497487437186e-1 3.08927e-1 7.148449171000007e-3 8.09702e-1 2.766726196000002e-3
7.947236180904522e-1 3.06428e-1 7.209528815999996e-3 8.10049e-1 2.7802820990000037e-3
7.99497487437186e-1 3.09378e-1 7.381485116000006e-3 8.10847e-1 2.777477090999997e-3
8.042713567839196e-1 3.0351100000000003e-1 7.913768379000001e-3 8.14132e-1 1.5002857599999986e-4
8.090452261306533e-1 3.06649e-1 7.1516532990000044e-3 8.165739999999999e-1 1.342615239999998e-4
8.13819095477387e-1 3.10085e-1 7.355724274999999e-3 8.15957e-1 1.4200665099999978e-4
